 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
    799,         0.0462,         0.4040,         0.4502,         0.0000,         0.0000,       130.0928,        94.6854,       167.1171,       289.3264,       277.7339,       458.1384,         0.4502,     83740.8359,     71960.1719
    800,         0.0818,         0.3693,         0.4511,         0.0000,         0.0000,       129.7505,        94.6259,       166.8923,       289.6201,       277.7618,       458.1525,         0.4511,     83740.6484,     71960.1719
    801,         0.0700,         0.3821,         0.4521,         0.0000,         0.0000,       129.4091,        94.5663,       166.6670,       289.9131,       277.7897,       458.1666,         0.4521,     83740.4609,     71960.1719
    802,         0.1500,         0.3016,         0.4516,         0.0000,         0.0001,       129.0686,        94.5069,       166.4425,       290.2046,       277.8177,       458.1811,         0.4515,     83740.2734,     71960.1719
    803,         0.2524,         0.2057,         0.4581,         0.0000,         0.0006,       128.7291,        94.4468,       166.2160,       290.4927,       277.8458,       458.1960,         0.4575,     83740.0859,     71960.1719
    804,         0.0822,         0.3825,         0.4647,         0.0000,         0.0000,       128.3904,        94.3856,       165.9854,       290.7789,       277.8743,       458.2118,         0.4647,     83739.8984,     71960.1719
    805,         0.0444,         0.4175,         0.4619,         0.0000,         0.0000,       128.0526,        94.3246,       165.7557,       291.0657,       277.9034,       458.2273,         0.4619,     83739.7109,     71960.1719
    806,         0.0546,         0.4025,         0.4571,         0.0000,         0.0000,       127.7157,        94.2639,       165.5270,       291.3530,       277.9321,       458.2426,         0.4571,     83739.5234,     71960.1719
    807,         0.0485,         0.4111,         0.4596,         0.0000,         0.0000,       127.3797,        94.2033,       165.2992,       291.6361,       277.9606,       458.2582,         0.4596,     83739.3359,     71960.1719
    808,         0.0553,         0.4044,         0.4597,         0.0000,         0.0000,       127.0445,        94.1430,       165.0723,       291.9182,       277.9890,       458.2740,         0.4597,     83739.1484,     71960.1719
    809,         0.0597,         0.3978,         0.4575,         0.0000,         0.0000,       126.7103,        94.0828,       164.8463,       292.1997,       278.0174,       458.2895,         0.4575,     83738.9609,     71960.1719
    810,         0.1261,         0.3301,         0.4562,         0.0000,         0.0000,       126.3769,        94.0229,       164.6214,       292.4801,       278.0456,       458.3053,         0.4561,     83738.7734,     71960.1719
    811,         0.2405,         0.2160,         0.4565,         0.0000,         0.0004,       126.0444,        93.9632,       164.3976,       292.7582,       278.0734,       458.3211,         0.4561,     83738.5859,     71960.1719
    812,         0.2527,         0.2040,         0.4567,         0.0000,         0.0007,       125.7128,        93.9038,       164.1747,       293.0341,       278.1011,       458.3372,         0.4560,     83738.3984,     71960.1719
    813,         0.1648,         0.2906,         0.4554,         0.0000,         0.0001,       125.3820,        93.8445,       163.9529,       293.3075,       278.1289,       458.3536,         0.4554,     83738.2109,     71960.1719
    814,         0.2929,         0.1629,         0.4558,         0.0000,         0.0006,       125.0522,        93.7856,       163.7324,       293.5792,       278.1561,       458.3699,         0.4552,     83738.0234,     71960.1719
    815,         0.2827,         0.1701,         0.4527,         0.0000,         0.0007,       124.7231,        93.7270,       163.5132,       293.8506,       278.1834,       458.3864,         0.4521,     83737.8359,     71960.1719
    816,         0.4932,        -0.0384,         0.4548,         0.0000,         0.0032,       124.3950,        93.6686,       163.2951,       294.1201,       278.2107,       458.4029,         0.4516,     83737.6484,     71960.1719
    817,         0.6569,        -0.2021,         0.4548,         0.0000,         0.0067,       124.0677,        93.6106,       163.0784,       294.3897,       278.2376,       458.4194,         0.4482,     83737.4609,     71960.1719
    818,         0.9354,        -0.4708,         0.4646,         0.0002,         0.0165,       123.7414,        93.5529,       162.8631,       294.6570,       278.2645,       458.4359,         0.4481,     83737.2734,     71960.1719
    819,         1.1046,        -0.6077,         0.4969,         0.0005,         0.0390,       123.4161,        93.4941,       162.6440,       294.9201,       278.2917,       458.4534,         0.4580,     83737.0859,     71960.1719
    820,         0.1677,         0.3130,         0.4807,         0.0000,         0.0171,       123.0913,        93.4338,       162.4191,       295.1822,       278.3195,       458.4715,         0.4636,     83736.8984,     71960.1719
    821,         0.1675,         0.2985,         0.4660,         0.0000,         0.0024,       122.7675,        93.3732,       162.1935,       295.4442,       278.3475,       458.4896,         0.4636,     83736.7109,     71960.1719
    822,         0.2438,         0.2211,         0.4649,         0.0000,         0.0004,       122.4445,        93.3126,       161.9683,       295.7049,       278.3756,       458.5078,         0.4645,     83736.5234,     71960.1719
    823,         0.4191,         0.0478,         0.4670,         0.0000,         0.0026,       122.1223,        93.2522,       161.7434,       295.9640,       278.4037,       458.5263,         0.4644,     83736.3359,     71960.1719
    824,         0.4048,         0.0646,         0.4694,         0.0000,         0.0019,       121.8010,        93.1918,       161.5188,       296.2192,       278.4314,       458.5452,         0.4674,     83736.1484,     71960.1719
    825,         0.2777,         0.1884,         0.4661,         0.0000,         0.0005,       121.4806,        93.1314,       161.2945,       296.4753,       278.4594,       458.5640,         0.4656,     83735.9609,     71960.1719
    826,         0.0926,         0.3732,         0.4658,         0.0000,         0.0001,       121.1609,        93.0709,       161.0704,       296.7289,       278.4872,       458.5831,         0.4657,     83735.7734,     71960.1719
    827,         0.3172,         0.1431,         0.4604,         0.0000,         0.0009,       120.8422,        93.0105,       160.8467,       296.9806,       278.5151,       458.6024,         0.4595,     83735.5859,     71960.1719
    828,         0.2477,         0.2099,         0.4576,         0.0000,         0.0008,       120.5242,        92.9502,       160.6232,       297.2305,       278.5429,       458.6217,         0.4569,     83735.3984,     71960.1719
    829,         0.2639,         0.1945,         0.4584,         0.0000,         0.0006,       120.2071,        92.8900,       160.4001,       297.4802,       278.5707,       458.6412,         0.4579,     83735.2109,     71960.1719
    830,         0.4322,         0.0319,         0.4641,         0.0000,         0.0030,       119.8909,        92.8297,       160.1773,       297.7281,       278.5986,       458.6610,         0.4611,     83735.0234,     71960.1719
    831,         0.1347,         0.3265,         0.4612,         0.0000,         0.0001,       119.5754,        92.7695,       159.9550,       297.9758,       278.6264,       458.6810,         0.4611,     83734.8359,     71960.1719
    832,         0.1794,         0.2797,         0.4591,         0.0000,         0.0001,       119.2608,        92.7094,       159.7328,       298.2211,       278.6542,       458.7009,         0.4590,     83734.6484,     71960.1719
    833,         0.2234,         0.2376,         0.4610,         0.0000,         0.0003,       118.9470,        92.6493,       159.5109,       298.4659,       278.6821,       458.7209,         0.4607,     83734.4609,     71960.1719
    834,         0.3956,         0.0678,         0.4633,         0.0000,         0.0019,       118.6341,        92.5892,       159.2894,       298.7097,       278.7102,       458.7409,         0.4614,     83734.2734,     71960.1719
    835,         0.2520,         0.2081,         0.4601,         0.0000,         0.0005,       118.3220,        92.5292,       159.0682,       298.9504,       278.7380,       458.7612,         0.4596,     83734.0859,     71960.1719
    836,         0.3282,         0.1303,         0.4586,         0.0000,         0.0010,       118.0106,        92.4691,       158.8472,       299.1896,       278.7658,       458.7816,         0.4576,     83733.8984,     71960.1719
    837,         0.2441,         0.2130,         0.4571,         0.0000,         0.0002,       117.7001,        92.4091,       158.6266,       299.4274,       278.7937,       458.8023,         0.4568,     83733.7109,     71960.1719
    838,         0.1105,         0.3461,         0.4565,         0.0000,         0.0001,       117.3905,        92.3493,       158.4061,       299.6646,       278.8215,       458.8228,         0.4565,     83733.5234,     71960.1719
    839,         0.2320,         0.2269,         0.4589,         0.0000,         0.0001,       117.0816,        92.2894,       158.1860,       299.9000,       278.8490,       458.8436,         0.4588,     83733.3359,     71960.1719
    840,         0.3588,         0.1047,         0.4636,         0.0000,         0.0012,       116.7736,        92.2295,       157.9662,       300.1356,       278.8762,       458.8640,         0.4623,     83733.1484,     71960.1719
    841,         0.2163,         0.2430,         0.4593,         0.0000,         0.0003,       116.4663,        92.1696,       157.7468,       300.3698,       278.9034,       458.8849,         0.4591,     83732.9609,     71960.1719
    842,         0.2799,         0.1786,         0.4585,         0.0000,         0.0005,       116.1599,        92.1099,       157.5276,       300.6012,       278.9305,       458.9061,         0.4580,     83732.7734,     71960.1719
    843,         0.4643,        -0.0007,         0.4636,         0.0000,         0.0025,       115.8543,        92.0502,       157.3089,       300.8311,       278.9575,       458.9272,         0.4611,     83732.5859,     71960.1719
    844,         0.4577,         0.0062,         0.4639,         0.0000,         0.0029,       115.5495,        91.9905,       157.0904,       301.0606,       278.9846,       458.9482,         0.4610,     83732.3984,     71960.1719
    845,         0.5525,        -0.0876,         0.4649,         0.0000,         0.0043,       115.2455,        91.9308,       156.8722,       301.2877,       279.0116,       458.9697,         0.4605,     83732.2109,     71960.1719
    846,         1.8147,        -1.2859,         0.5288,         0.0225,         0.0633,       114.9535,        91.8735,       156.6634,       301.5121,       279.0386,       458.9913,         0.4655,     83732.0234,     71960.1719
    847,         2.1934,        -1.5718,         0.6217,         0.0691,         0.1598,       114.6855,        91.8209,       156.4735,       301.7355,       279.0655,       459.0129,         0.4619,     83731.8359,     71960.1719
    848,         1.5431,        -0.8911,         0.6520,         0.0563,         0.1920,       114.4119,        91.7670,       156.2788,       301.9579,       279.0926,       459.0348,         0.4600,     83731.6484,     71960.1719
    849,         1.7063,        -1.0254,         0.6809,         0.0854,         0.2189,       114.1535,        91.7160,       156.0960,       302.1788,       279.1196,       459.0568,         0.4619,     83731.4609,     71960.1719
    850,         1.7806,        -1.0539,         0.7267,         0.0703,         0.2649,       113.8883,        91.6636,       155.9075,       302.3973,       279.1465,       459.0789,         0.4618,     83731.2734,     71960.1719
    851,         0.2806,         0.2943,         0.5749,         0.0000,         0.1162,       113.5886,        91.6043,       155.6911,       302.6168,       279.1736,       459.1011,         0.4587,     83731.0859,     71960.1719
    852,         0.2424,         0.2923,         0.5348,         0.0000,         0.0769,       113.2898,        91.5450,       155.4750,       302.8356,       279.2007,       459.1232,         0.4579,     83730.8984,     71960.1719
    853,         0.4251,         0.1111,         0.5362,         0.0000,         0.0716,       112.9917,        91.4857,       155.2592,       303.0515,       279.2276,       459.1456,         0.4646,     83730.7109,     71960.1719
    854,         0.1952,         0.3204,         0.5156,         0.0000,         0.0544,       112.6944,        91.4263,       155.0436,       303.2650,       279.2546,       459.1685,         0.4613,     83730.5234,     71960.1719
    855,         0.6363,        -0.0744,         0.5619,         0.0000,         0.0935,       112.3979,        91.3670,       154.8283,       303.4720,       279.2811,       459.1920,         0.4684,     83730.3359,     71960.1719
    856,         2.4999,        -1.7647,         0.7352,         0.1543,         0.2514,       112.1793,        91.3232,       154.6749,       303.6664,       279.3066,       459.2179,         0.4838,     83730.1484,     71960.1719
    857,         2.8413,        -1.9465,         0.8948,         0.3003,         0.4040,       112.0341,        91.2941,       154.5802,       303.8530,       279.3317,       459.2448,         0.4908,     83729.9609,     71960.1719
    858,         2.4987,        -1.4780,         1.0207,         0.3655,         0.5035,       111.9219,        91.2715,       154.5117,       304.0183,       279.3552,       459.2754,         0.5172,     83729.7500,     71960.1953
    859,         1.2105,        -0.2296,         0.9808,         0.1232,         0.4472,       111.6890,        91.2247,       154.3465,       304.1707,       279.3777,       459.3077,         0.5337,     83729.5234,     71960.2344
    860,         1.1833,        -0.2505,         0.9328,         0.0883,         0.3938,       111.4392,        91.1744,       154.1676,       304.3184,       279.4000,       459.3402,         0.5390,     83729.2734,     71960.2969
    861,         0.4317,         0.4848,         0.9165,         0.0000,         0.3821,       111.1460,        91.1153,       153.9536,       304.4731,       279.4229,       459.3704,         0.5344,     83729.0625,     71960.3203
    862,         0.8754,         0.0059,         0.8813,         0.0000,         0.3325,       110.8536,        91.0563,       153.7400,       304.6205,       279.4449,       459.4019,         0.5488,     83728.8125,     71960.3828
    863,         1.3220,        -0.2787,         1.0433,         0.2026,         0.4896,       110.6632,        91.0176,       153.6078,       304.7656,       279.4666,       459.4332,         0.5536,     83728.5547,     71960.4531
    864,         2.6374,        -1.1872,         1.4502,         0.7431,         0.8089,       110.7433,        91.0329,       153.6918,       304.8419,       279.4829,       459.4766,         0.6413,     83728.2656,     71960.5547
    865,         2.9240,        -1.3305,         1.5935,         0.8168,         0.9015,       110.8599,        91.0556,       153.8053,       304.8846,       279.4967,       459.5242,         0.6920,     83727.8906,     71960.7422
    866,         2.8753,        -1.1560,         1.7193,         2.5208,         0.9976,       112.5930,        91.0954,       153.9866,       304.9117,       279.5091,       459.5731,         0.7218,     83727.4688,     71960.9297
    867,         2.1912,        -0.4714,         1.7198,         2.3132,         0.9286,       114.2178,        91.1144,       154.0849,       304.8965,       279.5179,       459.6283,         0.7912,     83727.0156,     71961.1172
    868,         1.0814,         0.3473,         1.4287,         1.7032,         0.6387,       115.5337,        91.0725,       153.9389,       304.8906,       279.5272,       459.6804,         0.7900,     83726.6406,     71961.3047
    869,         1.6578,         0.0810,         1.7388,         2.2481,         0.9149,       117.1183,        91.0849,       154.0108,       304.8631,       279.5349,       459.7365,         0.8239,     83726.1641,     71961.4922
    870,         0.7895,         0.5991,         1.3887,         1.5370,         0.5649,       118.3434,        91.0262,       153.7983,       304.8312,       279.5422,       459.7915,         0.8237,     83725.6016,     71961.6797
    871,         0.6479,         0.7024,         1.3503,         1.5335,         0.5735,       119.5636,        90.9672,       153.5847,       304.8377,       279.5521,       459.8383,         0.7768,     83725.2109,     71961.8672
    872,         2.2212,        -0.4685,         1.7527,         2.2595,         0.9397,       121.1433,        90.9809,       153.6617,       304.8157,       279.5590,       459.8919,         0.8131,     83724.7344,     71962.0547
    873,         1.9775,        -0.3264,         1.6510,         1.9679,         0.8129,       122.5732,        90.9654,       153.6222,       304.7795,       279.5646,       459.9473,         0.8381,     83724.2422,     71962.2422
    874,         2.5683,        -0.7788,         1.7895,         2.3014,         0.9599,       124.1658,        90.9832,       153.7162,       304.7606,       279.5711,       459.9998,         0.8296,     83723.7734,     71962.4297
    875,         2.0546,        -0.2576,         1.7970,         2.0806,         0.9066,       125.6440,        90.9789,       153.7217,       304.7079,       279.5747,       460.0578,         0.8904,     83723.2109,     71962.6172
    876,         2.9733,        -0.8585,         2.1148,         2.6038,         1.1923,       127.3796,        91.0270,       153.9365,       304.6399,       279.5768,       460.1187,         0.9225,     83722.6484,     71962.8047
    877,         2.1922,        -0.0813,         2.1108,         2.5197,         1.1583,       129.0687,        91.0667,       154.1174,       304.5609,       279.5778,       460.1803,         0.9525,     83722.0859,     71962.9922
    878,         2.1619,        -0.0097,         2.1522,         2.5190,         1.1555,       130.7530,        91.1063,       154.2976,       304.4547,       279.5763,       460.2463,         0.9967,     83721.4766,     71963.1797
    879,         3.0305,        -0.6292,         2.4013,         2.8312,         1.3161,       132.5887,        91.1770,       154.6023,       304.2852,       279.5701,       460.3227,         1.0852,     83720.8047,     71963.3672
    880,         2.7086,        -0.0427,         2.6659,         3.2727,         1.5206,       134.6400,        91.2918,       155.0830,       304.0536,       279.5587,       460.4072,         1.1453,     83720.0625,     71963.5625
    881,         3.1329,        -0.4673,         2.6656,         3.1175,         1.4324,       136.6083,        91.3910,       155.5008,       303.7632,       279.5424,       460.4993,         1.2332,     83719.3125,     71963.8438
    882,         1.1705,         0.6923,         1.8628,         1.5983,         0.6871,       137.8127,        91.3383,       155.3108,       303.5336,       279.5304,       460.5762,         1.1757,     83718.5703,     71964.0469
    883,         2.4006,        -0.3282,         2.0725,         2.1016,         0.9458,       139.2654,        91.3359,       155.3223,       303.3530,       279.5218,       460.6448,         1.1266,     83717.8516,     71964.2734
    884,         2.3289,        -0.1585,         2.1704,         2.3394,         1.0653,       140.8329,        91.3574,       155.4291,       303.2072,       279.5155,       460.7072,         1.1051,     83717.1484,     71964.4609
    885,         1.6355,         0.4794,         2.1148,         2.0363,         0.9509,       142.2449,        91.3485,       155.4145,       303.0232,       279.5060,       460.7770,         1.1640,     83716.3984,     71964.6484
    886,         0.3055,         1.5051,         1.8106,         1.5335,         0.6965,       143.4021,        91.2894,       155.1988,       302.8648,       279.4981,       460.8416,         1.1142,     83715.6484,     71964.8359
    887,         1.6518,         0.2542,         1.9061,         1.7536,         0.8214,       144.6662,        91.2522,       155.0713,       302.7271,       279.4916,       460.9032,         1.0847,     83714.8984,     71965.0234
    888,         2.2998,        -0.0866,         2.2132,         2.2208,         1.0700,       146.1604,        91.2618,       155.1308,       302.5465,       279.4815,       460.9725,         1.1432,     83714.1562,     71965.2578
    889,         3.6944,        -1.1627,         2.5318,         2.6815,         1.3246,       147.8807,        91.3175,       155.3744,       302.3373,       279.4688,       461.0456,         1.2072,     83713.4141,     71965.5391
    890,         1.4815,         0.6626,         2.1441,         1.8748,         0.9315,       149.1935,        91.2925,       155.2953,       302.1291,       279.4557,       461.1158,         1.2127,     83712.6797,     71965.8203
    891,         2.6777,        -0.0407,         2.6369,         2.6753,         1.3363,       150.9029,        91.3475,       155.5362,       301.8421,       279.4363,       461.1994,         1.3006,     83711.9453,     71966.1953
    892,         4.6477,        -1.7576,         2.8901,         2.8556,         1.4483,       152.6976,        91.4204,       155.8489,       301.4504,       279.4084,       461.2985,         1.4418,     83711.1094,     71966.5703
    893,         4.4307,        -1.4505,         2.9802,         2.8585,         1.5035,       154.4892,        91.4937,       156.1624,       301.0661,       279.3805,       461.3909,         1.4767,     83710.2578,     71966.9453
    894,         4.4226,        -1.3375,         3.0851,         2.8564,         1.5439,       156.2750,        91.5667,       156.4747,       300.6552,       279.3501,       461.4855,         1.5412,     83709.3750,     71967.3516
    895,         3.6212,        -0.4183,         3.2029,         2.9076,         1.6357,       158.0497,        91.6511,       156.8325,       300.2374,       279.3186,       461.5785,         1.5672,     83708.5000,     71967.7266
    896,         4.3467,        -1.0403,         3.3063,         1.3992,         1.6304,       158.3328,        91.7317,       157.1743,       299.7424,       279.2808,       461.6818,         1.6759,     83707.5000,     71968.1641
    897,         4.4174,        -1.0438,         3.3736,         1.5018,         1.7186,       158.6664,        91.8224,       157.5567,       299.2705,       279.2445,       461.7777,         1.6550,     83706.5000,     71968.6250
    898,         2.4405,         0.7164,         3.1569,         1.0203,         1.4965,       158.7585,        91.8649,       157.7460,       298.8000,       279.2081,       461.8697,         1.6604,     83705.5156,     71969.0469
    899,         4.0834,        -0.8966,         3.1868,         1.2183,         1.6190,       158.9493,        91.9272,       158.0142,       298.4069,       279.1776,       461.9490,         1.5677,     83704.6016,     71969.4688
    900,         4.3368,        -0.9279,         3.4089,         1.4337,         1.7490,       159.2472,        92.0111,       158.3683,       297.9448,       279.1415,       462.0400,         1.6599,     83703.6328,     71969.9297
    901,         2.4830,         1.1429,         3.6259,         1.7675,         1.9240,       159.7112,        92.1281,       158.8552,       297.4550,       279.1031,       462.1316,         1.7019,     83702.6016,     71970.3984
    902,         4.3955,        -0.4176,         3.9779,         2.2988,         2.1500,       160.4389,        92.2983,       159.5536,       296.8265,       279.0533,       462.2436,         1.8279,     83701.3906,     71970.9609
    903,         3.1198,         0.8705,         3.9904,         2.2146,         2.0854,       161.1227,        92.4599,       160.2173,       296.1458,       278.9994,       462.3569,         1.9050,     83700.1406,     71971.5234
    904,         3.3378,         0.6250,         3.9628,         2.1695,         2.0261,       161.7822,        92.6168,       160.8621,       295.4477,       278.9440,       462.4684,         1.9367,     83698.8828,     71972.0859
    905,         5.0655,        -1.3655,         3.6999,         1.5762,         1.7477,       162.1438,        92.7143,       161.2691,       294.7426,       278.8878,       462.5779,         1.9522,     83697.6797,     71972.6484
    906,         4.6592,        -0.6429,         4.0163,         1.8048,         1.8996,       162.6187,        92.8347,       161.7668,       293.9348,       278.8231,       462.7002,         2.1167,     83696.3594,     71973.1484
    907,         4.1339,         0.1862,         4.3202,         2.2011,         2.0942,       163.2899,        92.9946,       162.4222,       293.0689,       278.7532,       462.8242,         2.2259,     83695.0547,     71973.6484
    908,         5.2391,        -1.0670,         4.1721,         1.9238,         1.9821,       163.8212,        93.1267,       162.9660,       292.2131,       278.6836,       462.9402,         2.1900,     83693.7422,     71974.1328
    909,         3.8208,         0.5741,         4.3949,         2.2950,         2.1670,       164.5362,        93.2958,       163.6573,       291.3377,       278.6120,       463.0547,         2.2279,     83692.3750,     71974.6016
    910,         4.5158,        -0.3727,         4.1431,         1.8006,         1.9121,       165.0023,        93.4154,       164.1500,       290.4626,       278.5398,       463.1644,         2.2310,     83691.0000,     71975.0781
    911,         4.9458,        -1.0861,         3.8597,         1.4018,         1.7619,       165.2683,        93.4951,       164.4828,       289.7002,       278.4762,       463.2544,         2.0978,     83689.6797,     71975.5781
    912,         4.9929,        -0.9604,         4.0325,         1.6025,         1.9082,       165.6340,        93.5948,       164.8954,       288.9427,       278.4127,       463.3438,         2.1243,     83688.3672,     71976.0781
    913,         4.7230,        -0.7211,         4.0019,         1.4258,         1.8622,       165.9104,        93.6768,       165.2368,       288.2025,       278.3501,       463.4292,         2.1397,     83687.0625,     71976.5938
    914,         4.8320,        -0.7060,         4.1260,         1.5451,         1.9631,       166.2456,        93.7706,       165.6254,       287.4586,       278.2869,       463.5143,         2.1629,     83685.7500,     71977.0938
    915,         5.0539,        -0.7024,         4.3515,         1.7842,         2.1178,       166.6995,        93.8883,       166.1092,       286.6724,       278.2201,       463.6035,         2.2337,     83684.3984,     71977.5703
    916,         5.1744,        -0.3216,         4.8528,         2.3791,         2.4270,       167.4489,        94.0654,       166.8299,       285.7535,       278.1426,       463.7090,         2.4257,     83682.9375,     71978.0312
    917,         3.7803,         0.9593,         4.7396,         2.2591,         2.3575,       168.1366,        94.2304,       167.5015,       284.8837,       278.0683,       463.7993,         2.3821,     83681.5156,     71978.4609
    918,         4.1709,         0.6946,         4.8655,         2.3567,         2.3718,       168.8710,        94.4049,       168.2111,       283.9323,       277.9868,       463.8988,         2.4937,     83680.0000,     71978.8359
    919,         5.2094,        -0.1982,         5.0111,         2.3524,         2.3649,       169.6015,        94.5789,       168.9180,       282.8644,       277.8951,       464.0070,         2.6462,     83678.3828,     71979.2656
    920,         3.2206,         1.5770,         4.7977,         2.3191,         2.3337,       170.3133,        94.7495,       169.6105,       281.9187,       277.8127,       464.0881,         2.4639,     83676.8203,     71979.6406
    921,         3.6664,         0.6171,         4.2835,         1.5801,         1.9495,       170.6543,        94.8461,       170.0068,       281.0500,       277.7361,       464.1564,         2.3339,     83675.3281,     71980.0312
    922,         5.1875,        -0.8708,         4.3168,         1.7129,         2.0416,       171.0610,        94.9559,       170.4558,       280.2258,       277.6627,       464.2204,         2.2752,     83673.8984,     71980.4844
    923,         4.9418,        -0.0513,         4.8905,         2.3488,         2.3671,       171.7839,        95.1292,       171.1583,       279.2256,       277.5742,       464.3077,         2.5234,     83672.2969,     71980.9141
    924,         5.5448,        -0.4464,         5.0984,         2.3495,         2.3744,       172.5052,        95.3025,       171.8601,       278.0652,       277.4724,       464.4068,         2.7240,     83670.5625,     71981.3906
    925,         1.9833,         3.0342,         5.0175,         2.3386,         2.3495,       173.2191,        95.4745,       172.5564,       276.9731,       277.3755,       464.4841,         2.6680,     83668.7812,     71981.8984
    926,         3.5015,         1.4023,         4.9038,         2.3074,         2.2708,       173.9155,        95.6433,       173.2391,       275.9169,       277.2806,       464.5535,         2.6330,     83667.0859,     71982.3516
    927,         5.0015,        -0.0411,         4.9604,         2.3020,         2.2463,       174.6075,        95.8115,       173.9189,       274.8024,       277.1801,       464.6283,         2.7141,     83665.3359,     71982.8281
    928,         5.1043,        -0.0092,         5.0951,         2.3044,         2.2580,       175.2989,        95.9798,       174.5987,       273.6057,       277.0720,       464.7057,         2.8371,     83663.5469,     71983.3516
    929,         4.7793,         0.5419,         5.3212,         2.3053,         2.2639,       175.9889,        96.1481,       175.2780,       272.2538,       276.9498,       464.7917,         3.0573,     83661.6016,     71983.9141
    930,         5.2952,        -0.0041,         5.2911,         2.3019,         2.2730,       176.6754,        96.3160,       175.9551,       270.9627,       276.8317,       464.8528,         3.0180,     83659.6562,     71984.4766
    931,         4.3343,         0.1844,         4.5187,         1.2235,         1.7687,       176.8216,        96.3760,       176.2003,       269.8892,       276.7315,       464.8845,         2.7500,     83657.8984,     71985.0000
    932,         4.6601,        -0.0788,         4.5813,         1.5917,         1.9951,       177.1515,        96.4727,       176.5925,       268.9377,       276.6411,       464.9062,         2.5862,     83656.2422,     71985.4609
    933,         4.7919,         0.1653,         4.9573,         2.1709,         2.2875,       177.7694,        96.6273,       177.2155,       267.9208,       276.5449,       464.9377,         2.6698,     83654.5469,     71985.9297
    934,         4.2927,         0.0153,         4.3080,         1.2436,         1.8547,       177.9228,        96.6891,       177.4671,       267.0762,       276.4632,       464.9478,         2.4533,     83652.9219,     71986.3203
    935,         4.8042,        -0.3806,         4.4236,         1.5190,         2.0264,       178.2134,        96.7784,       177.8284,       266.2693,       276.3842,       464.9577,         2.3972,     83651.3594,     71986.6953
    936,         4.8148,        -0.4165,         4.3983,         1.4231,         2.0164,       178.4553,        96.8580,       178.1508,       265.4755,       276.3059,       464.9663,         2.3819,     83649.8047,     71987.0703
    937,         1.9003,         1.8148,         3.7150,         0.2923,         1.4794,       178.1317,        96.8245,       178.0205,       264.7957,       276.2372,       464.9615,         2.2357,     83648.3359,     71987.4531
    938,         1.8509,         1.6389,         3.4899,         0.1929,         1.4381,       177.7594,        96.7811,       177.8508,       264.2579,       276.1807,       464.9457,         2.0518,     83647.0391,     71988.0156
    939,         3.6974,         0.2668,         3.9641,         1.1094,         1.9075,       177.8458,        96.8294,       178.0476,       263.7315,       276.1250,       464.9360,         2.0566,     83645.8047,     71988.5469
    940,         4.8187,        -0.7252,         4.0935,         1.3452,         2.0556,       178.0498,        96.9012,       178.3385,       263.2291,       276.0713,       464.9262,         2.0379,     83644.5391,     71989.0781
    941,         3.7369,         0.6929,         4.4298,         1.7870,         2.2858,       178.4739,        97.0171,       178.8055,       262.6533,       276.0108,       464.9248,         2.1439,     83643.2656,     71989.5781
    942,         4.6744,        -0.3485,         4.3258,         1.4687,         2.1352,       178.7378,        97.1011,       179.1446,       262.0549,       275.9479,       464.9232,         2.1907,     83641.9453,     71990.0703
    943,         4.8613,        -0.5663,         4.2950,         1.4190,         2.1447,       178.9763,        97.1801,       179.4635,       261.4941,       275.8881,       464.9155,         2.1503,     83640.6562,     71990.5703
    944,         4.4944,        -0.2540,         4.2404,         1.3291,         2.1447,       179.1693,        97.2501,       179.7461,       260.9780,       275.8318,       464.9025,         2.0957,     83639.3750,     71991.0859
    945,         4.2077,        -0.0876,         4.1201,         1.2467,         2.1400,       179.3205,        97.3123,       179.9976,       260.5419,       275.7821,       464.8831,         1.9800,     83638.1406,     71991.6484
    946,         4.1969,        -0.1557,         4.0412,         1.2468,         2.1652,       179.4714,        97.3754,       180.2521,       260.1720,       275.7375,       464.8611,         1.8760,     83636.9609,     71992.2109
    947,         3.6151,         0.6913,         4.3064,         1.5740,         2.3085,       179.7852,        97.4699,       180.6321,       259.7033,       275.6846,       464.8492,         1.9979,     83635.7188,     71992.7734
    948,         3.5204,         0.8056,         4.3260,         1.6956,         2.3737,       180.1592,        97.5763,       181.0593,       259.2705,       275.6348,       464.8321,         1.9522,     83634.5078,     71993.3359
    949,         3.8871,         0.2004,         4.0875,         1.2271,         2.1246,       180.2981,        97.6359,       181.2987,       258.8319,       275.5840,       464.8153,         1.9630,     83633.2969,     71993.8984
    950,         3.7806,         0.4020,         4.1827,         1.3138,         2.1814,       180.4799,        97.7040,       181.5725,       258.3722,       275.5312,       464.8004,         2.0013,     83632.0391,     71994.4609
    951,         3.2035,         0.7604,         3.9639,         1.1477,         2.1111,       180.5783,        97.7554,       181.7794,       258.0251,       275.4883,       464.7732,         1.8528,     83630.8438,     71995.0234
    952,         4.5328,        -0.4433,         4.0894,         1.2558,         2.1700,       180.7303,        97.8176,       182.0293,       257.6299,       275.4414,       464.7536,         1.9194,     83629.6250,     71995.5859
    953,         4.2741,        -0.1166,         4.1575,         1.3254,         2.2325,       180.9168,        97.8868,       182.3067,       257.2342,       275.3944,       464.7338,         1.9250,     83628.4297,     71996.1484
