 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
    364,         0.0340,         0.6032,         0.6372,       156.2124,       460.0249,        98.4847,     83995.3984,       179.9735,       257.1484,    156339.5000,       129.0000,       278.4287,         0.0000,         0.4461,         0.1911
    365,         0.0000,         0.7160,         0.7160,       155.8014,       460.0196,        98.4241,     83995.2109,       179.7364,       257.5520,    156339.3125,       129.0000,       278.4572,         0.0000,         0.4469,         0.2691
    366,         0.0307,         0.6304,         0.6611,       155.3915,       460.0148,        98.3636,     83995.0234,       179.4998,       257.9525,    156339.1250,       129.0000,       278.4857,         0.0000,         0.4475,         0.2135
    367,         0.0141,         0.5091,         0.5233,       154.9827,       460.0094,        98.3033,     83994.8359,       179.2640,       258.3557,    156338.9219,       129.0000,       278.5144,         0.0000,         0.4404,         0.0829
    368,         0.0317,         0.4900,         0.5218,       154.5749,       460.0039,        98.2431,     83994.6484,       179.0288,       258.7586,    156338.7188,       129.0000,       278.5434,         0.0000,         0.4372,         0.0846
    369,         0.1073,         0.4412,         0.5485,       154.1682,       459.9987,        98.1831,     83994.4609,       178.7943,       259.1580,    156338.5312,       129.0000,       278.5721,         0.0000,         0.4396,         0.1089
    370,         0.2659,         0.3332,         0.5991,       153.7626,       459.9942,        98.1231,     83994.2734,       178.5604,       259.5534,    156338.3438,       129.0000,       278.6006,         0.0000,         0.4428,         0.1563
    371,         0.1696,         0.4083,         0.5780,       153.3580,       459.9902,        98.0633,     83994.0859,       178.3273,       259.9453,    156338.1562,       129.0000,       278.6284,         0.0000,         0.4447,         0.1333
    372,         0.0451,         0.4512,         0.4963,       152.9545,       459.9862,        98.0036,     83993.8984,       178.0948,       260.3371,    156337.9688,       129.0000,       278.6562,         0.0000,         0.4413,         0.0551
    373,         0.0827,         0.3964,         0.4790,       152.5521,       459.9821,        97.9438,     83993.7109,       177.8621,       260.7289,    156337.7812,       129.0000,       278.6845,         0.0000,         0.4405,         0.0386
    374,         0.2761,         0.2070,         0.4830,       152.1507,       459.9787,        97.8839,     83993.5234,       177.6290,       261.1171,    156337.5781,       129.0000,       278.7127,         0.0000,         0.4456,         0.0374
    375,         0.3248,         0.1349,         0.4598,       151.7504,       459.9752,        97.8241,     83993.3359,       177.3966,       261.5057,    156337.3906,       129.0000,       278.7408,         0.0000,         0.4414,         0.0183
    376,         0.0139,         0.4312,         0.4451,       151.3512,       459.9721,        97.7643,     83993.1484,       177.1644,       261.8922,    156337.1875,       129.0000,       278.7688,         0.0000,         0.4405,         0.0045
    377,         0.0079,         0.4259,         0.4338,       150.9530,       459.9689,        97.7046,     83992.9609,       176.9327,       262.2812,    156337.0000,       129.0000,       278.7974,         0.0000,         0.4338,         0.0000
    378,         0.0081,         0.4243,         0.4324,       150.5558,       459.9661,        97.6450,     83992.7734,       176.7015,       262.6694,    156336.8125,       129.0000,       278.8259,         0.0000,         0.4324,         0.0000
    379,         0.0132,         0.4185,         0.4316,       150.1597,       459.9633,        97.5855,     83992.5859,       176.4708,       263.0567,    156336.6250,       129.0000,       278.8545,         0.0000,         0.4316,         0.0000
    380,         0.1315,         0.3078,         0.4393,       149.7646,       459.9612,        97.5257,     83992.3984,       176.2394,       263.4379,    156336.4375,       129.0000,       278.8830,         0.0000,         0.4392,         0.0001
    381,         0.0280,         0.4108,         0.4388,       149.3705,       459.9589,        97.4656,     83992.2109,       176.0067,       263.8194,    156336.2500,       129.0000,       278.9117,         0.0000,         0.4388,         0.0000
    382,         0.0069,         0.4249,         0.4318,       148.9776,       459.9568,        97.4056,     83992.0234,       175.7746,       264.2045,    156336.0625,       129.0000,       278.9410,         0.0000,         0.4318,         0.0000
    383,         0.0042,         0.4225,         0.4267,       148.5856,       459.9552,        97.3457,     83991.8359,       175.5430,       264.5911,    156335.8750,       129.0000,       278.9706,         0.0000,         0.4267,         0.0000
    384,         0.0020,         0.4190,         0.4210,       148.1947,       459.9535,        97.2859,     83991.6484,       175.3119,       264.9796,    156335.6875,       129.0000,       278.9998,         0.0000,         0.4210,         0.0000
    385,         0.0094,         0.4083,         0.4178,       147.8047,       459.9519,        97.2262,     83991.4609,       175.0814,       265.3685,    156335.5000,       129.0000,       279.0292,         0.0000,         0.4178,         0.0000
    386,         0.0091,         0.4105,         0.4196,       147.4159,       459.9503,        97.1666,     83991.2734,       174.8515,       265.7543,    156335.3125,       129.0000,       279.0586,         0.0000,         0.4196,         0.0000
    387,         0.0000,         0.4318,         0.4318,       147.0280,       459.9496,        97.1071,     83991.0859,       174.6221,       266.1294,    156335.1250,       129.0000,       279.0872,         0.0000,         0.4318,         0.0000
    388,         0.0000,         0.4322,         0.4322,       146.6412,       459.9496,        97.0476,     83990.8984,       174.3931,       266.5018,    156334.9375,       129.0000,       279.1157,         0.0000,         0.4322,         0.0000
    389,         0.0197,         0.4133,         0.4331,       146.2554,       459.9497,        96.9883,     83990.7109,       174.1646,       266.8725,    156334.7500,       129.0000,       279.1443,         0.0000,         0.4331,         0.0000
    390,         0.0000,         0.4340,         0.4340,       145.8706,       459.9500,        96.9290,     83990.5234,       173.9366,       267.2412,    156334.5625,       129.0000,       279.1729,         0.0000,         0.4340,         0.0000
    391,         0.0000,         0.4346,         0.4346,       145.4868,       459.9505,        96.8698,     83990.3359,       173.7089,       267.6068,    156334.3750,       129.0000,       279.2014,         0.0000,         0.4346,         0.0000
    392,         0.0247,         0.4053,         0.4300,       145.1040,       459.9514,        96.8106,     83990.1484,       173.4816,       267.9744,    156334.1875,       129.0000,       279.2300,         0.0000,         0.4300,         0.0000
    393,         0.0000,         0.4296,         0.4296,       144.7222,       459.9524,        96.7515,     83989.9609,       173.2547,       268.3402,    156334.0000,       129.0000,       279.2585,         0.0000,         0.4296,         0.0000
    394,         0.0130,         0.4148,         0.4277,       144.3415,       459.9537,        96.6925,     83989.7734,       173.0283,       268.7061,    156333.8125,       129.0000,       279.2870,         0.0000,         0.4277,         0.0000
    395,         0.0444,         0.3866,         0.4310,       143.9617,       459.9551,        96.6336,     83989.5859,       172.8025,       269.0686,    156333.6250,       129.0000,       279.3149,         0.0000,         0.4310,         0.0000
    396,         0.0812,         0.3514,         0.4326,       143.5829,       459.9569,        96.5748,     83989.3984,       172.5771,       269.4279,    156333.4375,       129.0000,       279.3428,         0.0000,         0.4325,         0.0000
    397,         0.1281,         0.3067,         0.4348,       143.2052,       459.9588,        96.5159,     83989.2109,       172.3517,       269.7837,    156333.2500,       129.0000,       279.3706,         0.0000,         0.4347,         0.0001
    398,         0.1111,         0.3255,         0.4366,       142.8284,       459.9611,        96.4569,     83989.0234,       172.1260,       270.1371,    156333.0625,       129.0000,       279.3984,         0.0000,         0.4365,         0.0000
    399,         0.1557,         0.2854,         0.4411,       142.4526,       459.9635,        96.3971,     83988.8359,       171.8979,       270.4885,    156332.8750,       129.0000,       279.4268,         0.0000,         0.4409,         0.0001
    400,         0.2205,         0.2285,         0.4491,       142.0778,       459.9665,        96.3362,     83988.6484,       171.6652,       270.8390,    156332.6875,       129.0000,       279.4556,         0.0000,         0.4486,         0.0005
    401,         0.1282,         0.3256,         0.4539,       141.7040,       459.9700,        96.2745,     83988.4609,       171.4293,       271.1884,    156332.5000,       129.0000,       279.4849,         0.0000,         0.4537,         0.0001
    402,         0.1369,         0.3166,         0.4534,       141.3312,       459.9734,        96.2126,     83988.2734,       171.1933,       271.5380,    156332.3281,       129.0000,       279.5145,         0.0000,         0.4534,         0.0001
    403,         0.0344,         0.4135,         0.4480,       140.9593,       459.9764,        96.1508,     83988.0859,       170.9580,       271.8897,    156332.1406,       129.0000,       279.5444,         0.0000,         0.4479,         0.0000
    404,         0.1068,         0.3375,         0.4443,       140.5884,       459.9788,        96.0892,     83987.8984,       170.7234,       272.2423,    156331.9531,       129.0000,       279.5743,         0.0000,         0.4442,         0.0000
    405,         0.1300,         0.3156,         0.4456,       140.2186,       459.9818,        96.0278,     83987.7109,       170.4897,       272.5920,    156331.7812,       129.0000,       279.6038,         0.0000,         0.4455,         0.0001
    406,         0.0105,         0.4304,         0.4409,       139.8496,       459.9849,        95.9666,     83987.5234,       170.2568,       272.9424,    156331.5938,       129.0000,       279.6335,         0.0000,         0.4409,         0.0000
    407,         0.0128,         0.4232,         0.4361,       139.4817,       459.9878,        95.9055,     83987.3359,       170.0247,       273.2937,    156331.4062,       129.0000,       279.6635,         0.0000,         0.4361,         0.0000
    408,         0.0691,         0.3667,         0.4358,       139.1147,       459.9909,        95.8446,     83987.1484,       169.7934,       273.6429,    156331.2188,       129.0000,       279.6934,         0.0000,         0.4357,         0.0000
    409,         0.0398,         0.3944,         0.4342,       138.7487,       459.9942,        95.7838,     83986.9609,       169.5628,       273.9911,    156331.0312,       129.0000,       279.7232,         0.0000,         0.4342,         0.0000
    410,         0.2340,         0.2103,         0.4443,       138.3836,       459.9984,        95.7232,     83986.7734,       169.3329,       274.3304,    156330.8438,       129.0000,       279.7520,         0.0000,         0.4440,         0.0004
    411,         0.2510,         0.1944,         0.4454,       138.0196,       460.0029,        95.6627,     83986.5859,       169.1036,       274.6679,    156330.6562,       129.0000,       279.7809,         0.0000,         0.4446,         0.0008
    412,         0.1006,         0.3476,         0.4482,       137.6564,       460.0083,        95.6021,     83986.3984,       168.8742,       275.0011,    156330.4844,       129.0000,       279.8094,         0.0000,         0.4482,         0.0000
    413,         0.0956,         0.3543,         0.4499,       137.2943,       460.0138,        95.5414,     83986.2109,       168.6442,       275.3325,    156330.3125,       129.0000,       279.8383,         0.0000,         0.4498,         0.0000
    414,         0.0991,         0.3472,         0.4463,       136.9330,       460.0193,        95.4804,     83986.0234,       168.4137,       275.6657,    156330.1250,       129.0000,       279.8676,         0.0000,         0.4463,         0.0000
    415,         0.2962,         0.1505,         0.4467,       136.5727,       460.0246,        95.4196,     83985.8359,       168.1840,       275.9978,    156329.9375,       129.0000,       279.8968,         0.0000,         0.4454,         0.0013
    416,         0.1923,         0.2558,         0.4480,       136.2134,       460.0302,        95.3590,     83985.6484,       167.9551,       276.3265,    156329.7500,       129.0000,       279.9254,         0.0000,         0.4479,         0.0001
    417,         0.0000,         0.4495,         0.4495,       135.8550,       460.0367,        95.2986,     83985.4609,       167.7269,       276.6516,    156329.5781,       129.0000,       279.9539,         0.0000,         0.4495,         0.0000
    418,         0.0684,         0.3805,         0.4489,       135.4976,       460.0434,        95.2381,     83985.2734,       167.4992,       276.9755,    156329.4062,       129.0000,       279.9825,         0.0000,         0.4489,         0.0000
    419,         0.0992,         0.3496,         0.4488,       135.1411,       460.0500,        95.1778,     83985.0859,       167.2719,       277.2980,    156329.2188,       129.0000,       280.0110,         0.0000,         0.4487,         0.0000
    420,         0.0521,         0.3960,         0.4481,       134.7855,       460.0567,        95.1177,     83984.8984,       167.0454,       277.6195,    156329.0312,       129.0000,       280.0396,         0.0000,         0.4481,         0.0000
    421,         0.0622,         0.3834,         0.4456,       134.4309,       460.0633,        95.0576,     83984.7109,       166.8195,       277.9406,    156328.8438,       129.0000,       280.0681,         0.0000,         0.4456,         0.0000
    422,         0.0000,         0.4460,         0.4460,       134.0772,       460.0698,        94.9977,     83984.5234,       166.5942,       278.2600,    156328.6719,       129.0000,       280.0967,         0.0000,         0.4460,         0.0000
    423,         0.0798,         0.3652,         0.4449,       133.7245,       460.0768,        94.9379,     83984.3359,       166.3695,       278.5779,    156328.5000,       129.0000,       280.1247,         0.0000,         0.4449,         0.0000
    424,         0.1185,         0.3287,         0.4472,       133.3726,       460.0842,        94.8780,     83984.1484,       166.1446,       278.8929,    156328.3125,       129.0000,       280.1528,         0.0000,         0.4472,         0.0000
    425,         0.0942,         0.3550,         0.4492,       133.0217,       460.0921,        94.8179,     83983.9609,       165.9192,       279.2054,    156328.1250,       129.0000,       280.1814,         0.0000,         0.4491,         0.0001
    426,         0.2084,         0.2452,         0.4536,       132.6717,       460.1006,        94.7574,     83983.7734,       165.6926,       279.5153,    156327.9531,       129.0000,       280.2099,         0.0000,         0.4533,         0.0002
    427,         0.1381,         0.3211,         0.4592,       132.3227,       460.1097,        94.6960,     83983.5859,       165.4627,       279.8232,    156327.7812,       129.0000,       280.2384,         0.0000,         0.4591,         0.0002
    428,         0.0397,         0.4205,         0.4602,       131.9745,       460.1187,        94.6345,     83983.3984,       165.2327,       280.1311,    156327.5938,       129.0000,       280.2670,         0.0000,         0.4602,         0.0000
    429,         0.0599,         0.3970,         0.4568,       131.6273,       460.1276,        94.5731,     83983.2109,       165.0029,       280.4398,    156327.4062,       129.0000,       280.2958,         0.0000,         0.4568,         0.0000
    430,         0.0688,         0.3882,         0.4569,       131.2810,       460.1366,        94.5118,     83983.0234,       164.7735,       280.7476,    156327.2344,       129.0000,       280.3247,         0.0000,         0.4569,         0.0000
    431,         0.5783,        -0.1140,         0.4643,       130.9356,       460.1458,        94.4504,     83982.8359,       164.5445,       281.0502,    156327.0625,       129.0000,       280.3531,         0.0000,         0.4582,         0.0060
    432,         0.1703,         0.2888,         0.4591,       130.5911,       460.1554,        94.3891,     83982.6484,       164.3157,       281.3515,    156326.8750,       129.0000,       280.3817,         0.0000,         0.4583,         0.0008
    433,         0.1081,         0.3488,         0.4569,       130.2475,       460.1649,        94.3278,     83982.4609,       164.0873,       281.6535,    156326.7031,       129.0000,       280.4103,         0.0000,         0.4569,         0.0000
    434,         0.0866,         0.3699,         0.4565,       129.9048,       460.1744,        94.2667,     83982.2734,       163.8593,       281.9550,    156326.5312,       129.0000,       280.4392,         0.0000,         0.4565,         0.0000
    435,         1.1082,        -0.6233,         0.4849,       129.5662,       460.1843,        94.2061,     83982.0859,       163.6341,       282.2517,    156326.3438,       129.0000,       280.4677,         0.0063,         0.4603,         0.0246
    436,         1.3822,        -0.8496,         0.5326,       129.2332,       460.1944,        94.1466,     83981.8984,       163.4133,       282.5454,    156326.1719,       129.0000,       280.4961,         0.0159,         0.4620,         0.0706
    437,         0.2416,         0.2639,         0.5055,       128.8932,       460.2051,        94.0856,     83981.7109,       163.1862,       282.8367,    156326.0000,       129.0000,       280.5247,         0.0000,         0.4559,         0.0496
    438,         1.0421,        -0.5295,         0.5127,       128.5580,       460.2159,        94.0254,     83981.5234,       162.9626,       283.1259,    156325.8125,       129.0000,       280.5530,         0.0078,         0.4558,         0.0568
    439,         1.6335,        -1.0528,         0.5807,       128.2372,       460.2268,        93.9679,     83981.3359,       162.7504,       283.4125,    156325.6406,       129.0000,       280.5814,         0.0350,         0.4601,         0.1206
    440,         0.8412,        -0.2938,         0.5475,       127.9038,       460.2379,        93.9077,     83981.1484,       162.5276,       283.6995,    156325.4688,       129.0000,       280.6099,         0.0080,         0.4550,         0.0925
    441,         2.0097,        -1.3673,         0.6423,       127.6105,       460.2494,        93.8555,     83980.9609,       162.3365,       283.9837,    156325.2812,       129.0000,       280.6382,         0.0864,         0.4570,         0.1854
    442,         1.8933,        -1.2029,         0.6904,       127.3197,       460.2610,        93.8037,     83980.7734,       162.1471,       284.2662,    156325.1094,       129.0000,       280.6667,         0.0900,         0.4533,         0.2371
    443,         2.7888,        -1.9447,         0.8440,       127.1326,       460.2728,        93.7726,     83980.5859,       162.0403,       284.5453,    156324.9375,       129.0000,       280.6949,         0.2962,         0.4561,         0.3879
    444,         2.5450,        -1.6309,         0.9141,       126.9741,       460.2851,        93.7470,     83980.3984,       161.9559,       284.8220,    156324.7500,       129.0000,       280.7229,         0.3522,         0.4581,         0.4560
    445,         0.7395,        -0.0046,         0.7349,       126.6416,       460.2974,        93.6865,     83980.2109,       161.7322,       285.0989,    156324.5938,       129.0000,       280.7509,         0.0031,         0.4567,         0.2782
    446,         1.2183,        -0.5216,         0.6967,       126.3351,       460.3097,        93.6311,     83980.0234,       161.5288,       285.3748,    156324.4062,       129.0000,       280.7791,         0.0534,         0.4566,         0.2401
    447,         1.3351,        -0.6162,         0.7189,       126.0510,       460.3223,        93.5799,     83979.8359,       161.3430,       285.6493,    156324.2344,       129.0000,       280.8068,         0.0967,         0.4575,         0.2615
    448,         0.8504,        -0.1171,         0.7333,       125.7193,       460.3353,        93.5191,     83979.6484,       161.1188,       285.9188,    156324.0625,       129.0000,       280.8339,         0.0000,         0.4612,         0.2721
    449,         1.2885,        -0.5970,         0.6915,       125.4091,       460.3487,        93.4627,     83979.4609,       160.9113,       286.1854,    156323.8906,       129.0000,       280.8608,         0.0411,         0.4638,         0.2278
    450,         0.4617,         0.1081,         0.5698,       125.0792,       460.3616,        93.4020,     83979.2734,       160.6877,       286.4564,    156323.7188,       129.0000,       280.8883,         0.0000,         0.4576,         0.1123
    451,         0.3008,         0.2416,         0.5424,       124.7501,       460.3743,        93.3414,     83979.0859,       160.4646,       286.7295,    156323.5312,       129.0000,       280.9161,         0.0000,         0.4565,         0.0859
    452,         1.0414,        -0.4382,         0.6032,       124.4348,       460.3878,        93.2835,     83978.8984,       160.2521,       286.9954,    156323.3750,       129.0000,       280.9435,         0.0259,         0.4588,         0.1444
    453,         0.3500,         0.1857,         0.5357,       124.1074,       460.4013,        93.2231,     83978.7109,       160.0294,       287.2610,    156323.1875,       129.0000,       280.9709,         0.0000,         0.4605,         0.0752
    454,         0.1346,         0.3607,         0.4953,       123.7809,       460.4143,        93.1627,     83978.5234,       159.8072,       287.5302,    156323.0156,       129.0000,       280.9987,         0.0000,         0.4571,         0.0382
    455,         0.2158,         0.2735,         0.4893,       123.4552,       460.4278,        93.1023,     83978.3359,       159.5851,       287.7958,    156322.8438,       129.0000,       281.0266,         0.0000,         0.4542,         0.0351
    456,         0.4477,         0.0671,         0.5149,       123.1304,       460.4417,        93.0418,     83978.1484,       159.3633,       288.0581,    156322.6719,       129.0000,       281.0540,         0.0000,         0.4573,         0.0576
    457,         1.3917,        -0.7655,         0.6262,       122.8240,       460.4564,        92.9850,     83977.9609,       159.1560,       288.3113,    156322.5000,       129.0000,       281.0807,         0.0352,         0.4670,         0.1592
    458,         0.8288,        -0.1660,         0.6628,       122.5030,       460.4715,        92.9252,     83977.7734,       158.9366,       288.5625,    156322.3125,       129.0000,       281.1075,         0.0043,         0.4679,         0.1949
    459,         1.4949,        -0.7995,         0.6954,       123.6948,       460.4868,        92.8702,     83977.5859,       158.7370,       288.8128,    156322.1562,        94.0000,       281.1342,         1.5424,         0.4697,         0.2257
    460,         1.4907,        -0.7878,         0.7028,       124.8979,       460.5008,        92.8182,     83977.3984,       158.5493,       289.0753,    156321.9688,        94.0000,       281.1615,         1.5713,         0.4622,         0.2406
    461,         1.2072,        -0.4660,         0.7412,       126.0742,       460.5153,        92.7614,     83977.2109,       158.3429,       289.3377,    156321.8125,        94.0000,       281.1887,         1.5238,         0.4634,         0.2778
    462,         1.5870,        -0.7531,         0.8339,       127.3024,       460.5305,        92.7158,     83977.0234,       158.1809,       289.6005,    156321.6250,        94.0000,       281.2157,         1.6341,         0.4675,         0.3664
    463,         0.5616,         0.2740,         0.8356,       128.4554,       460.5459,        92.6557,     83976.8359,       157.9614,       289.8658,    156321.4688,        94.0000,       281.2426,         1.4898,         0.4643,         0.3714
    464,         0.9601,        -0.1605,         0.7997,       129.6053,       460.5611,        92.5957,     83976.6484,       157.7423,       290.1344,    156321.2812,        94.0000,       281.2697,         1.4898,         0.4652,         0.3345
    465,         0.1622,         0.5416,         0.7038,       130.7522,       460.5758,        92.5356,     83976.4609,       157.5233,       290.4126,    156321.1250,        94.0000,       281.2975,         1.4898,         0.4613,         0.2425
    466,         0.2409,         0.4506,         0.6914,       131.8960,       460.5907,        92.4757,     83976.2734,       157.3047,       290.6929,    156320.9375,        94.0000,       281.3251,         1.4898,         0.4655,         0.2259
    467,         0.9010,        -0.1378,         0.7632,       133.0368,       460.6053,        92.4158,     83976.0859,       157.0864,       290.9750,    156320.7656,        94.0000,       281.3526,         1.4898,         0.4682,         0.2950
    468,         1.6331,        -0.7163,         0.9168,       134.2637,       460.6204,        92.3738,     83975.8984,       156.9396,       291.2567,    156320.5938,        94.0000,       281.3793,         1.6680,         0.4741,         0.4427
    469,         0.6309,         0.2994,         0.9303,       135.3983,       460.6366,        92.3139,     83975.7109,       156.7219,       291.5350,    156320.4219,        94.0000,       281.4055,         1.4898,         0.4804,         0.4499
    470,         2.1645,        -1.0225,         1.1420,       136.6998,       460.6579,        92.2880,     83975.5234,       156.6404,       291.7864,    156320.2500,        94.0000,       281.4291,         1.8299,         0.5141,         0.6279
    471,         0.3877,         0.6093,         0.9970,       137.8280,       460.6781,        92.2281,     83975.3359,       156.4229,       292.0416,    156320.0938,        94.0000,       281.4529,         1.4898,         0.5128,         0.4842
    472,         0.1448,         0.6489,         0.7936,       138.9533,       460.6946,        92.1683,     83975.1484,       156.2056,       292.3204,    156319.9219,        94.0000,       281.4784,         1.4898,         0.4806,         0.3130
    473,         0.8027,         0.0554,         0.8581,       140.0755,       460.7104,        92.1086,     83974.9609,       155.9887,       292.6118,    156319.7500,        94.0000,       281.5047,         1.4898,         0.4660,         0.3921
    474,         0.5060,         0.4237,         0.9296,       141.1948,       460.7264,        92.0489,     83974.7734,       155.7720,       292.9074,    156319.5781,        94.0000,       281.5311,         1.4898,         0.4636,         0.4661
    475,         0.9515,        -0.0881,         0.8634,       142.3112,       460.7427,        91.9892,     83974.5859,       155.5558,       293.2034,    156319.4062,        94.0000,       281.5575,         1.4898,         0.4659,         0.3975
    476,         1.2231,        -0.2929,         0.9302,       143.4250,       460.7609,        91.9297,     83974.3984,       155.3401,       293.4888,    156319.2344,        94.0000,       281.5828,         1.4903,         0.4837,         0.4464
    477,         0.0641,         0.8916,         0.9557,       144.5355,       460.7787,        91.8702,     83974.2109,       155.1245,       293.7759,    156319.0625,        94.0000,       281.6080,         1.4898,         0.4856,         0.4701
    478,         0.2793,         0.6543,         0.9336,       145.6431,       460.7952,        91.8107,     83974.0234,       154.9090,       294.0779,    156318.9062,        94.0000,       281.6344,         1.4898,         0.4683,         0.4653
    479,         1.6192,        -0.5582,         1.0609,       146.8385,       460.8142,        91.7693,     83973.8359,       154.7664,       294.3676,    156318.7188,        94.0000,       281.6593,         1.6713,         0.4879,         0.5730
    480,         2.6629,        -1.2745,         1.3884,       148.2484,       460.8393,        91.7715,     83973.5703,       154.7984,       294.6153,    156318.5625,        94.0000,       281.6808,         2.1071,         0.5482,         0.8402
    481,         1.3029,        -0.0637,         1.2392,       149.4032,       460.8682,        91.7234,     83973.1953,       154.6291,       294.8238,    156318.4062,        94.0000,       281.6988,         1.6039,         0.6096,         0.6296
    482,         1.0524,         0.1301,         1.1825,       150.4980,       460.8976,        91.6640,     83972.8203,       154.4144,       295.0242,    156318.2500,        94.0000,       281.7161,         1.4898,         0.6285,         0.5539
    483,         1.2980,        -0.1134,         1.1846,       151.5929,       460.9259,        91.6053,     83972.4453,       154.2026,       295.2279,    156318.0938,        94.0000,       281.7335,         1.4958,         0.6303,         0.5543
    484,         1.6334,        -0.2469,         1.3866,       152.7630,       460.9590,        91.5622,     83972.0703,       154.0537,       295.4019,    156317.9375,        94.0000,       281.7483,         1.6522,         0.6733,         0.7132
    485,         1.7192,        -0.2002,         1.5190,       153.9712,       460.9987,        91.5273,     83971.6328,       153.9381,       295.5279,    156317.7188,        94.0000,       281.7590,         1.7345,         0.7455,         0.7735
    486,         2.0261,        -0.3330,         1.6931,       155.2639,       461.0422,        91.5100,     83971.1484,       153.8926,       295.6189,    156317.4688,        94.0000,       281.7667,         1.9100,         0.8078,         0.8853
    487,         1.6853,         0.0092,         1.6945,       156.5397,       461.0823,        91.4900,     83970.6484,       153.8363,       295.7210,    156317.2031,        94.0000,       281.7751,         1.8829,         0.8092,         0.8853
    488,         3.5562,        -1.4070,         2.1493,       158.1479,       461.1343,        91.5372,     83970.0859,       154.0487,       295.7523,    156316.8750,        94.0000,       281.7775,         2.5551,         0.9101,         1.2392
    489,         3.3706,        -1.1510,         2.2196,       158.2264,       461.1931,        91.5769,     83969.4453,       154.2308,       295.7206,    156316.4844,        94.0000,       281.7748,         0.9903,         0.9880,         1.2316
    490,         1.4813,         0.3030,         1.7842,       157.8260,       461.2472,        91.5208,     83968.8672,       154.0294,       295.6913,    156316.1562,        94.0000,       281.7722,         0.0318,         1.0015,         0.7827
    491,         1.8260,         0.1479,         1.9740,       157.6141,       461.2978,        91.5022,     83968.2734,       153.9784,       295.6790,    156315.7812,        94.0000,       281.7711,         0.4071,         0.9884,         0.9856
    492,         0.8892,         0.8879,         1.7770,       157.1994,       461.3481,        91.4428,     83967.7109,       153.7645,       295.6646,    156315.4688,        94.0000,       281.7699,         0.0000,         0.9863,         0.7907
    493,         2.2366,        -0.1921,         2.0446,       157.0440,       461.3994,        91.4352,     83967.0938,       153.7577,       295.6401,    156315.0938,        94.0000,       281.7678,         0.5169,         0.9839,         1.0607
    494,         1.7126,         0.1310,         1.8436,       156.6443,       461.4513,        91.3786,     83966.4375,       153.5550,       295.6018,    156314.6719,        94.0000,       281.7648,         0.0271,         1.0023,         0.8413
    495,         2.6524,        -0.4074,         2.2450,       156.6423,       461.5009,        91.4014,     83965.7969,       153.6701,       295.5722,    156314.2656,        94.0000,       281.7626,         0.8209,         0.9925,         1.2525
    496,         3.7598,        -1.2965,         2.4633,       156.7918,       461.5547,        91.4546,     83965.1406,       153.9063,       295.5135,    156313.8438,        94.0000,       281.7580,         1.1244,         1.0472,         1.4161
    497,         1.9771,         0.2048,         2.1819,       156.5696,       461.6104,        91.4335,     83964.3906,       153.8453,       295.4285,    156313.3438,        94.0000,       281.7513,         0.3811,         1.0944,         1.0876
    498,         3.2411,        -0.7818,         2.4593,       156.6629,       461.6608,        91.4754,     83963.7109,       154.0363,       295.3699,    156312.9062,        94.0000,       281.7467,         1.0116,         1.0655,         1.3938
    499,         4.1165,        -1.4176,         2.6989,       156.8779,       461.7175,        91.5418,     83962.9922,       154.3248,       295.2700,    156312.4375,        94.0000,       281.7388,         1.2558,         1.1258,         1.5731
    500,         4.4505,        -1.6236,         2.8269,       157.0880,       461.7825,        91.6072,     83962.2422,       154.6095,       295.1075,    156312.0156,        94.0000,       281.7258,         1.2470,         1.2160,         1.6110
    501,         2.7954,        -0.0520,         2.7435,       157.1336,       461.8476,        91.6401,     83961.5000,       154.7637,       294.9204,    156311.5938,        94.0000,       281.7104,         0.9188,         1.2580,         1.4855
    502,         2.8730,        -0.2246,         2.6484,       157.1736,       461.9018,        91.6728,     83960.7656,       154.9165,       294.7903,    156311.1562,        94.0000,       281.6990,         0.9078,         1.1807,         1.4677
    503,         3.9404,        -0.8210,         3.1194,       157.5671,       461.9668,        91.7771,     83960.0156,       155.3554,       294.5963,    156310.7500,        94.0000,       281.6819,         1.6154,         1.2605,         1.8589
    504,         4.7099,        -1.2336,         3.4763,       158.1655,       462.0482,        91.9235,     83959.2344,       155.9620,       294.2916,    156310.4375,        94.0000,       281.6555,         2.0282,         1.4093,         2.0670
    505,         4.1948,        -0.6795,         3.5153,       158.6302,       462.1419,        92.0435,     83958.3672,       156.4624,       293.8727,    156310.0312,        94.0000,       281.6196,         1.7645,         1.5770,         1.9382
    506,         1.5851,         1.1671,         2.7522,       158.3514,       462.2151,        92.0124,     83957.4453,       156.3589,       293.5168,    156309.5625,        94.0000,       281.5900,         0.2773,         1.5245,         1.2277
    507,         3.5875,        -0.3505,         3.2370,       158.6293,       462.2810,        92.0919,     83956.6016,       156.6980,       293.2136,    156309.1562,        94.0000,       281.5648,         1.3904,         1.4558,         1.7812
    508,         3.2991,         0.1864,         3.4855,       159.0500,       462.3593,        92.2000,     83955.6641,       157.1515,       292.8323,    156308.6719,        94.0000,       281.5331,         1.6778,         1.5611,         1.9244
