 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
    386,         0.0070,       -66.2557,         0.0863,         0.0946,         0.0947,        -1.2646,        -0.3487,         0.4263
    387,         0.0114,       -66.5538,         0.0862,         0.0947,         0.0948,        -0.5713,        -0.0213,         0.5358
    388,         0.0107,       -66.6279,         0.0861,         0.0947,         0.0948,        -0.4100,         0.0242,         0.5046
    389,         0.0142,       -66.7263,         0.0860,         0.0947,         0.0948,        -0.3775,         0.0229,         0.4767
    390,         0.0086,       -66.8363,         0.0859,         0.0947,         0.0948,        -0.3608,         0.0404,         0.4921
    391,         0.0122,       -66.8885,         0.0859,         0.0947,         0.0948,        -0.2383,         0.0904,         0.4954
    392,         0.0113,       -66.9120,         0.0858,         0.0947,         0.0948,        -0.4637,        -0.0413,         0.4112
    393,         0.0064,       -67.0622,         0.0857,         0.0947,         0.0948,        -0.4412,        -0.0325,         0.4171
    394,         0.0106,       -67.3263,         0.0855,         0.0947,         0.0948,        -0.5129,        -0.1029,         0.3446
    395,         0.0115,       -67.5752,         0.0854,         0.0947,         0.0948,        -0.4746,        -0.0333,         0.4317
    396,         0.0091,       -67.7030,         0.0854,         0.0947,         0.0948,        -0.3142,         0.0350,         0.4421
    397,         0.0098,       -67.4676,         0.0857,         0.0947,         0.0948,        -0.2175,         0.0879,         0.4671
    398,         0.0083,       -66.5015,         0.0867,         0.0948,         0.0948,        -0.1571,         0.1179,         0.4737
    399,         0.0154,       -63.4804,         0.0896,         0.0948,         0.0948,        -0.1587,         0.1062,         0.4567
    400,         0.0080,       -57.7053,         0.0931,         0.0947,         0.0948,        -0.2487,         0.0771,         0.4546
    401,         0.0088,       -53.5836,         0.0938,         0.0947,         0.0948,        -0.2567,         0.0583,         0.4350
    402,         0.0076,       -52.9944,         0.0936,         0.0947,         0.0948,        -0.3904,        -0.0117,         0.3971
    403,         0.0066,       -53.6996,         0.0933,         0.0946,         0.0947,        -0.5871,        -0.1396,         0.3137
    404,         0.0064,       -54.4336,         0.0930,         0.0945,         0.0947,        -0.8138,        -0.2212,         0.3246
    405,         0.0060,       -55.2914,         0.0927,         0.0945,         0.0947,        -0.7167,        -0.1783,         0.3375
    406,         0.0060,       -56.0509,         0.0923,         0.0945,         0.0947,        -0.7738,        -0.2583,         0.2433
    407,         0.0066,       -56.7984,         0.0920,         0.0945,         0.0947,        -1.0050,        -0.3592,         0.2271
    408,         0.0129,       -57.4839,         0.0917,         0.0944,         0.0946,        -0.9908,        -0.3542,         0.2333
    409,         0.0059,       -57.9946,         0.0915,         0.0945,         0.0947,        -1.0088,        -0.3717,         0.2167
    410,         0.0189,       -58.3464,         0.0913,         0.0945,         0.0947,        -0.5317,        -0.1167,         0.3237
    411,         0.0099,       -58.6914,         0.0912,         0.0945,         0.0947,        -0.5108,        -0.1050,         0.3187
    412,         0.0068,       -58.2336,         0.0916,         0.0945,         0.0947,        -0.2817,        -0.0196,         0.3046
    413,         0.0068,       -56.6905,         0.0927,         0.0945,         0.0947,        -0.2596,        -0.0142,         0.2913
    414,         0.0129,       -55.8637,         0.0924,         0.0945,         0.0947,        -0.4150,        -0.1350,         0.1892
    415,         0.0138,       -56.5004,         0.0921,         0.0945,         0.0947,        -0.5329,        -0.1496,         0.2467
    416,         0.0060,       -57.3322,         0.0917,         0.0944,         0.0946,        -0.4279,        -0.0825,         0.2946
    417,         0.0066,       -57.7837,         0.0917,         0.0945,         0.0947,        -0.2504,        -0.0112,         0.2917
    418,         0.0083,       -57.7922,         0.0915,         0.0946,         0.0947,        -0.2375,        -0.0208,         0.2604
    419,         0.0142,       -58.0433,         0.0913,         0.0946,         0.0947,        -0.2562,        -0.0304,         0.2521
    420,         0.0092,       -58.4608,         0.0910,         0.0946,         0.0947,        -0.2767,        -0.0454,         0.2442
    421,         0.0123,       -58.9171,         0.0908,         0.0946,         0.0947,        -0.3400,        -0.0787,         0.2279
    422,         0.0064,       -59.2285,         0.0906,         0.0946,         0.0947,        -0.3529,        -0.0750,         0.2421
    423,         0.0133,       -59.4480,         0.0904,         0.0946,         0.0947,        -0.3175,        -0.0704,         0.2292
    424,         0.0072,       -58.8134,         0.0915,         0.0946,         0.0947,        -0.2737,        -0.0392,         0.2458
    425,         0.0072,       -57.9159,         0.0913,         0.0946,         0.0947,        -0.2104,        -0.0000,         0.2700
    426,         0.0084,       -55.5979,         0.0946,         0.0946,         0.0947,        -0.1821,         0.0179,         0.2775
    427,         0.0095,       -48.4901,         0.0953,         0.0946,         0.0947,        -0.1583,         0.0283,         0.2804
    428,         0.0075,       -45.2735,         0.0953,         0.0946,         0.0947,        -0.1942,        -0.0171,         0.2250
    429,         0.0069,       -46.2270,         0.0953,         0.0946,         0.0947,        -0.2804,        -0.0929,         0.1550
    430,         0.0062,       -47.1254,         0.0953,         0.0946,         0.0947,        -0.3592,        -0.1246,         0.1488
    431,         0.0149,       -29.4899,         0.0953,         0.0945,         0.0947,        -0.2287,         0.0117,         0.2938
    432,         0.0104,       -16.2675,         0.0953,         0.0945,         0.0947,        -0.2167,        -0.0125,         0.2467
    433,         0.0086,       -24.0381,         0.0953,         0.0945,         0.0947,        -0.2829,        -0.0712,         0.1900
    434,         0.0073,       -29.9889,         0.0953,         0.0944,         0.0946,        -0.3621,        -0.1133,         0.1733
    435,         0.0128,       -35.8699,         0.0953,         0.0942,         0.0945,        -0.2500,        -0.0008,         0.2879
    436,         0.0252,       -40.4196,         0.0953,         0.0941,         0.0944,        -0.1396,         0.0463,         0.2913
    437,         0.0147,       -16.9318,         0.0953,         0.0942,         0.0945,        -0.0592,         0.0771,         0.2779
    438,         0.0172,        -4.2460,         0.0953,         0.0941,         0.0944,        -0.0658,         0.0779,         0.2858
    439,         0.0148,       -22.5891,         0.0953,         0.0939,         0.0943,        -0.0279,         0.1100,         0.3125
    440,         0.0148,         4.2858,         0.0953,         0.0939,         0.0943,        -0.0933,         0.0467,         0.2525
    441,         0.0156,        13.7603,         0.0953,         0.0938,         0.0942,        -0.0612,         0.0883,         0.2971
    442,         0.0208,        17.8069,         0.0953,         0.0940,         0.0943,        -0.0162,         0.1096,         0.3058
    443,         0.0210,        21.0634,         0.0953,         0.0940,         0.0944,         0.1279,         0.1704,         0.3329
    444,         0.0211,        16.9607,         0.0953,         0.0941,         0.0944,         0.3183,         0.2175,         0.3179
    445,         0.0211,        15.7433,         0.0953,         0.0942,         0.0945,         0.2300,         0.1817,         0.3000
    446,         0.0211,        12.7931,         0.0953,         0.0943,         0.0945,         0.2096,         0.1733,         0.2967
    447,         0.0200,        10.8805,         0.0953,         0.0943,         0.0945,         0.2212,         0.1671,         0.2808
    448,         0.0212,        14.6315,         0.0953,         0.0944,         0.0946,         0.5025,         0.2771,         0.3108
    449,         0.0213,        12.0841,         0.0953,         0.0944,         0.0946,         0.6629,         0.3342,         0.3171
    450,         0.0205,         8.8255,         0.0953,         0.0942,         0.0945,         0.1108,         0.1433,         0.2937
    451,         0.0151,         5.2792,         0.0953,         0.0941,         0.0944,        -0.1112,         0.0463,         0.2562
    452,         0.0210,         2.0334,         0.0953,         0.0940,         0.0944,         0.2979,         0.2150,         0.3088
    453,         0.0285,        -5.5415,         0.0953,         0.0941,         0.0944,         0.2608,         0.1842,         0.2800
    454,         0.0244,        -5.6780,         0.0953,         0.0942,         0.0945,        -0.1358,         0.0296,         0.2396
    455,         0.0208,        16.9110,         0.0953,         0.0943,         0.0945,        -0.0425,         0.0875,         0.2825
    456,         0.0211,        15.8489,         0.0953,         0.0944,         0.0946,         0.1333,         0.1567,         0.2992
    457,         0.0214,        12.3373,         0.0953,         0.0942,         0.0945,         0.7750,         0.3862,         0.3329
    458,         0.0216,        17.0632,         0.0953,         0.0942,         0.0945,         0.8563,         0.4117,         0.3200
    459,         0.0217,        20.3158,         0.0953,         0.0939,         0.0943,         0.9104,         0.4492,         0.3408
    460,         0.0165,        14.8781,         0.0953,         0.0937,         0.0942,         0.1325,         0.1592,         0.2996
    461,         0.0281,        10.1488,         0.0953,         0.0936,         0.0942,         0.3104,         0.2354,         0.3200
    462,         0.0329,         5.8798,         0.0953,         0.0936,         0.0941,         0.4988,         0.3075,         0.3246
    463,         0.0216,         2.8856,         0.0953,         0.0938,         0.0942,         0.5254,         0.3183,         0.3167
    464,         0.0506,        -4.9667,         0.0953,         0.0937,         0.0941,         0.4300,         0.2867,         0.3183
    465,         0.0258,       -23.0096,         0.0953,         0.0937,         0.0942,        -0.0987,         0.0696,         0.2758
    466,         0.0317,       -31.6220,         0.0953,         0.0937,         0.0942,        -0.0950,         0.0804,         0.2938
    467,         0.0320,       -38.0939,         0.0953,         0.0937,         0.0942,        -0.0550,         0.0946,         0.2946
    468,         0.0248,       -43.7384,         0.0952,         0.0935,         0.0941,         0.1050,         0.1879,         0.3433
    469,         0.0155,       -45.7752,         0.0953,         0.0937,         0.0941,         0.5408,         0.3638,         0.3608
    470,         0.0257,       -24.3968,         0.0953,         0.0937,         0.0941,         2.4292,         1.2058,         0.5175
    471,         0.0165,       -12.1598,         0.0953,         0.0940,         0.0943,         1.8650,         1.1929,         0.7983
    472,         0.0225,        22.2541,         0.0953,         0.0941,         0.0944,         0.5125,         0.5888,         0.7300
    473,         0.0218,        25.4825,         0.0953,         0.0940,         0.0943,         0.0362,         0.2767,         0.5229
    474,         0.0217,        34.4359,         0.0953,         0.0941,         0.0944,         0.0504,         0.2304,         0.4283
    475,         0.0217,        30.5491,         0.0953,         0.0940,         0.0943,         0.1792,         0.2825,         0.4454
    476,         0.0223,        24.1921,         0.0952,         0.0938,         0.0942,         0.8750,         0.6608,         0.6483
    477,         0.0228,        22.0886,         0.0953,         0.0940,         0.0943,         0.6696,         0.6804,         0.7954
    478,         0.0219,        31.1255,         0.0953,         0.0941,         0.0944,         0.1146,         0.3133,         0.5288
    479,         0.0223,        33.8238,         0.0953,         0.0941,         0.0944,         0.8983,         0.7308,         0.6558
    480,         0.0247,        27.4227,         0.0953,         0.0938,         0.0942,         2.8329,         1.9013,         1.2917
    481,         0.0292,        23.4375,         0.0953,         0.0939,         0.0943,         4.0792,         2.9425,         2.1842
    482,         0.0323,        18.6022,         0.0953,         0.0937,         0.0942,         4.1546,         3.1746,         2.5179
    483,         0.0334,        13.0950,         0.0952,         0.0934,         0.0940,         3.8242,         3.1508,         2.6950
    484,         0.0494,         7.3543,         0.0952,         0.0932,         0.0939,         5.0783,         3.8121,         2.9175
    485,         0.0516,         2.7096,         0.0953,         0.0934,         0.0939,         6.5950,         4.7983,         3.4929
    486,         0.0656,        -7.3872,         0.0953,         0.0936,         0.0940,         7.3117,         5.4771,         4.0900
    487,         0.0475,       -17.0146,         0.0953,         0.0938,         0.0942,         6.6087,         5.3425,         4.3937
    488,         0.0869,       -23.3735,         0.0953,         0.0938,         0.0942,         8.9929,         6.5050,         4.6775
    489,         0.0600,         0.1321,         0.0953,         0.0938,         0.0942,         9.9992,         7.4662,         5.5308
    490,         0.0631,        -9.4712,         0.0953,         0.0939,         0.0942,         9.1429,         7.4438,         6.0821
    491,         0.0523,       -23.4602,         0.0953,         0.0939,         0.0942,         8.6488,         7.1887,         6.0600
    492,         0.0486,       -17.4127,         0.0953,         0.0940,         0.0943,         8.5138,         7.2150,         6.1358
    493,         0.0601,         1.8819,         0.0953,         0.0940,         0.0943,         8.7696,         7.3338,         6.1654
    494,         0.0628,         1.9784,         0.0953,         0.0940,         0.0943,         8.8900,         7.5096,         6.3546
    495,         0.0746,         0.3046,         0.0953,         0.0938,         0.0942,         8.4354,         7.3608,         6.4267
    496,         0.1082,       -20.3717,         0.0953,         0.0935,         0.0941,         9.1646,         7.7400,         6.5579
    497,         0.0494,       -29.6593,         0.0953,         0.0936,         0.0941,         9.4550,         8.1337,         6.9488
    498,         0.0844,       -37.9392,         0.0953,         0.0933,         0.0939,         8.6767,         7.7638,         6.9454
    499,         0.0733,       -47.0265,         0.0952,         0.0931,         0.0938,         9.7246,         8.3067,         7.1054
    500,         0.0704,       -53.5571,         0.0952,         0.0931,         0.0938,        11.0008,         9.0575,         7.4725
    501,         0.0449,       -58.4822,         0.0931,         0.0930,         0.0937,        11.0342,         9.4208,         7.9946
    502,         0.0491,       -63.0000,         0.0908,         0.0931,         0.0937,         9.7150,         8.8592,         8.0629
    503,         0.0563,       -66.9845,         0.0882,         0.0930,         0.0937,        11.5188,         9.7129,         8.2279
    504,         0.0801,       -71.1163,         0.0859,         0.0930,         0.0937,        13.8787,        10.9887,         8.7487
    505,         0.0446,       -70.9488,         0.0874,         0.0932,         0.0938,        15.2096,        12.1113,         9.6237
    506,         0.0376,       -55.3512,         0.0953,         0.0934,         0.0939,        12.4475,        11.2712,        10.1429
    507,         0.0423,       -53.8925,         0.0953,         0.0933,         0.0939,        11.6750,        10.6567,         9.7708
    508,         0.0515,       -53.9365,         0.0952,         0.0933,         0.0939,        13.2525,        11.4425,         9.8908
    509,         0.0625,       -35.7155,         0.0953,         0.0935,         0.0940,        13.4783,        11.7458,        10.2258
    510,         0.0943,        10.7701,         0.0953,         0.0938,         0.0942,        12.7175,        11.5346,        10.4275
    511,         0.0945,        13.9152,         0.0953,         0.0936,         0.0941,        12.7133,        11.4804,        10.3654
    512,         0.0939,         9.3061,         0.0952,         0.0936,         0.0941,        11.6829,        11.0696,        10.3592
    513,         0.0916,        24.0226,         0.0953,         0.0938,         0.0942,        11.7800,        11.0712,        10.2937
    514,         0.0943,        41.8032,         0.0953,         0.0937,         0.0942,        12.8462,        11.6054,        10.4567
    515,         0.1023,        35.2119,         0.0953,         0.0938,         0.0942,        11.9575,        11.2746,        10.5425
    516,         0.1103,        29.7761,         0.0953,         0.0937,         0.0941,        10.9358,        10.6658,        10.2254
    517,         0.1425,        23.0065,         0.0953,         0.0935,         0.0940,        11.1012,        10.5850,         9.9725
    518,         0.1440,        16.6403,         0.0953,         0.0933,         0.0939,        11.4242,        10.6908,         9.9358
    519,         0.1412,        10.8302,         0.0953,         0.0932,         0.0938,        12.2417,        11.1083,        10.0717
    520,         0.1140,         6.0112,         0.0953,         0.0934,         0.0939,        12.3392,        11.2833,        10.2933
    521,         0.1546,         2.2459,         0.0953,         0.0933,         0.0939,        14.3783,        12.3358,        10.6425
    522,         0.1560,       -16.2686,         0.0953,         0.0934,         0.0939,        14.4038,        12.6558,        11.1638
    523,         0.0938,       -17.7558,         0.0953,         0.0936,         0.0940,        14.7404,        13.0696,        11.6092
    524,         0.1322,       -26.4922,         0.0953,         0.0935,         0.0940,        15.6250,        13.5988,        11.9221
    525,         0.1221,       -32.8721,         0.0953,         0.0934,         0.0940,        16.9937,        14.5146,        12.4654
    526,         0.0975,       -41.3089,         0.0953,         0.0933,         0.0939,        17.0992,        14.8337,        12.9400
    527,         0.0959,       -38.7115,         0.0953,         0.0934,         0.0939,        17.5933,        15.3046,        13.3683
    528,         0.1291,        -8.8109,         0.0952,         0.0934,         0.0939,        16.3271,        14.9517,        13.6379
    529,         0.1118,       -27.1866,         0.0953,         0.0933,         0.0939,        14.8733,        14.2042,        13.4338
    530,         0.1366,       -38.8320,         0.0952,         0.0932,         0.0938,        14.4238,        13.8046,        13.0904
    531,         0.0918,       -16.7350,         0.0953,         0.0935,         0.0940,        14.2671,        13.6938,        12.9608
    532,         0.1593,       -11.8695,         0.0953,         0.0935,         0.0940,        15.1171,        13.9008,        12.7713
    533,         0.1282,       -22.4355,         0.0953,         0.0936,         0.0940,        15.2996,        14.1371,        12.9779
    534,         0.1222,       -25.0924,         0.0953,         0.0935,         0.0940,        15.2671,        14.1325,        13.0562
    535,         0.1338,       -32.4182,         0.0953,         0.0934,         0.0940,        16.3829,        14.7325,        13.2633
    536,         0.0981,       -13.6668,         0.0953,         0.0938,         0.0941,        14.9454,        14.2442,        13.4383
    537,         0.1354,        31.6603,         0.0953,         0.0939,         0.0942,        15.3975,        14.3983,        13.4204
    538,         0.1395,        29.5955,         0.0953,         0.0937,         0.0942,        15.4075,        14.4562,        13.5025
    539,         0.1921,        24.4098,         0.0953,         0.0935,         0.0940,        15.2967,        14.4100,        13.5233
    540,         0.1769,        20.6159,         0.0953,         0.0936,         0.0941,        15.0438,        14.3267,        13.5462
    541,         0.2064,        18.6069,         0.0953,         0.0934,         0.0940,        16.4917,        15.0217,        13.6838
    542,         0.1897,        12.5654,         0.0953,         0.0933,         0.0939,        15.5438,        14.6954,        13.8133
    543,         0.2008,         7.1055,         0.0952,         0.0931,         0.0938,        15.8025,        14.7750,        13.7817
    544,         0.2027,         2.4370,         0.0953,         0.0933,         0.0939,        16.9721,        15.3492,        13.9225
    545,         0.2291,       -14.2727,         0.0952,         0.0930,         0.0937,        17.3575,        15.7383,        14.2721
    546,         0.1435,       -35.3619,         0.0952,         0.0930,         0.0937,        16.7821,        15.5692,        14.4279
    547,         0.1097,       -44.3934,         0.0952,         0.0932,         0.0938,        16.3575,        15.4017,        14.4404
    548,         0.1293,       -49.7839,         0.0953,         0.0932,         0.0938,        17.1121,        15.6896,        14.4279
    549,         0.1212,       -41.3603,         0.0953,         0.0933,         0.0939,        18.5767,        16.5204,        14.7583
    550,         0.1861,         4.1673,         0.0953,         0.0934,         0.0939,        19.2354,        17.1129,        15.3029
    551,         0.1992,         2.2579,         0.0953,         0.0935,         0.0940,        18.8400,        17.1713,        15.6617
    552,         0.2503,        -3.8324,         0.0953,         0.0933,         0.0939,        19.0725,        17.3550,        15.8329
    553,         0.1791,         0.3667,         0.0953,         0.0936,         0.0940,        17.4746,        16.7421,        15.8904
    554,         0.2297,         5.0219,         0.0953,         0.0933,         0.0939,        17.0462,        16.3146,        15.5337
    555,         0.2720,        -6.1242,         0.0952,         0.0931,         0.0938,        17.8271,        16.6488,        15.4808
    556,         0.2044,       -28.8383,         0.0952,         0.0931,         0.0937,        16.9862,        16.2875,        15.4796
    557,         0.1538,       -39.6390,         0.0952,         0.0932,         0.0938,        17.0258,        16.2267,        15.3704
    558,         0.1498,       -46.5452,         0.0952,         0.0931,         0.0937,        17.7229,        16.5354,        15.3996
    559,         0.1261,       -52.0541,         0.0953,         0.0932,         0.0938,        17.7554,        16.6196,        15.5192
    560,         0.1472,       -27.8033,         0.0953,         0.0935,         0.0940,        18.3025,        16.9662,        15.7038
    561,         0.1960,       -14.1226,         0.0953,         0.0935,         0.0940,        18.5896,        17.1767,        15.8904
    562,         0.1870,       -28.7616,         0.0953,         0.0937,         0.0941,        18.0179,        17.0125,        16.0029
    563,         0.1975,       -21.9776,         0.0953,         0.0935,         0.0940,        19.4929,        17.6800,        16.1217
    564,         0.2012,       -30.8275,         0.0953,         0.0935,         0.0940,        19.6729,        18.0021,        16.4879
    565,         0.1770,       -39.2060,         0.0953,         0.0935,         0.0940,        18.7817,        17.6692,        16.5779
    566,         0.1643,       -45.8281,         0.0952,         0.0933,         0.0939,        18.1917,        17.3400,        16.4687
    567,         0.1619,       -51.1078,         0.0953,         0.0933,         0.0939,        19.3929,        17.8421,        16.4675
    568,         0.1526,       -55.8009,         0.0943,         0.0932,         0.0938,        19.1567,        17.9025,        16.6796
    569,         0.1516,       -60.0744,         0.0923,         0.0932,         0.0938,        19.0000,        17.7954,        16.6829
    570,         0.1214,       -63.0108,         0.0907,         0.0934,         0.0939,        18.8062,        17.7783,        16.7313
    571,         0.1504,       -66.2846,         0.0883,         0.0932,         0.0938,        18.0396,        17.3788,        16.6496
    572,         0.1127,       -34.9050,         0.0953,         0.0934,         0.0939,        18.7604,        17.7075,        16.6667
    573,         0.2042,         4.0249,         0.0953,         0.0934,         0.0939,        18.0446,        17.4096,        16.6721
    574,         0.3047,        -4.0914,         0.0953,         0.0934,         0.0939,        18.2712,        17.4262,        16.5533
    575,         0.2331,       -24.6526,         0.0953,         0.0934,         0.0939,        17.6579,        17.0933,        16.4404
    576,         0.2020,       -35.6392,         0.0953,         0.0933,         0.0939,        18.4792,        17.4163,        16.4071
    577,         0.1771,       -37.2570,         0.0953,         0.0934,         0.0939,        19.0954,        17.8046,        16.5933
    578,         0.1660,       -44.0266,         0.0953,         0.0934,         0.0939,        17.9196,        17.2854,        16.5921
    579,         0.1538,       -48.6438,         0.0953,         0.0935,         0.0940,        18.6267,        17.5700,        16.5667
    580,         0.1624,       -52.4713,         0.0953,         0.0934,         0.0939,        18.2767,        17.4708,        16.6304
    581,         0.1365,       -45.3536,         0.0953,         0.0935,         0.0940,        17.5642,        17.1000,        16.5375
    582,         0.1969,         2.2769,         0.0953,         0.0936,         0.0940,        18.2746,        17.4296,        16.5646
    583,         0.2650,        -8.3824,         0.0953,         0.0934,         0.0939,        16.7442,        16.7000,        16.4267
    584,         0.2232,       -29.3250,         0.0953,         0.0932,         0.0938,        17.0537,        16.6392,        16.1483
    585,         0.1796,       -40.1199,         0.0953,         0.0932,         0.0938,        16.5633,        16.4062,        16.0500
    586,         0.1522,       -43.5562,         0.0953,         0.0934,         0.0939,        17.1775,        16.5867,        15.9554
    587,         0.1488,       -32.0300,         0.0953,         0.0934,         0.0939,        16.7283,        16.4233,        15.9700
    588,         0.1981,       -37.3564,         0.0953,         0.0933,         0.0939,        15.2054,        15.6221,        15.7254
    589,         0.1713,       -44.7765,         0.0953,         0.0933,         0.0939,        15.3238,        15.4737,        15.4083
    590,         0.1543,       -49.2555,         0.0953,         0.0935,         0.0940,        15.8617,        15.6400,        15.2962
    591,         0.1560,       -52.3281,         0.0953,         0.0934,         0.0939,        16.5471,        15.9700,        15.3604
    592,         0.1343,       -56.2492,         0.0942,         0.0934,         0.0939,        14.9542,        15.2300,        15.2487
    593,         0.1212,       -54.8638,         0.0953,         0.0934,         0.0939,        15.3842,        15.2525,        15.0342
    594,         0.1060,       -41.4729,         0.0953,         0.0935,         0.0940,        15.6996,        15.4975,        15.1258
    595,         0.1471,       -46.2961,         0.0953,         0.0934,         0.0940,        13.3933,        14.3354,        14.8571
    596,         0.1319,       -40.2739,         0.0953,         0.0935,         0.0940,        13.5300,        14.1563,        14.4625
    597,         0.1443,       -30.4870,         0.0953,         0.0934,         0.0939,        12.9317,        13.7575,        14.2000
    598,         0.1619,       -40.2231,         0.0953,         0.0933,         0.0939,        12.8429,        13.5242,        13.8958
    599,         0.1585,       -46.9851,         0.0953,         0.0933,         0.0939,        13.3921,        13.6663,        13.7583
    600,         0.1341,       -51.8719,         0.0953,         0.0933,         0.0939,        14.7079,        14.2554,        13.8317
    601,         0.1151,       -55.4573,         0.0947,         0.0934,         0.0939,        15.8429,        14.8712,        14.0821
    602,         0.1269,       -58.2585,         0.0931,         0.0934,         0.0939,        16.5321,        15.3438,        14.4075
    603,         0.1093,       -60.1059,         0.0921,         0.0937,         0.0941,        16.9267,        15.7175,        14.7304
    604,         0.1225,       -62.2508,         0.0904,         0.0934,         0.0939,        15.8029,        15.3413,        14.8825
    605,         0.1284,       -65.8806,         0.0886,         0.0934,         0.0939,        14.8854,        14.8750,        14.7496
    606,         0.1143,       -68.6683,         0.0869,         0.0934,         0.0939,        14.8100,        14.7400,        14.5833
    607,         0.1435,       -71.3595,         0.0851,         0.0933,         0.0939,        15.7279,        15.1013,        14.5525
    608,         0.1116,       -73.9000,         0.0835,         0.0934,         0.0939,        16.2683,        15.4733,        14.7329
    609,         0.1208,       -76.8113,         0.0812,         0.0932,         0.0938,        13.7471,        14.3446,        14.6337
    610,         0.1028,       -80.2394,         0.0790,         0.0931,         0.0938,        13.4704,        14.0171,        14.2950
    611,         0.1164,       -83.4206,         0.0770,         0.0932,         0.0938,        15.5638,        14.8400,        14.2375
    612,         0.1202,       -85.4114,         0.0759,         0.0925,         0.0938,        15.4625,        14.9137,        14.3829
    613,         0.1054,       -87.6578,         0.0751,         0.0915,         0.0939,        15.4662,        14.9554,        14.4521
    614,         0.0899,       -87.7883,         0.0761,         0.0910,         0.0939,        14.5046,        14.5683,        14.4625
    615,         0.0817,       -88.3281,         0.0763,         0.0903,         0.0940,        12.7762,        13.6429,        14.1604
    616,         0.0990,       -89.0334,         0.0759,         0.0896,         0.0940,        13.0267,        13.6317,        13.9283
    617,         0.0992,       -90.3978,         0.0753,         0.0889,         0.0941,        11.1458,        12.6396,        13.5913
    618,         0.1160,       -91.8484,         0.0747,         0.0881,         0.0941,        11.2437,        12.4946,        13.2721
    619,         0.1051,       -93.8923,         0.0737,         0.0871,         0.0939,        11.3279,        12.2937,        12.9496
    620,         0.1021,       -96.0724,         0.0729,         0.0862,         0.0939,        13.4987,        13.2250,        12.9612
    621,         0.0761,       -98.4914,         0.0718,         0.0850,         0.0939,        13.0187,        13.1650,        13.1387
    622,         0.0812,      -102.1151,         0.0706,         0.0838,         0.0938,        10.4383,        11.9004,        12.9012
    623,         0.0472,      -106.7942,         0.0698,         0.0828,         0.0938,         8.6429,        10.9296,        12.4825
    624,         0.0548,      -110.6353,         0.0690,         0.0818,         0.0939,         8.6900,        10.6054,        11.9908
    625,         0.0409,      -114.7445,         0.0679,         0.0806,         0.0938,        10.3558,        11.2200,        11.8263
    626,         0.0332,      -117.5983,         0.0698,         0.0796,         0.0939,         9.0125,        10.6838,        11.7825
    627,         0.0360,      -116.9676,         0.0692,         0.0787,         0.0939,         5.7988,         8.9775,        11.2738
    628,         0.0463,      -118.9863,         0.0703,         0.0779,         0.0940,         9.2096,        10.1892,        10.9446
    629,         0.0294,      -117.4900,         0.0731,         0.0771,         0.0940,        10.0742,        10.6613,        11.0571
    630,         0.0267,      -111.2846,         0.0773,         0.0767,         0.0939,         7.2850,         9.3996,        10.9038
    631,         0.0218,      -105.4501,         0.0765,         0.0769,         0.0940,         7.5496,         9.3471,        10.6383
    632,         0.0288,      -107.8424,         0.0758,         0.0764,         0.0938,         4.5192,         7.8158,        10.2063
    633,         0.0451,      -112.0386,         0.0746,         0.0757,         0.0932,         6.3604,         8.3225,         9.8183
    634,         0.0286,      -115.9868,         0.0741,         0.0754,         0.0928,         5.0254,         7.6600,         9.5813
    635,         0.0250,      -118.6084,         0.0736,         0.0751,         0.0924,         4.6717,         7.3425,         9.3238
    636,         0.0300,      -121.2025,         0.0730,         0.0747,         0.0920,         4.7275,         7.1800,         9.0438
    637,         0.0377,      -123.5982,         0.0725,         0.0745,         0.0917,         6.9079,         8.0262,         8.9563
    638,         0.0378,      -126.2664,         0.0719,         0.0741,         0.0913,         6.9012,         8.1438,         9.1038
    639,         0.0307,      -129.4018,         0.0712,         0.0737,         0.0909,         7.1971,         8.2717,         9.1483
    640,         0.0279,      -133.0735,         0.0703,         0.0732,         0.0904,         8.0646,         8.7487,         9.2883
    641,         0.0257,      -136.9359,         0.0695,         0.0727,         0.0900,         5.5821,         7.5946,         9.1496
    642,         0.0349,      -140.3603,         0.0687,         0.0722,         0.0895,         6.9683,         8.0587,         8.9867
    643,         0.0164,      -141.9369,         0.0711,         0.0721,         0.0892,         7.1908,         8.3004,         9.1021
    644,         0.0160,      -130.1087,         0.0767,         0.0756,         0.0890,         4.3279,         6.8883,         8.8200
    645,         0.0162,      -119.4229,         0.0764,         0.0757,         0.0887,         3.9683,         6.4913,         8.3908
    646,         0.0270,      -121.3666,         0.0759,         0.0753,         0.0883,         2.4267,         5.5850,         7.9650
    647,         0.0218,      -117.8986,         0.0771,         0.0775,         0.0907,         4.4492,         6.2467,         7.6858
    648,         0.0152,      -108.5006,         0.0767,         0.0768,         0.0929,         4.4992,         6.2875,         7.6383
    649,         0.0168,      -106.3561,         0.0770,         0.0780,         0.0934,         4.4021,         6.1833,         7.5758
    650,         0.0156,      -102.5590,         0.0765,         0.0785,         0.0939,         3.8892,         5.9288,         7.4746
    651,         0.0150,      -103.6714,         0.0758,         0.0777,         0.0940,         1.4096,         4.6937,         7.1775
    652,         0.0314,      -106.8006,         0.0754,         0.0770,         0.0941,         4.3283,         5.7704,         6.9604
