 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
    564,         4.8381,         0.8499,         5.6881,         2.4298,         2.6878,       180.1318,        84.6907,       183.2189,       255.3796,       272.9414,       466.2198,         3.0003,     83905.2188,     71913.7812
    565,         4.9213,         0.5367,         5.4579,         2.1078,         2.5255,       180.7103,        84.8381,       183.8073,       254.3543,       272.8378,       466.1964,         2.9325,     83903.4219,     71914.3438
    566,         5.3730,        -0.1004,         5.2726,         1.8258,         2.4173,       181.1469,        84.9573,       184.2823,       253.3981,       272.7399,       466.1644,         2.8553,     83901.6484,     71914.8828
    567,         4.4156,         1.2889,         5.7045,         2.4323,         2.7100,       181.8849,        85.1370,       184.9991,       252.3545,       272.6335,       466.1396,         2.9945,     83899.7969,     71915.4453
    568,         5.5381,         0.0377,         5.5758,         2.1534,         2.5699,       182.4818,        85.2890,       185.6048,       251.3195,       272.5267,       466.1071,         3.0059,     83897.9375,     71916.0078
    569,         4.6403,         0.7564,         5.3967,         1.8818,         2.4548,       182.9417,        85.4146,       186.1047,       250.3326,       272.4232,       466.0693,         2.9419,     83896.1016,     71916.5703
    570,         5.4857,         0.0317,         5.5174,         2.2052,         2.6171,       183.5615,        85.5733,       186.7363,       249.3789,       272.3217,       466.0267,         2.9003,     83894.3359,     71917.1328
    571,         5.1429,         0.0783,         5.2212,         1.8283,         2.4597,       183.9919,        85.6950,       187.2198,       248.5214,       272.2277,       465.9756,         2.7615,     83892.6016,     71917.6250
    572,         4.5939,         1.0450,         5.6389,         2.4367,         2.7503,       184.7246,        85.8751,       187.9363,       247.5634,       272.1249,       465.9249,         2.8886,     83890.8047,     71918.1875
    573,         5.0575,         0.2467,         5.3043,         2.0665,         2.5719,       185.2708,        86.0175,       188.5018,       246.6580,       272.0269,       465.8647,         2.7324,     83889.0312,     71918.7500
    574,         5.1695,         0.1503,         5.3198,         2.0421,         2.5562,       185.8029,        86.1574,       189.0566,       245.7578,       271.9289,       465.8046,         2.7635,     83887.2734,     71919.3125
    575,         5.4938,        -0.2789,         5.2149,         1.8093,         2.4847,       186.2179,        86.2739,       189.5179,       244.9226,       271.8363,       465.7382,         2.7302,     83885.5234,     71919.8203
    576,         5.5151,        -0.0024,         5.5127,         2.1911,         2.6850,       186.8223,        86.4285,       190.1310,       244.0378,       271.7383,       465.6755,         2.8277,     83883.7344,     71920.3516
    577,         5.2499,         0.4101,         5.6601,         2.2689,         2.7281,       187.4636,        86.5908,       190.7742,       243.0932,       271.6340,       465.6121,         2.9320,     83881.8828,     71920.9141
    578,         5.3253,         0.0343,         5.3595,         1.8406,         2.5463,       187.8899,        86.7102,       191.2455,       242.2488,       271.5385,       465.5367,         2.8132,     83880.1016,     71921.4453
    579,         5.5755,         0.1683,         5.7438,         2.4594,         2.8554,       188.6237,        86.8913,       191.9633,       241.3625,       271.4382,       465.4634,         2.8884,     83878.3203,     71922.0078
    580,         5.4493,         0.1340,         5.5833,         2.1746,         2.7170,       189.2132,        87.0438,       192.5665,       240.5043,       271.3398,       465.3842,         2.8663,     83876.5547,     71922.5703
    581,         3.6291,         1.7798,         5.4089,         2.0628,         2.6611,       189.7457,        87.1850,       193.1245,       239.7197,       271.2482,       465.2985,         2.7478,     83874.8047,     71923.1016
    582,         3.9496,         1.4466,         5.3962,         2.2081,         2.6878,       190.3490,        87.3406,       193.7391,       238.8846,       271.1512,       465.2143,         2.7084,     83873.0547,     71923.6641
    583,         4.5024,         0.3336,         4.8360,         1.3227,         2.2605,       190.5088,        87.4076,       193.9992,       238.1786,       271.0660,       465.1202,         2.5756,     83871.3594,     71924.1328
    584,         5.3756,        -0.2783,         5.0973,         1.7514,         2.5001,       190.8823,        87.5174,       194.4305,       237.4862,       270.9816,       465.0295,         2.5972,     83869.6719,     71924.5938
    585,         5.0165,        -0.0559,         4.9605,         1.4949,         2.4056,       191.1269,        87.6015,       194.7586,       236.8382,       270.9009,       464.9359,         2.5549,     83867.9922,     71925.0312
    586,         4.0203,         1.2994,         5.3197,         2.1483,         2.7262,       191.6969,        87.7508,       195.3473,       236.1677,       270.8177,       464.8448,         2.5934,     83866.3047,     71925.4766
    587,         4.0392,         0.9344,         4.9735,         1.5872,         2.4398,       191.9852,        87.8439,       195.7108,       235.5295,       270.7370,       464.7495,         2.5337,     83864.5938,     71925.8984
    588,         4.5895,         0.0863,         4.6758,         1.2789,         2.3124,       192.1188,        87.9062,       195.9507,       235.0134,       270.6674,       464.6481,         2.3634,     83863.0312,     71926.2734
    589,         4.9713,        -0.2613,         4.7100,         1.3757,         2.3803,       192.3004,        87.9780,       196.2290,       234.5211,       270.6000,       464.5507,         2.3296,     83861.5156,     71926.6484
    590,         4.1962,         0.7126,         4.9088,         1.6767,         2.5483,       192.6321,        88.0800,       196.6272,       234.0102,       270.5305,       464.4561,         2.3605,     83859.9531,     71927.0234
    591,         4.6687,         0.4641,         5.1328,         2.0203,         2.7007,       193.1340,        88.2161,       197.1621,       233.4578,       270.4565,       464.3632,         2.4321,     83858.3672,     71927.3984
    592,         4.6073,         0.0156,         4.6230,         1.2827,         2.3607,       193.2664,        88.2789,       197.4035,       233.0197,       270.3934,       464.2637,         2.2623,     83856.9297,     71927.8125
    593,         4.1024,         0.7513,         4.8537,         1.7546,         2.6113,       193.6344,        88.3893,       197.8350,       232.5851,       270.3303,       464.1686,         2.2424,     83855.5156,     71928.2656
    594,         2.5581,         2.0467,         4.6048,         1.1827,         2.2994,       193.7156,        88.4415,       198.0334,       232.1116,       270.2637,       464.0718,         2.3054,     83854.0312,     71928.6484
    595,         3.6995,         0.6401,         4.3396,         1.1400,         2.2589,       193.7753,        88.4894,       198.2145,       231.7904,       270.2116,       463.9677,         2.0807,     83852.7344,     71929.1641
    596,         3.4895,         0.7868,         4.2763,         1.0766,         2.2543,       193.8031,        88.5310,       198.3699,       231.4929,       270.1616,       463.8689,         2.0220,     83851.4922,     71929.7031
    597,         3.8288,         0.3951,         4.2239,         1.0858,         2.2887,       193.8355,        88.5734,       198.5289,       231.2436,       270.1162,       463.7712,         1.9352,     83850.2500,     71930.2656
    598,         4.4085,        -0.1879,         4.2206,         1.1776,         2.3236,       193.9137,        88.6250,       198.7245,       231.0211,       270.0734,       463.6768,         1.8970,     83849.0156,     71930.8281
    599,         4.8324,        -0.4380,         4.3943,         1.3900,         2.4731,       194.0977,        88.6978,       199.0046,       230.7840,       270.0289,       463.5860,         1.9212,     83847.7734,     71931.3906
    600,         4.9618,        -0.3676,         4.5942,         1.5872,         2.5666,       194.3799,        88.7902,       199.3633,       230.4803,       269.9779,       463.4989,         2.0276,     83846.4844,     71931.9141
    601,         5.0428,         0.0432,         5.0860,         2.3524,         2.9455,       195.0432,        88.9594,       200.0285,       230.1088,       269.9197,       463.4134,         2.1406,     83845.1328,     71932.3984
    602,         4.9498,         0.1757,         5.1255,         2.2796,         2.9020,       195.6685,        89.1219,       200.6667,       229.6893,       269.8562,       463.3271,         2.2235,     83843.7188,     71932.8516
    603,         2.7786,         2.4497,         5.2282,         2.4636,         2.9407,       196.3840,        89.3031,       201.3799,       229.2353,       269.7887,       463.2382,         2.2875,     83842.2578,     71933.2266
    604,         4.9649,        -0.2984,         4.6665,         1.5531,         2.4646,       196.6428,        89.3938,       201.7305,       228.8427,       269.7266,       463.1426,         2.2020,     83840.8594,     71933.6797
    605,         4.7917,        -0.3203,         4.4714,         1.3329,         2.3881,       196.7912,        89.4633,       201.9962,       228.5226,       269.6711,       463.0456,         2.0833,     83839.5703,     71934.1875
    606,         4.9115,        -0.3525,         4.5591,         1.5530,         2.5286,       197.0492,        89.5555,       202.3529,       228.2300,       269.6179,       462.9509,         2.0304,     83838.2969,     71934.7031
    607,         4.6950,         0.0204,         4.7154,         1.7601,         2.6447,       197.4100,        89.6692,       202.7952,       227.9060,       269.5611,       462.8610,         2.0707,     83836.9844,     71935.2109
    608,         4.9279,        -0.0543,         4.8736,         2.0097,         2.7579,       197.8940,        89.8084,       203.3397,       227.5538,       269.5009,       462.7715,         2.1157,     83835.6484,     71935.7109
    609,         4.6663,        -0.3757,         4.2906,         1.1748,         2.4005,       197.9601,        89.8650,       203.5536,       227.3447,       269.4542,       462.6750,         1.8901,     83834.4062,     71936.2734
    610,         4.5375,        -0.1768,         4.3608,         1.4641,         2.5640,       198.1707,        89.9515,       203.8872,       227.1829,       269.4119,       462.5830,         1.7967,     83833.2500,     71936.8359
    611,         3.5712,         1.3384,         4.9096,         2.4768,         3.0118,       198.8861,        90.1401,       204.6288,       226.9481,       269.3615,       462.4995,         1.8978,     83832.0781,     71937.3984
    612,         4.6776,        -0.1721,         4.5055,         1.7193,         2.6023,       199.2215,        90.2532,       205.0685,       226.7129,       269.3108,       462.4146,         1.9032,     83830.8438,     71937.9609
    613,         4.8995,        -0.5617,         4.3378,         1.3377,         2.4390,       199.3654,        90.3286,       205.3574,       226.4810,       269.2601,       462.3295,         1.8988,     83829.6172,     71938.5234
    614,         3.6328,         0.6225,         4.2553,         1.2499,         2.4166,       199.4651,        90.3951,       205.6101,       226.2930,       269.2134,       462.2408,         1.8387,     83828.4531,     71939.0859
    615,         2.6469,         1.4132,         4.0601,         1.1386,         2.3687,       199.5090,        90.4504,       205.8179,       226.1982,       269.1763,       462.1501,         1.6913,     83827.3281,     71939.6094
    616,         2.2193,         1.5333,         3.7526,         0.6075,         2.0760,       199.2875,        90.4526,       205.8136,       226.1077,       269.1396,       462.0630,         1.6767,     83826.2031,     71940.1719
    617,         2.0829,         1.6198,         3.7027,         0.8087,         2.1780,       199.1672,        90.4753,       205.8912,       226.1084,       269.1118,       461.9750,         1.5247,     83825.2109,     71940.6016
    618,         3.2250,         0.5162,         3.7413,         0.9675,         2.2526,       199.1264,        90.5141,       206.0335,       226.1237,       269.0852,       461.8914,         1.4887,     83824.2656,     71941.0156
    619,         4.1399,        -0.1455,         3.9944,         1.6123,         2.5468,       199.4079,        90.6179,       206.4356,       226.1565,       269.0602,       461.8125,         1.4476,     83823.3672,     71941.4297
    620,         4.3118,        -0.1520,         4.1598,         1.7372,         2.5811,       199.7511,        90.7347,       206.8894,       226.1190,       269.0280,       461.7400,         1.5788,     83822.3516,     71941.8828
    621,         2.9207,         1.0025,         3.9232,         1.2740,         2.3372,       199.8617,        90.8057,       207.1600,       226.0967,       268.9971,       461.6657,         1.5859,     83821.3672,     71942.3047
    622,         2.7497,         0.9194,         3.6691,         1.1300,         2.2694,       199.9004,        90.8629,       207.3756,       226.1811,       268.9764,       461.5884,         1.3997,     83820.5391,     71942.6797
    623,         2.8071,         0.4959,         3.3030,         0.8704,         2.0379,       199.8091,        90.8947,       207.4896,       226.3384,       268.9627,       461.5125,         1.2651,     83819.7891,     71942.9922
    624,         3.5638,        -0.2588,         3.3050,         1.0021,         2.0905,       199.7839,        90.9401,       207.6584,       226.5175,       268.9510,       461.4421,         1.2145,     83819.0469,     71943.2812
    625,         3.3768,         0.1278,         3.5046,         1.1045,         2.2560,       199.8099,        90.9964,       207.8703,       226.6613,       268.9357,       461.3776,         1.2486,     83818.3047,     71943.5859
    626,         1.4937,         1.3655,         2.8592,         0.0659,         1.6749,       199.3172,        90.9491,       207.6680,       226.8431,       268.9240,       461.3117,         1.1843,     83817.5781,     71943.8672
    627,         1.5914,         1.0780,         2.6694,         0.3110,         1.6492,       198.9481,        90.9259,       207.5622,       227.1201,       268.9221,       461.2437,         1.0202,     83816.8750,     71944.0547
    628,         1.8757,         1.1261,         3.0018,         0.4195,         1.8713,       198.6341,        90.9138,       207.5007,       227.3279,       268.9137,       461.1851,         1.1305,     83816.1250,     71944.2578
    629,         1.5077,         1.3728,         2.8805,         0.1029,         1.7063,       198.1629,        90.8695,       207.3107,       227.5029,       268.9020,       461.1274,         1.1743,     83815.3828,     71944.5000
    630,         1.2946,         1.4020,         2.6967,         0.0462,         1.6192,       197.6646,        90.8182,       207.0923,       227.7435,       268.8979,       461.0647,         1.0775,     83814.6406,     71944.6875
    631,         0.9363,         1.6932,         2.6294,         0.0000,         1.5533,       197.1445,        90.7609,       206.8496,       227.9782,       268.8940,       461.0034,         1.0762,     83813.8984,     71944.8750
    632,         1.2896,         1.0365,         2.3261,         0.0531,         1.3640,       196.6524,        90.7091,       206.6294,       228.2942,       268.8978,       460.9409,         0.9621,     83813.2891,     71945.0625
    633,         3.0399,        -0.0200,         3.0199,         0.9080,         2.0180,       196.5885,        90.7433,       206.7533,       228.5828,       268.8990,       460.8852,         1.0019,     83812.6484,     71945.2500
    634,         1.4027,         0.9955,         2.3982,         0.1855,         1.4732,       196.1639,        90.7058,       206.5901,       228.9063,       268.9036,       460.8300,         0.9250,     83812.0469,     71945.4375
    635,         1.6182,         0.8422,         2.4604,         0.3653,         1.5727,       195.8303,        90.6865,       206.5003,       229.2445,       268.9099,       460.7766,         0.8876,     83811.4844,     71945.6250
    636,         2.2064,         0.4445,         2.6509,         0.7084,         1.7750,       195.6689,        90.7019,       206.5491,       229.5891,       268.9165,       460.7260,         0.8759,     83810.9219,     71945.8125
    637,         2.6587,         0.2308,         2.8895,         0.8037,         1.9576,       195.5555,        90.7271,       206.6371,       229.8922,       268.9190,       460.6804,         0.9319,     83810.3047,     71946.0000
    638,         3.3585,        -0.4239,         2.9346,         0.9051,         1.9973,       195.4930,        90.7626,       206.7669,       230.1906,       268.9212,       460.6349,         0.9374,     83809.6953,     71946.1875
    639,         3.1341,        -0.1294,         3.0047,         0.9212,         2.0587,       195.4388,        90.8002,       206.9046,       230.4833,       268.9227,       460.5903,         0.9460,     83809.0859,     71946.3750
    640,         2.8103,         0.1901,         3.0004,         0.9425,         2.0290,       195.3953,        90.8403,       207.0525,       230.7538,       268.9221,       460.5473,         0.9714,     83808.4609,     71946.5625
    641,         2.6224,         0.1532,         2.7756,         0.8850,         1.8962,       195.3233,        90.8751,       207.1791,       231.0820,       268.9268,       460.5016,         0.8794,     83807.8984,     71946.7500
    642,         2.8268,         0.1506,         2.9773,         1.0851,         2.0695,       195.3513,        90.9303,       207.3874,       231.3880,       268.9293,       460.4597,         0.9078,     83807.3203,     71946.9375
    643,         0.3305,         2.1394,         2.4699,         0.0000,         1.5680,       194.8374,        90.8771,       207.1620,       231.6849,       268.9308,       460.4183,         0.9018,     83806.7578,     71947.1250
    644,         0.2050,         2.1073,         2.3123,         0.0000,         1.4855,       194.3248,        90.8216,       206.9273,       232.0382,       268.9393,       460.3722,         0.8268,     83806.1953,     71947.3125
    645,         0.5145,         1.6601,         2.1747,         0.0000,         1.3532,       193.8135,        90.7642,       206.6844,       232.4008,       268.9497,       460.3265,         0.8215,     83805.6484,     71947.5000
    646,         0.9569,         1.1558,         2.1128,         0.0000,         1.3375,       193.3035,        90.7071,       206.4427,       232.7993,       268.9633,       460.2814,         0.7753,     83805.2266,     71947.6875
    647,         0.4256,         1.8692,         2.2948,         0.0000,         1.4908,       192.7950,        90.6497,       206.2003,       233.1675,       268.9743,       460.2412,         0.8040,     83804.7422,     71947.8750
    648,         0.3344,         1.9241,         2.2584,         0.0000,         1.4545,       192.2877,        90.5918,       205.9557,       233.5309,       268.9852,       460.2019,         0.8040,     83804.1953,     71948.0625
    649,         0.4655,         1.7414,         2.2069,         0.0000,         1.4067,       191.7818,        90.5339,       205.7114,       233.8963,       268.9965,       460.1630,         0.8002,     83803.7031,     71948.2500
    650,         0.3922,         1.6680,         2.0603,         0.0000,         1.2953,       191.2772,        90.4760,       205.4675,       234.2704,       269.0089,       460.1245,         0.7649,     83803.2344,     71948.4375
    651,         0.5566,         1.2497,         1.8063,         0.0000,         1.1199,       190.7740,        90.4185,       205.2248,       234.6914,       269.0261,       460.0841,         0.6865,     83802.8594,     71948.6250
    652,         0.8257,         1.2281,         2.0538,         0.0000,         1.2834,       190.2720,        90.3613,       204.9840,       235.0680,       269.0387,       460.0500,         0.7704,     83802.4297,     71948.8125
    653,         1.0913,         0.9666,         2.0579,         0.0548,         1.3004,       189.7988,        90.3099,       204.7662,       235.4407,       269.0511,       460.0164,         0.7575,     83801.9922,     71949.0000
    654,         1.1499,         0.8567,         2.0066,         0.1948,         1.2778,       189.3967,        90.2727,       204.6055,       235.8247,       269.0650,       459.9825,         0.7287,     83801.5547,     71949.1875
    655,         2.4061,         0.0830,         2.4892,         0.7652,         1.6609,       189.2805,        90.2929,       204.6743,       236.1454,       269.0724,       459.9539,         0.8282,     83801.0078,     71949.3750
    656,         0.2462,         1.8325,         2.0787,         0.0000,         1.2679,       188.7825,        90.2365,       204.4367,       236.4659,       269.0802,       459.9243,         0.8107,     83800.5000,     71949.5625
    657,         0.2645,         1.8382,         2.1028,         0.0000,         1.2381,       188.2858,        90.1790,       204.1951,       236.7540,       269.0855,       459.8957,         0.8647,     83799.9375,     71949.7500
    658,         0.9982,         1.0910,         2.0891,         0.0000,         1.1954,       187.7905,        90.1212,       203.9519,       237.0272,       269.0897,       459.8666,         0.8937,     83799.3750,     71949.9375
    659,         0.9634,         1.0554,         2.0189,         0.0095,         1.2086,       187.3011,        90.0646,       203.7139,       237.3545,       269.0993,       459.8333,         0.8102,     83798.8125,     71950.1250
    660,         1.1134,         1.1312,         2.2446,         0.3522,         1.3743,       186.9843,        90.0424,       203.6137,       237.6438,       269.1055,       459.8040,         0.8702,     83798.2500,     71950.3125
    661,         1.2703,         0.9119,         2.1822,         0.1907,         1.2780,       186.5875,        90.0042,       203.4494,       237.9042,       269.1088,       459.7765,         0.9042,     83797.6875,     71950.5000
    662,         0.1974,         1.8728,         2.0702,         0.0000,         1.1675,       186.0966,        89.9462,       203.2058,       238.1569,       269.1118,       459.7484,         0.9027,     83797.1250,     71950.6875
    663,         0.2840,         1.7869,         2.0709,         0.0000,         1.1423,       185.6070,        89.8878,       202.9611,       238.3929,       269.1139,       459.7203,         0.9287,     83796.5625,     71950.8750
    664,         0.0000,         1.9924,         1.9924,         0.0000,         1.1751,       185.1187,        89.8293,       202.7157,       238.7028,       269.1229,       459.6855,         0.8173,     83796.0000,     71951.0625
    665,         0.1545,         1.6549,         1.8094,         0.0000,         1.0588,       184.6316,        89.7707,       202.4700,       239.0501,       269.1357,       459.6506,         0.7505,     83795.4766,     71951.2500
    666,         0.1937,         1.4752,         1.6689,         0.0000,         0.9705,       184.1458,        89.7121,       202.2247,       239.4264,       269.1515,       459.6162,         0.6984,     83795.1016,     71951.4375
    667,         0.0000,         1.5339,         1.5339,         0.0000,         0.8415,       183.6614,        89.6536,       201.9799,       239.8018,       269.1672,       459.5846,         0.6924,     83794.7266,     71951.6250
    668,         0.2895,         1.4253,         1.7147,         0.0000,         1.0147,       183.1781,        89.5947,       201.7335,       240.1703,       269.1827,       459.5548,         0.7000,     83794.3516,     71951.8125
    669,         0.4908,         0.9458,         1.4365,         0.0000,         0.7857,       182.6962,        89.5359,       201.4876,       240.5662,       269.2007,       459.5240,         0.6508,     83793.9766,     71952.0000
    670,         0.3958,         0.9979,         1.3936,         0.0000,         0.7990,       182.2155,        89.4773,       201.2431,       240.9937,       269.2220,       459.4926,         0.5946,     83793.6016,     71952.1875
    671,         0.2058,         1.3840,         1.5898,         0.0000,         0.9788,       181.7361,        89.4190,       200.9996,       241.4046,       269.2419,       459.4652,         0.6110,     83793.2266,     71952.3750
    672,         0.1946,         1.2162,         1.4108,         0.0000,         0.8178,       181.2580,        89.3609,       200.7572,       241.8224,       269.2620,       459.4389,         0.5930,     83792.8516,     71952.5625
    673,         0.1624,         1.2516,         1.4141,         0.0000,         0.8188,       180.7811,        89.3031,       200.5157,       242.2352,       269.2819,       459.4142,         0.5953,     83792.4766,     71952.7500
    674,         0.2214,         0.9839,         1.2053,         0.0000,         0.6551,       180.3055,        89.2453,       200.2749,       242.6741,       269.3044,       459.3882,         0.5502,     83792.1250,     71952.9141
    675,         0.1657,         1.2316,         1.3973,         0.0000,         0.8490,       179.8311,        89.1877,       200.0351,       243.1096,       269.3269,       459.3639,         0.5483,     83791.7578,     71953.0938
    676,         0.1848,         1.3220,         1.5068,         0.0000,         0.9341,       179.3579,        89.1287,       199.7893,       243.5314,       269.3489,       459.3413,         0.5727,     83791.3828,     71953.2812
    677,         0.2279,         1.2366,         1.4645,         0.0000,         0.8811,       178.8860,        89.0696,       199.5436,       243.9433,       269.3701,       459.3206,         0.5834,     83791.0078,     71953.4688
    678,         0.3441,         1.1219,         1.4660,         0.0000,         0.8635,       178.4154,        89.0109,       199.2991,       244.3391,       269.3897,       459.3015,         0.6025,     83790.6328,     71953.6562
    679,         0.0845,         1.3347,         1.4191,         0.0000,         0.8158,       177.9460,        88.9522,       199.0554,       244.7329,       269.4093,       459.2821,         0.6033,     83790.2578,     71953.8438
    680,         0.0000,         1.4233,         1.4233,         0.0000,         0.7888,       177.4778,        88.8898,       198.7960,       245.1217,       269.4305,       459.2623,         0.6345,     83789.8828,     71954.0312
    681,         0.0450,         1.2333,         1.2783,         0.0000,         0.6068,       177.0108,        88.8233,       198.5200,       245.4989,       269.4524,       459.2424,         0.6714,     83789.5078,     71954.2188
    682,         0.0262,         0.9930,         1.0191,         0.0000,         0.3961,       176.5451,        88.7569,       198.2442,       245.9094,       269.4777,       459.2202,         0.6230,     83789.1328,     71954.4062
    683,         0.1206,         0.9927,         1.1133,         0.0000,         0.5085,       176.0806,        88.6904,       197.9688,       246.3292,       269.5039,       459.1976,         0.6048,     83788.7578,     71954.5938
    684,         0.2944,         0.8948,         1.1892,         0.0000,         0.5857,       175.6173,        88.6241,       197.6938,       246.7466,       269.5302,       459.1768,         0.6035,     83788.3828,     71954.7812
    685,         0.2285,         0.9042,         1.1327,         0.0000,         0.5520,       175.1553,        88.5578,       197.4191,       247.1772,       269.5578,       459.1556,         0.5807,     83788.0078,     71954.9688
    686,         0.1790,         0.8693,         1.0483,         0.0000,         0.4930,       174.6945,        88.4915,       197.1449,       247.6217,       269.5870,       459.1343,         0.5552,     83787.6328,     71955.1562
    687,         0.3717,         0.8851,         1.2568,         0.0000,         0.6924,       174.2348,        88.4252,       196.8710,       248.0564,       269.6153,       459.1154,         0.5644,     83787.2578,     71955.3438
    688,         0.7606,         0.4860,         1.2466,         0.0000,         0.6748,       173.7764,        88.3591,       196.5976,       248.4834,       269.6432,       459.0984,         0.5718,     83786.8828,     71955.5312
    689,         0.4941,         0.7691,         1.2633,         0.0000,         0.6940,       173.3192,        88.2930,       196.3244,       248.9092,       269.6711,       459.0819,         0.5693,     83786.5078,     71955.7188
    690,         0.2111,         0.8876,         1.0987,         0.0000,         0.5417,       172.8632,        88.2269,       196.0516,       249.3404,       269.6997,       459.0655,         0.5570,     83786.1328,     71955.9062
    691,         0.4552,         0.6948,         1.1500,         0.0000,         0.5954,       172.4084,        88.1608,       195.7791,       249.7710,       269.7285,       459.0493,         0.5546,     83785.7578,     71956.0938
    692,         0.0837,         1.0109,         1.0946,         0.0000,         0.5394,       171.9548,        88.0948,       195.5070,       250.1986,       269.7571,       459.0342,         0.5552,     83785.3828,     71956.2812
    693,         0.0356,         0.7813,         0.8169,         0.0000,         0.2710,       171.5023,        88.0290,       195.2357,       250.6292,       269.7859,       459.0193,         0.5459,     83785.0156,     71956.4609
    694,         0.0206,         0.7289,         0.7494,         0.0000,         0.2216,       171.0511,        87.9634,       194.9657,       251.0689,       269.8154,       459.0041,         0.5278,     83784.7344,     71956.5547
    695,         0.0086,         0.8280,         0.8365,         0.0000,         0.2991,       170.6011,        87.8981,       194.6970,       251.4990,       269.8443,       458.9904,         0.5374,     83784.3828,     71956.7188
    696,         0.0146,         0.6776,         0.6922,         0.0000,         0.1763,       170.1522,        87.8331,       194.4296,       251.9396,       269.8741,       458.9763,         0.5159,     83784.1953,     71956.7188
    697,         0.0094,         0.8387,         0.8481,         0.0000,         0.3248,       169.7046,        87.7683,       194.1636,       252.3714,       269.9030,       458.9636,         0.5232,     83784.0078,     71956.7188
    698,         0.0382,         0.7606,         0.7988,         0.0000,         0.2837,       169.2580,        87.7039,       193.8989,       252.8048,       269.9323,       458.9514,         0.5151,     83783.8203,     71956.7188
    699,         0.0271,         0.7635,         0.7907,         0.0000,         0.2768,       168.8127,        87.6397,       193.6355,       253.2354,       269.9612,       458.9399,         0.5139,     83783.6328,     71956.7188
    700,         0.0153,         0.8670,         0.8823,         0.0000,         0.3707,       168.3686,        87.5758,       193.3734,       253.6642,       269.9900,       458.9286,         0.5116,     83783.4453,     71956.7188
    701,         0.0000,         1.0607,         1.0607,         0.0000,         0.5401,       167.9256,        87.5116,       193.1099,       254.0867,       270.0187,       458.9185,         0.5207,     83783.2578,     71956.7188
    702,         0.0423,         1.0372,         1.0795,         0.0000,         0.5489,       167.4838,        87.4460,       192.8415,       254.5057,       270.0480,       458.9086,         0.5306,     83783.0703,     71956.7188
    703,         0.0000,         1.0894,         1.0894,         0.0000,         0.5591,       167.0431,        87.3805,       192.5734,       254.9227,       270.0770,       458.8990,         0.5303,     83782.8594,     71956.7422
    704,         0.0321,         0.6599,         0.6920,         0.0000,         0.1969,       166.6036,        87.3151,       192.3058,       255.3615,       270.1081,       458.8873,         0.4951,     83782.6719,     71956.7422
    705,         0.0495,         0.6964,         0.7459,         0.0000,         0.2587,       166.1653,        87.2497,       192.0385,       255.8032,       270.1396,       458.8758,         0.4872,     83782.4844,     71956.7422
    706,         0.0520,         0.8288,         0.8808,         0.0000,         0.3790,       165.7281,        87.1844,       191.7717,       256.2322,       270.1702,       458.8659,         0.5018,     83782.2969,     71956.7422
    707,         0.0333,         0.6553,         0.6886,         0.0000,         0.2050,       165.2921,        87.1192,       191.5052,       256.6715,       270.2018,       458.8557,         0.4835,     83782.1094,     71956.7422
    708,         0.0327,         0.6804,         0.7131,         0.0000,         0.2292,       164.8572,        87.0541,       191.2396,       257.1075,       270.2332,       458.8462,         0.4839,     83781.9219,     71956.7422
    709,         0.0000,         0.7035,         0.7035,         0.0000,         0.2150,       164.4234,        86.9892,       190.9751,       257.5373,       270.2640,       458.8381,         0.4885,     83781.7344,     71956.7422
    710,         0.0065,         0.5536,         0.5601,         0.0000,         0.0877,       163.9908,        86.9246,       190.7117,       257.9744,       270.2953,       458.8298,         0.4724,     83781.5469,     71956.7422
    711,         0.0000,         0.5911,         0.5911,         0.0000,         0.1178,       163.5594,        86.8603,       190.4496,       258.4079,       270.3267,       458.8222,         0.4733,     83781.3594,     71956.7422
    712,         0.0355,         0.6030,         0.6385,         0.0000,         0.1661,       163.1290,        86.7962,       190.1889,       258.8391,       270.3575,       458.8151,         0.4724,     83781.1719,     71956.7422
    713,         0.0292,         0.6054,         0.6347,         0.0000,         0.1632,       162.6998,        86.7324,       189.9292,       259.2678,       270.3882,       458.8085,         0.4715,     83780.9844,     71956.7422
    714,         0.0438,         0.6198,         0.6636,         0.0000,         0.2000,       162.2718,        86.6688,       189.6709,       259.6992,       270.4194,       458.8016,         0.4636,     83780.7969,     71956.7422
    715,         0.0000,         0.8761,         0.8761,         0.0000,         0.3982,       161.8448,        86.6054,       189.4129,       260.1192,       270.4497,       458.7962,         0.4779,     83780.6094,     71956.7422
    716,         0.0000,         0.7192,         0.7192,         0.0000,         0.2393,       161.4190,        86.5415,       189.1533,       260.5374,       270.4797,       458.7914,         0.4798,     83780.4219,     71956.7422
    717,         0.0000,         0.6662,         0.6662,         0.0000,         0.1896,       160.9943,        86.4776,       188.8943,       260.9556,       270.5101,       458.7867,         0.4765,     83780.2344,     71956.7422
    718,         0.0065,         0.6791,         0.6856,         0.0000,         0.2097,       160.5707,        86.4139,       188.6358,       261.3724,       270.5407,       458.7822,         0.4759,     83780.0469,     71956.7422
    719,         0.0762,         0.6553,         0.7315,         0.0000,         0.2533,       160.1483,        86.3501,       188.3773,       261.7859,       270.5710,       458.7782,         0.4782,     83779.8594,     71956.7422
