 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
    720,         0.0080,       -51.7280,         0.0944,         0.0946,         0.0947,        -0.2354,         0.5567,         1.3200
    721,         0.0085,       -51.9381,         0.0942,         0.0947,         0.0948,        -0.6421,         0.3517,         1.2200
    722,         0.0101,       -52.0941,         0.0941,         0.0947,         0.0948,        -0.6525,         0.3508,         1.2279
    723,         0.0117,       -52.3086,         0.0940,         0.0947,         0.0948,        -0.5150,         0.4046,         1.2333
    724,         0.0085,       -52.5442,         0.0938,         0.0947,         0.0948,        -0.6713,         0.3017,         1.1583
    725,         0.0097,       -52.7306,         0.0937,         0.0947,         0.0948,        -1.0450,         0.1179,         1.0733
    726,         0.0113,       -52.8718,         0.0936,         0.0947,         0.0948,        -0.9650,         0.1383,         1.0662
    727,         0.0129,       -52.9798,         0.0936,         0.0947,         0.0948,        -0.8792,         0.1612,         1.0537
    728,         0.0131,       -53.0759,         0.0935,         0.0948,         0.0948,        -0.7150,         0.2246,         1.0604
    729,         0.0102,       -53.1735,         0.0934,         0.0948,         0.0948,        -0.4983,         0.2971,         1.0512
    730,         0.0142,       -53.3312,         0.0933,         0.0948,         0.0948,        -0.4988,         0.2971,         1.0517
    731,         0.0162,       -53.5186,         0.0932,         0.0948,         0.0948,        -0.4996,         0.3008,         1.0579
    732,         0.0161,       -53.7368,         0.0931,         0.0948,         0.0948,        -0.5029,         0.2992,         1.0571
    733,         0.0114,       -53.9463,         0.0930,         0.0948,         0.0948,        -0.4296,         0.3042,         1.0183
    734,         0.0097,       -54.1886,         0.0929,         0.0948,         0.0948,        -0.5104,         0.2342,         0.9462
    735,         0.0079,       -54.4243,         0.0928,         0.0948,         0.0948,        -0.6467,         0.1542,         0.8958
    736,         0.0121,       -54.6016,         0.0927,         0.0948,         0.0948,        -0.4946,         0.2108,         0.8979
    737,         0.0155,       -54.1556,         0.0935,         0.0947,         0.0948,        -0.4675,         0.2433,         0.9292
    738,         0.0082,       -53.2989,         0.0934,         0.0947,         0.0948,        -0.4854,         0.1996,         0.8692
    739,         0.0081,       -53.6166,         0.0933,         0.0947,         0.0948,        -0.2271,         0.3042,         0.8883
    740,         0.0169,       -47.1206,         0.0953,         0.0946,         0.0947,        -0.2333,         0.3308,         0.9242
    741,         0.0165,        -2.5723,         0.0953,         0.0946,         0.0948,        -0.0500,         0.3854,         0.9017
    742,         0.0202,        12.2864,         0.0953,         0.0947,         0.0948,        -0.1283,         0.2808,         0.7658
    743,         0.0200,         9.5165,         0.0953,         0.0947,         0.0948,        -0.2771,         0.1792,         0.6883
    744,         0.0199,         7.0299,         0.0953,         0.0947,         0.0948,        -0.3712,         0.1371,         0.6721
    745,         0.0199,         4.8276,         0.0953,         0.0947,         0.0948,        -0.3737,         0.1325,         0.6663
    746,         0.0199,         2.8617,         0.0953,         0.0947,         0.0948,        -0.3687,         0.1350,         0.6671
    747,         0.0170,         1.0736,         0.0953,         0.0947,         0.0948,        -0.6062,         0.0242,         0.6238
    748,         0.0148,        -8.5909,         0.0953,         0.0947,         0.0948,        -0.5254,         0.0958,         0.6925
    749,         0.0146,       -19.3731,         0.0953,         0.0947,         0.0948,        -0.2992,         0.1792,         0.6929
    750,         0.0089,       -25.2850,         0.0953,         0.0947,         0.0948,        -0.6383,        -0.0379,         0.5404
    751,         0.0060,       -29.4673,         0.0953,         0.0947,         0.0948,        -0.8937,        -0.1688,         0.4763
    752,         0.0059,       -32.6914,         0.0953,         0.0947,         0.0948,        -1.1050,        -0.2587,         0.4496
    753,         0.0059,       -35.3464,         0.0953,         0.0947,         0.0948,        -0.9008,        -0.1612,         0.4925
    754,         0.0080,       -37.5724,         0.0953,         0.0947,         0.0948,        -1.1129,        -0.2783,         0.4246
    755,         0.0130,       -39.4903,         0.0953,         0.0947,         0.0948,        -0.6529,        -0.0583,         0.5204
    756,         0.0086,       -41.0704,         0.0953,         0.0947,         0.0948,        -0.7229,        -0.1254,         0.4467
    757,         0.0214,       -42.6339,         0.0953,         0.0947,         0.0948,        -0.4842,         0.0275,         0.5512
    758,         0.0128,       -43.8129,         0.0953,         0.0947,         0.0948,        -0.2267,         0.1613,         0.6112
    759,         0.0147,       -44.5344,         0.0953,         0.0947,         0.0948,        -0.1542,         0.1746,         0.5846
    760,         0.0093,       -45.3517,         0.0953,         0.0947,         0.0948,        -0.2471,         0.0750,         0.4796
    761,         0.0108,       -46.1445,         0.0953,         0.0947,         0.0948,        -0.3904,        -0.0204,         0.4046
    762,         0.0064,       -46.8330,         0.0953,         0.0947,         0.0948,        -0.7225,        -0.1900,         0.3200
    763,         0.0094,       -47.3925,         0.0953,         0.0947,         0.0948,        -0.7425,        -0.1792,         0.3554
    764,         0.0123,       -47.9646,         0.0953,         0.0947,         0.0948,        -0.5979,        -0.1071,         0.3892
    765,         0.0056,       -48.4595,         0.0953,         0.0947,         0.0948,        -0.8792,        -0.2654,         0.2929
    766,         0.0148,       -48.8845,         0.0953,         0.0947,         0.0948,        -0.5475,        -0.0513,         0.4483
    767,         0.0068,       -49.2078,         0.0953,         0.0947,         0.0948,        -0.4579,        -0.0371,         0.4112
    768,         0.0152,       -49.4418,         0.0953,         0.0947,         0.0948,        -0.3375,         0.0162,         0.4217
    769,         0.0157,       -49.8203,         0.0951,         0.0947,         0.0948,        -0.3212,         0.0304,         0.4292
    770,         0.0087,       -50.2288,         0.0950,         0.0947,         0.0948,        -0.2754,         0.0583,         0.4467
    771,         0.0103,       -50.3353,         0.0949,         0.0947,         0.0948,        -0.2092,         0.0925,         0.4608
    772,         0.0116,       -50.5111,         0.0948,         0.0947,         0.0948,        -0.1983,         0.0808,         0.4325
    773,         0.0262,       -50.7917,         0.0947,         0.0947,         0.0948,        -0.2187,         0.0596,         0.4104
    774,         0.0088,       -51.0922,         0.0945,         0.0947,         0.0948,        -0.2054,         0.0662,         0.4087
    775,         0.0087,       -51.5321,         0.0943,         0.0947,         0.0948,        -0.2063,         0.0642,         0.4050
    776,         0.0083,       -52.1404,         0.0941,         0.0946,         0.0948,        -0.2996,        -0.0142,         0.3329
    777,         0.0126,       -52.5723,         0.0939,         0.0946,         0.0948,        -0.3129,        -0.0163,         0.3362
    778,         0.0069,       -53.0945,         0.0937,         0.0946,         0.0947,        -0.3554,        -0.0150,         0.3604
    779,         0.0093,       -53.6332,         0.0935,         0.0946,         0.0947,        -0.2700,         0.0329,         0.3883
    780,         0.0118,       -54.1174,         0.0932,         0.0946,         0.0947,        -0.3563,        -0.0600,         0.2946
    781,         0.0182,       -54.7064,         0.0929,         0.0945,         0.0947,        -0.4287,        -0.0896,         0.2833
    782,         0.0138,       -55.3895,         0.0927,         0.0945,         0.0947,        -0.4842,        -0.1033,         0.2942
    783,         0.0071,       -55.8563,         0.0925,         0.0946,         0.0947,        -0.3471,        -0.0004,         0.3808
    784,         0.0224,       -56.1361,         0.0923,         0.0946,         0.0947,        -0.2758,         0.0342,         0.3904
    785,         0.0189,       -56.6182,         0.0920,         0.0945,         0.0947,        -0.2850,         0.0138,         0.3596
    786,         0.0082,       -57.0236,         0.0918,         0.0946,         0.0947,        -0.3142,        -0.0217,         0.3204
    787,         0.0170,       -57.5452,         0.0915,         0.0945,         0.0947,        -0.3017,         0.0050,         0.3542
    788,         0.0133,       -57.8788,         0.0918,         0.0944,         0.0946,        -0.2417,         0.0625,         0.4092
    789,         0.0078,       -58.6532,         0.0912,         0.0943,         0.0946,        -0.2013,         0.0742,         0.4029
    790,         0.0158,       -59.8588,         0.0907,         0.0943,         0.0945,        -0.2275,         0.0262,         0.3383
    791,         0.0100,       -60.6557,         0.0903,         0.0943,         0.0946,        -0.3846,        -0.0650,         0.2850
    792,         0.0131,       -61.5607,         0.0896,         0.0942,         0.0945,        -0.2754,         0.0388,         0.3842
    793,         0.0078,       -63.0673,         0.0890,         0.0942,         0.0945,        -0.2550,         0.0321,         0.3638
    794,         0.0107,       -63.6778,         0.0887,         0.0943,         0.0945,        -0.2233,         0.0354,         0.3504
    795,         0.0174,       -63.9351,         0.0884,         0.0944,         0.0946,        -0.2637,        -0.0142,         0.2921
    796,         0.0200,       -64.4479,         0.0880,         0.0943,         0.0946,        -0.3450,        -0.0371,         0.3021
    797,         0.0064,       -64.4241,         0.0886,         0.0944,         0.0946,        -0.2421,         0.0262,         0.3408
    798,         0.0073,       -62.1534,         0.0908,         0.0945,         0.0946,        -0.1704,         0.0821,         0.3829
    799,         0.0075,       -59.6432,         0.0906,         0.0945,         0.0947,        -0.1633,         0.0625,         0.3487
    800,         0.0121,       -58.7368,         0.0918,         0.0945,         0.0947,        -0.1713,         0.0504,         0.3329
    801,         0.0066,       -57.8547,         0.0915,         0.0945,         0.0946,        -0.1875,         0.0225,         0.2987
    802,         0.0224,       -58.6612,         0.0911,         0.0944,         0.0946,        -0.1979,         0.0288,         0.3108
    803,         0.0073,       -54.8355,         0.0953,         0.0944,         0.0946,        -0.1479,         0.0783,         0.3600
    804,         0.0088,       -49.5749,         0.0953,         0.0944,         0.0946,        -0.1508,         0.0613,         0.3321
    805,         0.0068,       -50.5727,         0.0953,         0.0944,         0.0946,        -0.2217,        -0.0117,         0.2604
    806,         0.0074,       -51.5037,         0.0948,         0.0943,         0.0946,        -0.3300,        -0.0754,         0.2213
    807,         0.0084,       -52.5222,         0.0946,         0.0944,         0.0946,        -0.2217,         0.0171,         0.3046
    808,         0.0204,       -53.0382,         0.0941,         0.0944,         0.0946,        -0.2300,         0.0038,         0.2904
    809,         0.0111,       -54.0964,         0.0937,         0.0943,         0.0946,        -0.2512,        -0.0171,         0.2662
    810,         0.0203,       -55.0601,         0.0932,         0.0943,         0.0946,        -0.2575,        -0.0200,         0.2650
    811,         0.0176,       -56.0495,         0.0927,         0.0943,         0.0945,        -0.2329,         0.0092,         0.2975
    812,         0.0087,       -57.0163,         0.0922,         0.0943,         0.0945,        -0.1783,         0.0467,         0.3217
    813,         0.0079,       -58.0608,         0.0917,         0.0942,         0.0945,        -0.1171,         0.0833,         0.3417
    814,         0.0255,       -59.3345,         0.0910,         0.0942,         0.0945,        -0.0979,         0.1017,         0.3587
    815,         0.0113,       -60.6205,         0.0905,         0.0942,         0.0945,        -0.0796,         0.0771,         0.3075
    816,         0.0160,       -61.6549,         0.0898,         0.0941,         0.0945,        -0.0942,         0.0917,         0.3400
    817,         0.0107,       -62.9763,         0.0891,         0.0941,         0.0944,        -0.1208,         0.0600,         0.3050
    818,         0.0148,       -64.2696,         0.0884,         0.0941,         0.0944,        -0.0800,         0.0967,         0.3375
    819,         0.0079,       -58.6715,         0.0923,         0.0940,         0.0944,        -0.0138,         0.1500,         0.3754
    820,         0.0102,       -35.0940,         0.0953,         0.0940,         0.0944,        -0.0800,         0.0675,         0.2775
    821,         0.0114,        -7.7044,         0.0953,         0.0940,         0.0944,        -0.1292,         0.0237,         0.2354
    822,         0.0096,       -23.2957,         0.0953,         0.0940,         0.0943,        -0.1287,         0.0183,         0.2275
    823,         0.0091,       -31.2752,         0.0953,         0.0940,         0.0943,        -0.1350,         0.0238,         0.2367
    824,         0.0110,       -36.8750,         0.0953,         0.0939,         0.0943,        -0.0446,         0.0992,         0.3042
    825,         0.0082,       -41.4058,         0.0953,         0.0939,         0.0943,        -0.1225,         0.0262,         0.2321
    826,         0.0103,       -39.4502,         0.0953,         0.0941,         0.0944,        -0.0746,         0.0675,         0.2675
    827,         0.0160,        -9.9828,         0.0953,         0.0942,         0.0944,        -0.0650,         0.0763,         0.2767
    828,         0.0203,         3.9560,         0.0953,         0.0943,         0.0945,        -0.0529,         0.0875,         0.2867
    829,         0.0178,         4.0343,         0.0953,         0.0942,         0.0944,        -0.0854,         0.0525,         0.2504
    830,         0.0164,        -0.7649,         0.0953,         0.0940,         0.0943,        -0.0804,         0.0629,         0.2650
    831,         0.0154,       -18.3023,         0.0953,         0.0940,         0.0943,        -0.1000,         0.0383,         0.2350
    832,         0.0162,        -9.5931,         0.0953,         0.0941,         0.0944,        -0.0833,         0.0533,         0.2487
    833,         0.0155,         2.0270,         0.0953,         0.0941,         0.0944,        -0.0975,         0.0371,         0.2325
    834,         0.0136,        -4.4967,         0.0953,         0.0940,         0.0944,        -0.1271,         0.0192,         0.2212
    835,         0.0172,        -3.3994,         0.0953,         0.0942,         0.0944,        -0.0671,         0.0725,         0.2692
    836,         0.0203,         7.5987,         0.0953,         0.0942,         0.0945,        -0.0512,         0.0875,         0.2812
    837,         0.0203,         5.3320,         0.0953,         0.0943,         0.0945,        -0.0667,         0.0679,         0.2629
    838,         0.0203,         5.7560,         0.0953,         0.0943,         0.0945,        -0.0800,         0.0567,         0.2508
    839,         0.0198,         9.1943,         0.0953,         0.0942,         0.0945,        -0.0604,         0.0696,         0.2617
    840,         0.0132,        10.8508,         0.0953,         0.0942,         0.0945,        -0.1233,         0.0192,         0.2175
    841,         0.0152,         9.5711,         0.0953,         0.0942,         0.0945,        -0.1179,         0.0275,         0.2258
    842,         0.0192,        10.3273,         0.0953,         0.0942,         0.0945,        -0.0750,         0.0600,         0.2525
    843,         0.0187,         6.9845,         0.0953,         0.0941,         0.0944,        -0.0579,         0.0767,         0.2692
    844,         0.0209,         4.0051,         0.0953,         0.0941,         0.0944,        -0.1025,         0.0400,         0.2346
    845,         0.0298,         1.5440,         0.0953,         0.0941,         0.0944,        -0.0600,         0.0812,         0.2742
    846,         0.0583,       -12.6262,         0.0953,         0.0940,         0.0943,        -0.0192,         0.1196,         0.3100
    847,         0.0184,         5.8713,         0.0953,         0.0939,         0.0943,        -0.0325,         0.1104,         0.3042
    848,         0.0204,        24.9864,         0.0953,         0.0940,         0.0943,        -0.0171,         0.1158,         0.3004
    849,         0.0184,        42.0272,         0.0953,         0.0938,         0.0942,        -0.0321,         0.1092,         0.2988
    850,         0.0204,        47.7269,         0.0953,         0.0937,         0.0942,         0.0250,         0.1529,         0.3313
    851,         0.0204,        40.3644,         0.0953,         0.0938,         0.0942,        -0.0379,         0.0863,         0.2646
    852,         0.0203,        33.3961,         0.0953,         0.0938,         0.0942,        -0.0512,         0.0675,         0.2429
    853,         0.0157,        27.0998,         0.0953,         0.0938,         0.0942,         0.0538,         0.1083,         0.2537
    854,         0.0204,        24.7564,         0.0953,         0.0940,         0.0943,         0.1096,         0.1379,         0.2650
    855,         0.0207,        22.6610,         0.0953,         0.0941,         0.0944,         0.4917,         0.2988,         0.2983
    856,         0.0354,        18.0311,         0.0953,         0.0940,         0.0943,         1.2558,         0.6179,         0.3342
    857,         0.0323,        13.5737,         0.0953,         0.0940,         0.0943,         1.5329,         0.7950,         0.3933
    858,         0.0491,         9.8185,         0.0953,         0.0940,         0.0943,         2.8717,         1.3463,         0.5146
    859,         0.0380,         6.6416,         0.0953,         0.0938,         0.0943,         3.3054,         1.6696,         0.7125
    860,         0.0403,         2.9863,         0.0953,         0.0938,         0.0942,         3.1492,         1.7279,         0.8725
    861,         0.0297,        -5.0907,         0.0953,         0.0938,         0.0942,         2.4167,         1.5546,         1.0437
    862,         0.0541,       -24.4634,         0.0953,         0.0936,         0.0941,         2.7358,         1.6567,         1.0204
    863,         0.0236,       -34.3627,         0.0953,         0.0936,         0.0941,         2.5750,         1.6992,         1.1750
    864,         0.0532,       -34.8283,         0.0953,         0.0935,         0.0940,         5.6775,         3.1450,         1.5079
    865,         0.0197,       -39.7065,         0.0953,         0.0935,         0.0940,         6.5979,         3.9212,         2.1058
    866,         0.0282,       -45.6319,         0.0953,         0.0934,         0.0940,         6.7325,         4.2283,         2.5442
    867,         0.0242,       -50.4663,         0.0952,         0.0934,         0.0939,         8.0746,         5.1504,         3.1083
    868,         0.0244,       -50.8481,         0.0953,         0.0937,         0.0941,         7.3621,         5.0700,         3.4654
    869,         0.0255,       -48.8786,         0.0953,         0.0940,         0.0943,         8.1258,         5.4779,         3.6512
    870,         0.0380,        -9.0099,         0.0953,         0.0941,         0.0944,         7.6858,         5.6208,         4.0796
    871,         0.0463,        10.2639,         0.0953,         0.0942,         0.0944,         6.1079,         5.0346,         4.2121
    872,         0.0465,         9.9459,         0.0953,         0.0937,         0.0942,         7.3671,         5.5258,         4.1775
    873,         0.0487,         4.7512,         0.0953,         0.0935,         0.0940,         7.6296,         5.7892,         4.4150
    874,         0.0516,        -4.4037,         0.0953,         0.0934,         0.0940,         7.0600,         5.5592,         4.4738
    875,         0.0486,       -22.3187,         0.0953,         0.0936,         0.0941,         8.2425,         6.2362,         4.7404
    876,         0.0775,       -34.0676,         0.0952,         0.0932,         0.0939,         8.7017,         6.4883,         4.8871
    877,         0.0366,       -43.0211,         0.0952,         0.0934,         0.0940,         8.7950,         6.7592,         5.2429
    878,         0.0520,       -46.7574,         0.0953,         0.0936,         0.0941,         9.5746,         7.1979,         5.4717
    879,         0.0556,       -43.2174,         0.0953,         0.0937,         0.0941,        11.1250,         8.0713,         5.8571
    880,         0.0690,         2.1187,         0.0953,         0.0939,         0.0942,        12.1033,         8.8937,         6.5292
    881,         0.0775,         4.1855,         0.0953,         0.0939,         0.0942,        12.9679,         9.6062,         7.1187
    882,         0.0751,         2.8265,         0.0953,         0.0940,         0.0943,        10.8292,         9.0187,         7.5537
    883,         0.0710,        -4.2775,         0.0953,         0.0937,         0.0941,         9.7292,         8.4575,         7.4062
    884,         0.0621,       -24.9657,         0.0953,         0.0936,         0.0941,         8.8671,         8.0913,         7.3667
    885,         0.0610,       -33.6472,         0.0953,         0.0937,         0.0941,        10.0483,         8.6433,         7.4471
    886,         0.0575,        -2.5579,         0.0953,         0.0939,         0.0943,         9.3017,         8.3875,         7.5154
    887,         0.0634,         3.9453,         0.0953,         0.0940,         0.0943,         8.9783,         8.1571,         7.3979
    888,         0.0744,         1.4246,         0.0953,         0.0940,         0.0943,        10.1292,         8.7025,         7.4950
    889,         0.1429,       -15.6197,         0.0953,         0.0938,         0.0942,        10.6204,         9.0604,         7.7583
    890,         0.0605,       -11.5590,         0.0953,         0.0940,         0.0943,        10.2679,         9.1512,         8.1079
    891,         0.0765,         5.6866,         0.0953,         0.0941,         0.0944,        12.1654,        10.0138,         8.3221
    892,         0.1090,         2.5142,         0.0953,         0.0938,         0.0942,        13.8400,        11.0442,         8.8562
    893,         0.1240,       -13.9590,         0.0953,         0.0935,         0.0940,        13.0133,        11.0404,         9.4017
    894,         0.1159,       -32.4224,         0.0953,         0.0934,         0.0940,        13.3425,        11.3196,         9.6742
    895,         0.0626,       -37.7564,         0.0953,         0.0935,         0.0940,        13.2296,        11.4550,         9.9512
    896,         0.0869,       -36.4712,         0.0953,         0.0936,         0.0940,        14.4746,        12.1608,        10.2904
    897,         0.0791,       -37.5316,         0.0953,         0.0936,         0.0941,        13.7733,        11.9725,        10.4721
    898,         0.0589,       -33.5484,         0.0953,         0.0938,         0.0942,        13.4417,        12.0200,        10.7108
    899,         0.1004,       -40.1669,         0.0953,         0.0935,         0.0940,        12.1879,        11.3296,        10.5008
    900,         0.1089,       -46.6904,         0.0953,         0.0935,         0.0940,        13.6104,        11.9196,        10.5162
    901,         0.0507,       -43.3426,         0.0953,         0.0938,         0.0942,        13.8046,        12.2396,        10.8454
    902,         0.0983,         2.2056,         0.0953,         0.0938,         0.0942,        15.9817,        13.3079,        11.1979
    903,         0.1187,         6.0325,         0.0953,         0.0939,         0.0943,        16.1200,        13.7321,        11.7487
    904,         0.1239,         5.7199,         0.0953,         0.0940,         0.0943,        16.1275,        13.8850,        12.0354
    905,         0.1662,         2.9998,         0.0953,         0.0936,         0.0941,        16.0792,        13.9263,        12.1496
    906,         0.2097,       -10.1865,         0.0953,         0.0935,         0.0941,        17.3050,        14.6192,        12.4588
    907,         0.1193,       -20.1648,         0.0953,         0.0937,         0.0941,        17.6621,        15.0529,        12.9125
    908,         0.1385,        -1.2537,         0.0953,         0.0935,         0.0940,        17.2200,        15.0258,        13.1833
    909,         0.1421,         1.4381,         0.0953,         0.0937,         0.0941,        17.3325,        15.2033,        13.3871
    910,         0.1683,         8.0894,         0.0953,         0.0935,         0.0940,        17.1700,        15.2442,        13.5562
    911,         0.1937,         3.2147,         0.0953,         0.0933,         0.0939,        15.7250,        14.5583,        13.4333
    912,         0.1896,       -11.3161,         0.0953,         0.0933,         0.0939,        15.9000,        14.5604,        13.3146
    913,         0.1431,       -29.5347,         0.0953,         0.0933,         0.0939,        15.7592,        14.4771,        13.2613
    914,         0.1164,       -39.0517,         0.0953,         0.0933,         0.0939,        15.9550,        14.5221,        13.2300
    915,         0.0959,       -45.9011,         0.0953,         0.0933,         0.0939,        16.5908,        14.8225,        13.3125
    916,         0.1072,       -51.1693,         0.0953,         0.0933,         0.0939,        18.2887,        15.6754,        13.5846
    917,         0.0620,       -52.7600,         0.0953,         0.0937,         0.0941,        17.2942,        15.4621,        13.8750
    918,         0.1151,       -48.8186,         0.0953,         0.0938,         0.0942,        18.4038,        15.9625,        14.0175
    919,         0.1127,       -35.7472,         0.0953,         0.0937,         0.0941,        19.3579,        16.6346,        14.4492
    920,         0.1152,       -12.6939,         0.0953,         0.0939,         0.0942,        17.4575,        16.0396,        14.7083
    921,         0.1590,         8.0584,         0.0953,         0.0937,         0.0942,        16.6550,        15.6392,        14.6092
    922,         0.1912,         4.2340,         0.0953,         0.0935,         0.0940,        16.4717,        15.3696,        14.3354
    923,         0.2505,        -5.4406,         0.0952,         0.0933,         0.0939,        18.8067,        16.4242,        14.4712
    924,         0.1863,         8.3372,         0.0953,         0.0935,         0.0940,        20.1542,        17.3258,        15.0275
    925,         0.2052,         8.9663,         0.0953,         0.0938,         0.0942,        18.8487,        17.0512,        15.4308
    926,         0.2268,        13.0764,         0.0953,         0.0940,         0.0943,        18.6233,        16.9104,        15.4083
    927,         0.2716,        10.1247,         0.0953,         0.0937,         0.0941,        19.3646,        17.2125,        15.4371
    928,         0.2442,         8.2136,         0.0953,         0.0937,         0.0941,        20.0187,        17.6933,        15.7404
    929,         0.2538,        17.7574,         0.0953,         0.0936,         0.0941,        21.1933,        18.4554,        16.2133
    930,         0.2278,        39.4007,         0.0953,         0.0933,         0.0939,        19.9387,        18.2642,        16.7379
    931,         0.2372,        30.7375,         0.0952,         0.0932,         0.0938,        17.9071,        17.2608,        16.4946
    932,         0.2701,        23.2832,         0.0952,         0.0932,         0.0938,        17.1067,        16.6475,        16.0162
    933,         0.2582,        17.1617,         0.0952,         0.0932,         0.0938,        18.2283,        17.0617,        15.8771
    934,         0.2355,        11.6618,         0.0953,         0.0932,         0.0938,        16.3417,        16.1404,        15.6546
    935,         0.2472,         7.0722,         0.0953,         0.0932,         0.0938,        16.3983,        15.9346,        15.3133
    936,         0.2268,         3.3779,         0.0953,         0.0933,         0.0939,        16.4425,        15.9075,        15.1954
    937,         0.2004,         1.8709,         0.0952,         0.0935,         0.0940,        15.0583,        15.2379,        15.0225
    938,         0.2173,        -6.3125,         0.0952,         0.0935,         0.0940,        13.5521,        14.2775,        14.5021
    939,         0.2157,       -24.5173,         0.0953,         0.0934,         0.0939,        14.1037,        14.1896,        14.0225
    940,         0.1609,       -35.6891,         0.0953,         0.0934,         0.0939,        13.9725,        14.0200,        13.8237
    941,         0.1275,       -39.4680,         0.0953,         0.0936,         0.0940,        15.3738,        14.5908,        13.8354
    942,         0.1318,       -44.4516,         0.0953,         0.0934,         0.0940,        15.5879,        14.7796,        13.9821
    943,         0.1167,       -50.0040,         0.0953,         0.0934,         0.0939,        15.0550,        14.5388,        13.9921
    944,         0.0962,       -54.6396,         0.0948,         0.0933,         0.0939,        14.4067,        14.2463,        13.9208
    945,         0.1072,       -59.1330,         0.0927,         0.0932,         0.0938,        13.4379,        13.7171,        13.7183
    946,         0.0988,       -63.0137,         0.0907,         0.0932,         0.0938,        12.8233,        13.2887,        13.4458
    947,         0.0700,       -38.3866,         0.0953,         0.0935,         0.0940,        14.6008,        13.9963,        13.4083
    948,         0.1107,       -34.7090,         0.0953,         0.0937,         0.0941,        13.9150,        13.7129,        13.4025
    949,         0.1345,       -33.9447,         0.0953,         0.0936,         0.0940,        14.1213,        13.7804,        13.3750
    950,         0.1094,       -39.4509,         0.0953,         0.0936,         0.0940,        14.5938,        13.9721,        13.3825
    951,         0.1136,       -44.5433,         0.0953,         0.0936,         0.0941,        12.5971,        13.0821,        13.2513
    952,         0.1202,       -48.7052,         0.0953,         0.0935,         0.0940,        13.8575,        13.4892,        13.1017
    953,         0.1060,       -52.1995,         0.0953,         0.0936,         0.0941,        13.9354,        13.5129,        13.0837
    954,         0.0942,       -55.3229,         0.0943,         0.0935,         0.0940,        13.4058,        13.3179,        13.0967
    955,         0.1032,       -59.2237,         0.0924,         0.0934,         0.0939,        11.8875,        12.5804,        12.9104
    956,         0.0891,       -62.6623,         0.0906,         0.0934,         0.0939,        12.5696,        12.7083,        12.6908
    957,         0.0942,       -65.5897,         0.0888,         0.0934,         0.0939,        12.5908,        12.6750,        12.6096
    958,         0.1071,       -68.1400,         0.0873,         0.0934,         0.0940,        13.7758,        13.1542,        12.6300
    959,         0.0942,       -70.6491,         0.0855,         0.0934,         0.0939,        14.1579,        13.4100,        12.7837
    960,         0.0818,       -73.0404,         0.0840,         0.0935,         0.0940,        15.4450,        14.0475,        12.9938
    961,         0.0874,       -74.9548,         0.0826,         0.0935,         0.0940,        17.2700,        15.0233,        13.3817
    962,         0.0919,       -76.9212,         0.0811,         0.0935,         0.0940,        17.8217,        15.5221,        13.8333
    963,         0.0644,       -70.7509,         0.0859,         0.0934,         0.0939,        18.1042,        15.9608,        14.3096
    964,         0.0798,       -72.3610,         0.0844,         0.0933,         0.0939,        14.7971,        14.6363,        14.3604
    965,         0.0855,       -75.3022,         0.0825,         0.0933,         0.0939,        13.6617,        13.9267,        13.9933
    966,         0.1168,       -77.9938,         0.0806,         0.0933,         0.0939,        17.5446,        15.5088,        14.0038
    967,         0.0968,       -79.7067,         0.0798,         0.0934,         0.0939,        20.0408,        16.8808,        14.5475
    968,         0.0845,       -80.6173,         0.0791,         0.0935,         0.0940,        19.6258,        17.0325,        15.0633
    969,         0.0918,       -75.4016,         0.0823,         0.0935,         0.0940,        19.7271,        17.3287,        15.4792
    970,         0.0912,       -77.1461,         0.0810,         0.0936,         0.0940,        19.1542,        17.1925,        15.6525
    971,         0.0716,       -57.3339,         0.0953,         0.0938,         0.0942,        17.7404,        16.7013,        15.7458
    972,         0.1049,       -44.9956,         0.0953,         0.0937,         0.0941,        18.6129,        17.0912,        15.8367
    973,         0.1349,       -42.1911,         0.0953,         0.0937,         0.0941,        17.6904,        16.7050,        15.8004
    974,         0.1123,       -31.5190,         0.0953,         0.0937,         0.0942,        16.9296,        16.4000,        15.7704
    975,         0.1579,       -36.2761,         0.0953,         0.0937,         0.0941,        14.6646,        15.3150,        15.4846
    976,         0.1622,       -42.7066,         0.0953,         0.0936,         0.0941,        12.9500,        14.1850,        14.8604
    977,         0.1386,       -47.9336,         0.0953,         0.0935,         0.0940,        13.9346,        14.4542,        14.5529
    978,         0.1104,       -52.5162,         0.0953,         0.0935,         0.0940,        11.9317,        13.3454,        14.1387
    979,         0.1420,       -55.5213,         0.0944,         0.0936,         0.0940,        15.6246,        14.7258,        13.9904
    980,         0.1236,       -58.1411,         0.0928,         0.0935,         0.0940,        16.5567,        15.3388,        14.2992
    981,         0.0781,       -60.2397,         0.0926,         0.0936,         0.0941,        13.8942,        14.2371,        14.2963
    982,         0.1008,       -53.1146,         0.0953,         0.0939,         0.0942,        15.6517,        14.9012,        14.2517
    983,         0.1361,       -48.1305,         0.0953,         0.0939,         0.0943,        16.7179,        15.4625,        14.4246
    984,         0.1100,       -49.2940,         0.0953,         0.0938,         0.0942,        14.1637,        14.4062,        14.3958
    985,         0.1007,       -49.5425,         0.0953,         0.0936,         0.0941,        11.7779,        13.2171,        14.0371
