 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
    245,         3.6203,         0.7590,         4.3793,       151.4209,       457.5604,       200.5580,     84067.7578,       177.8431,       213.0963,    156389.9688,       129.0000,       277.6706,         1.9441,         2.4303,         1.9490
    246,         2.7372,         1.0592,         3.7964,       151.4843,       457.4326,       200.6123,     84066.2656,       178.0806,       212.7234,    156388.7188,       129.0000,       277.6006,         1.1640,         2.2255,         1.5709
    247,         2.3098,         1.1839,         3.4936,       151.3163,       457.3088,       200.6208,     84064.8672,       178.1345,       212.3965,    156387.6250,       129.0000,       277.5352,         0.7006,         2.1380,         1.3556
    248,         2.5393,         0.7546,         3.2939,       151.2314,       457.1875,       200.6466,     84063.6094,       178.2571,       212.2202,    156386.8125,       129.0000,       277.4858,         0.8662,         1.8739,         1.4200
    249,         3.4389,        -0.0805,         3.3584,       151.2752,       457.0749,       200.6987,     84062.3906,       178.4849,       212.0986,    156386.0469,       129.0000,       277.4422,         1.1233,         1.7598,         1.5985
    250,         3.8771,        -0.4765,         3.4005,       151.3928,       456.9689,       200.7663,     84061.1953,       178.7738,       211.9839,    156385.3125,       129.0000,       277.3989,         1.2713,         1.7297,         1.6708
    251,         4.0437,        -0.5332,         3.5105,       151.5745,       456.8666,       200.8472,     84059.9766,       179.1159,       211.8484,    156384.5469,       129.0000,       277.3529,         1.4007,         1.7559,         1.7546
    252,         3.8768,        -0.3294,         3.5474,       151.7532,       456.7650,       200.9280,     84058.7578,       179.4573,       211.7018,    156383.7812,       129.0000,       277.3055,         1.3957,         1.7738,         1.7736
    253,         4.0194,        -0.4497,         3.5697,       151.9280,       456.6637,       201.0086,     84057.5234,       179.7975,       211.5509,    156383.0156,       129.0000,       277.2571,         1.3893,         1.7813,         1.7884
    254,         4.0875,        -0.4523,         3.6353,       152.1387,       456.5624,       201.0969,     84056.2969,       180.1678,       211.3970,    156382.2500,       129.0000,       277.2081,         1.4622,         1.7883,         1.8469
    255,         3.5370,         0.0796,         3.6165,       152.2967,       456.4615,       201.1751,     84055.0781,       180.4975,       211.2354,    156381.5000,       129.0000,       277.1581,         1.3584,         1.8027,         1.8138
    256,         2.2258,         0.9991,         3.2248,       152.1951,       456.3583,       201.2020,     84053.9531,       180.6210,       211.1662,    156380.8281,       129.0000,       277.1176,         0.8397,         1.6512,         1.5737
    257,         0.9016,         1.6212,         2.5228,       151.6748,       456.2580,       201.1452,     84053.0234,       180.4099,       211.2013,    156380.1719,       129.0000,       277.0887,         0.0000,         1.4666,         1.0562
    258,         0.9383,         1.2250,         2.1633,       151.1562,       456.1642,       201.0889,     84052.2734,       180.2006,       211.3411,    156379.7031,       129.0000,       277.0713,         0.0000,         1.2694,         0.8939
    259,         1.7251,         0.7602,         2.4853,       150.9100,       456.0791,       201.0872,     84051.5156,       180.2096,       211.5193,    156379.1875,       129.0000,       277.0582,         0.5420,         1.2421,         1.2433
    260,         1.1199,         1.2004,         2.3203,       150.4177,       456.0011,       201.0363,     84050.7656,       180.0221,       211.6992,    156378.6250,       129.0000,       277.0454,         0.0473,         1.2014,         1.1189
    261,         0.3444,         2.0409,         2.3853,       149.9034,       455.9259,       200.9796,     84050.0156,       179.8117,       211.8206,    156378.1875,       129.0000,       277.0267,         0.0000,         1.2624,         1.1229
    262,         2.5441,         0.2525,         2.7966,       149.8390,       455.8485,       201.0113,     84049.2656,       179.9557,       211.9515,    156377.7344,       129.0000,       277.0098,         0.8976,         1.2357,         1.5609
    263,         0.6879,         1.7315,         2.4194,       149.3734,       455.7727,       200.9623,     84048.5156,       179.7768,       212.0654,    156377.2812,       129.0000,       276.9912,         0.0934,         1.2648,         1.1545
    264,         1.9129,         0.8408,         2.7536,       149.2449,       455.6971,       200.9793,     84047.7656,       179.8623,       212.1667,    156376.8281,       129.0000,       276.9720,         0.7655,         1.2815,         1.4721
    265,         0.7057,         1.6228,         2.3285,       148.7346,       455.6210,       200.9200,     84047.0156,       179.6425,       212.2937,    156376.3750,       129.0000,       276.9560,         0.0000,         1.2355,         1.0930
    266,         1.5095,         0.8400,         2.3495,       148.3640,       455.5455,       200.8885,     84046.2422,       179.5343,       212.4537,    156375.8750,       129.0000,       276.9436,         0.2762,         1.1768,         1.1727
    267,         1.1183,         1.0850,         2.2034,       147.9154,       455.4726,       200.8414,     84045.4922,       179.3634,       212.6367,    156375.2812,       129.0000,       276.9336,         0.1175,         1.1289,         1.0745
    268,         1.6309,         0.6816,         2.3125,       147.6165,       455.4025,       200.8242,     84044.7422,       179.3123,       212.8352,    156374.7031,       129.0000,       276.9254,         0.4141,         1.0939,         1.2187
    269,         2.5494,         0.0116,         2.5610,       147.5659,       455.3350,       200.8568,     84043.9766,       179.4603,       213.0379,    156374.0625,       129.0000,       276.9181,         0.9097,         1.0794,         1.4816
    270,         2.9885,        -0.3258,         2.6627,       147.5566,       455.2700,       200.8979,     84043.2109,       179.6421,       213.2321,    156373.4375,       129.0000,       276.9093,         0.9919,         1.0886,         1.5741
    271,         3.1090,        -0.3818,         2.7271,       147.5772,       455.2065,       200.9454,     84042.4531,       179.8488,       213.4148,    156372.8438,       129.0000,       276.8993,         1.0516,         1.1054,         1.6218
    272,         1.5625,         1.0150,         2.5776,       147.4009,       455.1437,       200.9534,     84041.6875,       179.8978,       213.5663,    156372.3125,       129.0000,       276.8861,         0.6575,         1.1584,         1.4192
    273,         1.0513,         1.1064,         2.1577,       146.9236,       455.0786,       200.9014,     84040.9375,       179.7060,       213.7565,    156371.6875,       129.0000,       276.8773,         0.0533,         1.0950,         1.0627
    274,         1.3671,         0.7950,         2.1622,       146.6225,       455.0145,       200.8846,     84040.1875,       179.6557,       214.0038,    156371.0625,       129.0000,       276.8743,         0.4031,         0.9905,         1.1717
    275,         2.5358,        -0.0261,         2.5097,       146.6018,       454.9550,       200.9241,     84039.4688,       179.8304,       214.2431,    156370.4688,       129.0000,       276.8707,         0.9626,         0.9917,         1.5180
    276,         2.6521,        -0.0428,         2.6094,       146.5860,       454.8981,       200.9649,     84038.7266,       180.0100,       214.4685,    156369.8438,       129.0000,       276.8653,         0.9722,         1.0300,         1.5794
    277,         2.6763,        -0.0051,         2.6713,       146.5844,       454.8423,       201.0088,     84037.9766,       180.2021,       214.6808,    156369.2344,       129.0000,       276.8585,         1.0006,         1.0683,         1.6029
    278,         2.8578,         0.0543,         2.9121,       146.8279,       454.7877,       201.1022,     84037.2266,       180.5915,       214.8645,    156368.6250,       129.0000,       276.8485,         1.4912,         1.0982,         1.8139
    279,         2.8214,         0.2233,         3.0447,       147.2006,       454.7325,       201.2219,     84036.4766,       181.0861,       215.0458,    156368.0000,       129.0000,       276.8379,         1.7512,         1.1074,         1.9373
    280,         2.9922,         0.5071,         3.4993,       147.9917,       454.6803,       201.4263,     84035.7266,       181.9181,       215.1670,    156367.4844,       129.0000,       276.8205,         2.5931,         1.2118,         2.2874
    281,         2.2108,         0.8917,         3.1024,       148.2798,       454.6214,       201.5259,     84034.8594,       182.3315,       215.2062,    156366.9375,       129.0000,       276.7962,         1.5906,         1.3468,         1.7556
    282,         1.2731,         1.2117,         2.4848,       147.9922,       454.5582,       201.5108,     84034.0781,       182.2858,       215.2710,    156366.4688,       129.0000,       276.7745,         0.4393,         1.3135,         1.1713
    283,         2.2269,         0.5044,         2.7313,       147.9904,       454.4939,       201.5527,     84033.3125,       182.4681,       215.3528,    156366.0000,       129.0000,       276.7546,         1.0098,         1.2886,         1.4427
    284,         2.6860,         0.0102,         2.6963,       147.9673,       454.4293,       201.5901,     84032.5547,       182.6327,       215.4446,    156365.5625,       129.0000,       276.7360,         0.9672,         1.2725,         1.4238
    285,         1.3020,         1.1341,         2.4361,       147.6866,       454.3650,       201.5750,     84031.7578,       182.5872,       215.5442,    156365.0781,       129.0000,       276.7184,         0.4511,         1.2645,         1.1716
    286,         0.5738,         1.8030,         2.3768,       147.1816,       454.2945,       201.5079,     84030.8203,       182.3352,       215.5707,    156364.4375,       129.0000,       276.6961,         0.0000,         1.4375,         0.9393
    287,         0.6549,         1.6434,         2.2983,       146.6784,       454.2216,       201.4406,     84029.9141,       182.0827,       215.6495,    156363.8438,       129.0000,       276.6797,         0.0000,         1.3532,         0.9452
    288,         0.6992,         1.4534,         2.1527,       146.1769,       454.1500,       201.3738,     84029.1641,       181.8329,       215.7970,    156363.3906,       129.0000,       276.6708,         0.0000,         1.2276,         0.9251
    289,         0.6013,         1.4742,         2.0755,       145.6771,       454.0824,       201.3077,     84028.3906,       181.5855,       215.9925,    156362.8125,       129.0000,       276.6671,         0.0000,         1.1311,         0.9444
    290,         0.6219,         1.4097,         2.0315,       145.1791,       454.0194,       201.2423,     84027.6406,       181.3412,       216.2092,    156362.1875,       129.0000,       276.6656,         0.0000,         1.0780,         0.9535
    291,         0.2769,         1.6279,         1.9048,       144.6827,       453.9591,       201.1765,     84026.8906,       181.0956,       216.4350,    156361.5625,       129.0000,       276.6656,         0.0000,         1.0547,         0.8500
    292,         0.4458,         1.3326,         1.7784,       144.1880,       453.9003,       201.1109,     84026.1406,       180.8512,       216.6837,    156360.9375,       129.0000,       276.6679,         0.0000,         1.0089,         0.7695
    293,         0.4651,         1.1283,         1.5934,       143.6950,       453.8434,       201.0458,     84025.4688,       180.6087,       216.9726,    156360.4062,       129.0000,       276.6747,         0.0000,         0.9306,         0.6628
    294,         0.9450,         0.6707,         1.6157,       143.2632,       453.7892,       200.9931,     84024.9062,       180.4159,       217.2919,    156359.9688,       129.0000,       276.6847,         0.1190,         0.8656,         0.7501
    295,         0.9368,         0.6899,         1.6266,       142.8019,       453.7383,       200.9346,     84024.3438,       180.2001,       217.6216,    156359.5312,       129.0000,       276.6960,         0.0571,         0.8333,         0.7933
    296,         0.5422,         1.0890,         1.6312,       142.3136,       453.6903,       200.8693,     84023.7812,       179.9576,       217.9409,    156359.1250,       129.0000,       276.7069,         0.0000,         0.8483,         0.7829
    297,         0.5343,         0.9595,         1.4938,       141.8271,       453.6424,       200.8042,     84023.2188,       179.7160,       218.2802,    156358.6875,       129.0000,       276.7201,         0.0000,         0.8078,         0.6860
    298,         0.4985,         1.0730,         1.5716,       141.3421,       453.5981,       200.7394,     84022.6562,       179.4759,       218.6254,    156358.2812,       129.0000,       276.7338,         0.0000,         0.7854,         0.7861
    299,         0.5568,         1.0095,         1.5663,       140.8589,       453.5550,       200.6745,     84022.1016,       179.2353,       218.9769,    156357.8750,       129.0000,       276.7487,         0.0000,         0.7704,         0.7959
    300,         0.2869,         1.1913,         1.4783,       140.3773,       453.5115,       200.6087,     84021.5391,       178.9922,       219.3179,    156357.4375,       129.0000,       276.7633,         0.0000,         0.7899,         0.6883
    301,         0.5311,         0.8919,         1.4231,       139.8973,       453.4685,       200.5428,     84020.9766,       178.7483,       219.6705,    156357.0312,       129.0000,       276.7795,         0.0000,         0.7663,         0.6568
    302,         0.5380,         0.7993,         1.3373,       139.4190,       453.4264,       200.4769,     84020.4922,       178.5050,       220.0421,    156356.6875,       129.0000,       276.7978,         0.0000,         0.7280,         0.6093
    303,         0.5291,         0.9653,         1.4944,       138.9423,       453.3871,       200.4113,     84020.0312,       178.2631,       220.4067,    156356.3750,       129.0000,       276.8153,         0.0000,         0.7275,         0.7669
    304,         0.4439,         1.0246,         1.4685,       138.4673,       453.3493,       200.3460,     84019.5625,       178.0227,       220.7662,    156356.0625,       129.0000,       276.8326,         0.0000,         0.7278,         0.7407
    305,         0.5643,         0.9479,         1.5122,       137.9938,       453.3133,       200.2806,     84019.0000,       177.7821,       221.1042,    156355.6562,       129.0000,       276.8480,         0.0000,         0.7597,         0.7525
    306,         0.4391,         0.8792,         1.3183,       137.5220,       453.2758,       200.2153,     84018.5469,       177.5421,       221.4643,    156355.3438,       129.0000,       276.8660,         0.0000,         0.7216,         0.5967
    307,         0.5647,         0.6077,         1.1724,       137.0518,       453.2381,       200.1503,     84018.1719,       177.3036,       221.8527,    156355.1250,       129.0000,       276.8867,         0.0000,         0.6659,         0.5065
    308,         0.6505,         0.6323,         1.2827,       136.5833,       453.2023,       200.0857,     84017.7969,       177.0669,       222.2517,    156354.9062,       129.0000,       276.9088,         0.0000,         0.6368,         0.6459
    309,         0.8114,         0.6419,         1.4533,       136.1236,       453.1698,       200.0232,     84017.4219,       176.8383,       222.6388,    156354.6875,       129.0000,       276.9293,         0.0147,         0.6433,         0.8100
    310,         0.0000,         1.4914,         1.4914,       135.6582,       453.1401,       199.9596,     84017.0469,       176.6056,       223.0000,    156354.4688,       129.0000,       276.9476,         0.0000,         0.6779,         0.8135
    311,         0.1665,         1.1282,         1.2947,       135.1944,       453.1096,       199.8965,     84016.6719,       176.3745,       223.3674,    156354.2500,       129.0000,       276.9663,         0.0000,         0.6640,         0.6307
    312,         0.3786,         0.6857,         1.0643,       134.7321,       453.0777,       199.8336,     84016.2969,       176.1449,       223.7638,    156354.0312,       129.0000,       276.9883,         0.0000,         0.6116,         0.4527
    313,         0.2912,         0.7913,         1.0825,       134.2715,       453.0469,       199.7712,     84015.9219,       175.9169,       224.1716,    156353.8125,       129.0000,       277.0114,         0.0000,         0.5820,         0.5005
    314,         0.1069,         0.9559,         1.0628,       133.8124,       453.0184,       199.7090,     84015.5469,       175.6902,       224.5778,    156353.5938,       129.0000,       277.0344,         0.0000,         0.5742,         0.4886
    315,         0.3300,         0.7506,         1.0806,       133.3549,       452.9907,       199.6471,     84015.1719,       175.4646,       224.9895,    156353.3750,       129.0000,       277.0582,         0.0000,         0.5577,         0.5229
    316,         0.5324,         0.5977,         1.1301,       132.8989,       452.9639,       199.5854,     84014.7969,       175.2402,       225.4037,    156353.1562,       129.0000,       277.0825,         0.0000,         0.5467,         0.5834
    317,         0.0205,         1.0693,         1.0898,       132.4445,       452.9390,       199.5240,     84014.4219,       175.0170,       225.8141,    156352.9375,       129.0000,       277.1061,         0.0000,         0.5449,         0.5449
    318,         0.2809,         0.7554,         1.0363,       131.9917,       452.9139,       199.4628,     84014.0469,       174.7947,       226.2285,    156352.7344,       129.0000,       277.1306,         0.0000,         0.5325,         0.5038
    319,         0.1426,         0.8698,         1.0124,       131.5404,       452.8894,       199.4018,     84013.7109,       174.5734,       226.6436,    156352.5312,       129.0000,       277.1553,         0.0000,         0.5259,         0.4865
    320,         0.0300,         0.7971,         0.8271,       131.0907,       452.8663,       199.3410,     84013.4922,       174.3529,       227.0594,    156352.3125,       129.0000,       277.1802,         0.0000,         0.5174,         0.3097
    321,         0.0431,         0.7223,         0.7654,       130.6424,       452.8436,       199.2804,     84013.3047,       174.1336,       227.4799,    156352.0938,       129.0000,       277.2053,         0.0000,         0.5035,         0.2619
    322,         0.0479,         0.8098,         0.8578,       130.1958,       452.8212,       199.2202,     84013.1172,       173.9155,       227.8997,    156351.8906,       129.0000,       277.2307,         0.0000,         0.4987,         0.3591
    323,         0.0000,         0.7552,         0.7552,       129.7506,       452.8000,       199.1601,     84012.9297,       173.6983,       228.3165,    156351.6875,       129.0000,       277.2562,         0.0000,         0.4970,         0.2582
    324,         0.0232,         0.6075,         0.6307,       129.3070,       452.7790,       199.1003,     84012.7422,       173.4821,       228.7393,    156351.4688,       129.0000,       277.2822,         0.0000,         0.4797,         0.1510
    325,         0.0000,         0.7105,         0.7105,       128.8649,       452.7587,       199.0406,     84012.5547,       173.2670,       229.1612,    156351.2656,       129.0000,       277.3081,         0.0000,         0.4755,         0.2349
    326,         0.0832,         0.8427,         0.9259,       128.4243,       452.7389,       198.9806,     84012.3672,       173.0505,       229.5760,    156351.0625,       129.0000,       277.3339,         0.0000,         0.4858,         0.4400
    327,         0.3345,         0.6484,         0.9829,       127.9852,       452.7194,       198.9190,     84012.1797,       172.8293,       229.9870,    156350.8438,       129.0000,       277.3604,         0.0000,         0.4981,         0.4848
    328,         0.2760,         0.6817,         0.9577,       127.5476,       452.7002,       198.8571,     84011.9922,       172.6071,       230.4000,    156350.6562,       129.0000,       277.3874,         0.0000,         0.4933,         0.4645
    329,         0.1990,         0.7852,         0.9842,       127.1115,       452.6815,       198.7956,     84011.8047,       172.3855,       230.8107,    156350.4375,       129.0000,       277.4143,         0.0000,         0.4913,         0.4928
    330,         0.0000,         0.9585,         0.9585,       126.6769,       452.6629,       198.7318,     84011.6172,       172.1564,       231.2155,    156350.2344,       129.0000,       277.4417,         0.0000,         0.5107,         0.4478
    331,         0.0000,         0.8339,         0.8339,       126.2438,       452.6449,       198.6674,     84011.4297,       171.9254,       231.6192,    156350.0312,       129.0000,       277.4696,         0.0000,         0.5126,         0.3214
    332,         0.1077,         0.7615,         0.8692,       125.8122,       452.6267,       198.6026,     84011.2266,       171.6936,       232.0222,    156349.8125,       129.0000,       277.4977,         0.0000,         0.5128,         0.3563
    333,         0.0926,         0.6305,         0.7231,       125.3820,       452.6083,       198.5374,     84011.0391,       171.4605,       232.4324,    156349.6250,       129.0000,       277.5273,         0.0000,         0.5006,         0.2226
    334,         0.0573,         0.7186,         0.7759,       124.9534,       452.5905,       198.4724,     84010.8516,       171.2280,       232.8403,    156349.4062,       129.0000,       277.5561,         0.0000,         0.4992,         0.2767
    335,         0.0319,         0.6306,         0.6625,       124.5262,       452.5731,       198.4076,     84010.6641,       170.9960,       233.2503,    156349.2031,       129.0000,       277.5853,         0.0000,         0.4908,         0.1716
    336,         0.0709,         0.6367,         0.7076,       124.1004,       452.5561,       198.3427,     84010.4766,       170.7647,       233.6611,    156349.0000,       129.0000,       277.6149,         0.0000,         0.4849,         0.2226
    337,         0.0860,         0.6991,         0.7851,       123.6761,       452.5397,       198.2779,     84010.2891,       170.5341,       234.0675,    156348.7969,       129.0000,       277.6442,         0.0000,         0.4873,         0.2979
    338,         0.0308,         0.6143,         0.6452,       123.2533,       452.5237,       198.2134,     84010.1016,       170.3041,       234.4754,    156348.5938,       129.0000,       277.6741,         0.0000,         0.4798,         0.1653
    339,         0.0136,         0.5679,         0.5816,       122.8318,       452.5081,       198.1490,     84009.9141,       170.0746,       234.8858,    156348.3906,       129.0000,       277.7043,         0.0000,         0.4711,         0.1105
    340,         0.0209,         0.5626,         0.5834,       122.4119,       452.4927,       198.0845,     84009.7266,       169.8457,       235.2985,    156348.1875,       129.0000,       277.7350,         0.0000,         0.4628,         0.1206
    341,         0.0786,         0.6502,         0.7287,       121.9933,       452.4783,       198.0202,     84009.5391,       169.6174,       235.7028,    156347.9844,       129.0000,       277.7650,         0.0000,         0.4732,         0.2556
    342,         0.0161,         0.5576,         0.5737,       121.5763,       452.4639,       197.9561,     84009.3516,       169.3898,       236.1108,    156347.7812,       129.0000,       277.7953,         0.0000,         0.4624,         0.1113
    343,         0.0095,         0.5169,         0.5264,       121.1606,       452.4501,       197.8920,     84009.1641,       169.1629,       236.5213,    156347.5938,       129.0000,       277.8259,         0.0000,         0.4532,         0.0732
    344,         0.0528,         0.5661,         0.6190,       120.7463,       452.4367,       197.8280,     84008.9766,       168.9364,       236.9266,    156347.3750,       129.0000,       277.8561,         0.0000,         0.4580,         0.1609
    345,         0.1777,         0.5244,         0.7021,       120.3335,       452.4237,       197.7639,     84008.7891,       168.7097,       237.3298,    156347.1875,       129.0000,       277.8866,         0.0000,         0.4580,         0.2442
    346,         0.0000,         0.7362,         0.7362,       119.9221,       452.4109,       197.6994,     84008.6016,       168.4822,       237.7288,    156346.9844,       129.0000,       277.9174,         0.0000,         0.4629,         0.2733
    347,         0.0274,         0.7434,         0.7708,       119.5120,       452.3985,       197.6349,     84008.4141,       168.2551,       238.1250,    156346.7812,       129.0000,       277.9482,         0.0000,         0.4635,         0.3073
    348,         0.0356,         0.7841,         0.8197,       119.1034,       452.3864,       197.5705,     84008.2266,       168.0282,       238.5185,    156346.5781,       129.0000,       277.9789,         0.0000,         0.4647,         0.3550
    349,         0.0402,         0.6235,         0.6636,       118.6962,       452.3748,       197.5060,     84008.0391,       167.8012,       238.9127,    156346.3750,       129.0000,       278.0097,         0.0000,         0.4607,         0.2029
    350,         0.0170,         0.5312,         0.5481,       118.2904,       452.3636,       197.4416,     84007.8516,       167.5748,       239.3108,    156346.1875,       129.0000,       278.0411,         0.0000,         0.4516,         0.0966
    351,         0.0399,         0.5702,         0.6100,       117.8859,       452.3528,       197.3772,     84007.6641,       167.3487,       239.7062,    156345.9844,       129.0000,       278.0723,         0.0000,         0.4523,         0.1577
    352,         0.1390,         0.5714,         0.7104,       117.4829,       452.3422,       197.3131,     84007.4766,       167.1233,       240.0979,    156345.7812,       129.0000,       278.1033,         0.0000,         0.4545,         0.2558
    353,         0.0112,         0.6430,         0.6542,       117.0812,       452.3321,       197.2490,     84007.2891,       166.8983,       240.4867,    156345.5938,       129.0000,       278.1335,         0.0000,         0.4552,         0.1990
    354,         0.0889,         0.5680,         0.6570,       116.6809,       452.3224,       197.1849,     84007.1016,       166.6738,       240.8761,    156345.3906,       129.0000,       278.1641,         0.0000,         0.4501,         0.2069
    355,         0.0741,         0.6157,         0.6899,       116.2820,       452.3130,       197.1208,     84006.9141,       166.4499,       241.2616,    156345.1875,       129.0000,       278.1946,         0.0000,         0.4526,         0.2373
    356,         0.0265,         0.5694,         0.5960,       115.8844,       452.3040,       197.0571,     84006.7266,       166.2267,       241.6483,    156345.0000,       129.0000,       278.2255,         0.0000,         0.4465,         0.1495
    357,         0.0000,         0.6284,         0.6284,       115.4882,       452.2955,       196.9934,     84006.5391,       166.0039,       242.0318,    156344.8125,       129.0000,       278.2563,         0.0000,         0.4485,         0.1798
    358,         0.0437,         0.5975,         0.6412,       115.0933,       452.2871,       196.9297,     84006.3516,       165.7815,       242.4128,    156344.6094,       129.0000,       278.2870,         0.0000,         0.4488,         0.1924
    359,         0.0929,         0.6133,         0.7063,       114.6998,       452.2791,       196.8658,     84006.1641,       165.5590,       242.7909,    156344.4062,       129.0000,       278.3177,         0.0000,         0.4509,         0.2553
    360,         0.2097,         0.5680,         0.7777,       114.3076,       452.2713,       196.8018,     84005.9766,       165.3363,       243.1672,    156344.2188,       129.0000,       278.3480,         0.0000,         0.4516,         0.3261
    361,         0.0190,         0.5612,         0.5802,       113.9168,       452.2639,       196.7381,     84005.7891,       165.1142,       243.5443,    156344.0312,       129.0000,       278.3789,         0.0000,         0.4465,         0.1337
    362,         0.0366,         0.5455,         0.5821,       113.5273,       452.2567,       196.6743,     84005.6016,       164.8927,       243.9218,    156343.8281,       129.0000,       278.4100,         0.0000,         0.4425,         0.1396
    363,         0.0000,         0.5934,         0.5934,       113.1392,       452.2501,       196.6106,     84005.4141,       164.6717,       244.2951,    156343.6250,       129.0000,       278.4408,         0.0000,         0.4452,         0.1482
    364,         0.0262,         0.5469,         0.5731,       112.7523,       452.2436,       196.5469,     84005.2266,       164.4511,       244.6679,    156343.4375,       129.0000,       278.4718,         0.0000,         0.4428,         0.1303
    365,         0.0000,         0.6274,         0.6274,       112.3668,       452.2374,       196.4834,     84005.0391,       164.2310,       245.0381,    156343.2500,       129.0000,       278.5027,         0.0000,         0.4438,         0.1837
    366,         0.0238,         0.5674,         0.5912,       111.9826,       452.2315,       196.4201,     84004.8516,       164.0114,       245.4053,    156343.0625,       129.0000,       278.5335,         0.0000,         0.4448,         0.1464
    367,         0.0110,         0.4828,         0.4938,       111.5998,       452.2257,       196.3567,     84004.6641,       163.7925,       245.7746,    156342.8594,       129.0000,       278.5643,         0.0000,         0.4375,         0.0564
    368,         0.0245,         0.4666,         0.4911,       111.2182,       452.2197,       196.2935,     84004.4766,       163.5742,       246.1436,    156342.6562,       129.0000,       278.5951,         0.0000,         0.4347,         0.0565
    369,         0.0831,         0.4263,         0.5094,       110.8379,       452.2141,       196.2305,     84004.2891,       163.3564,       246.5089,    156342.4688,       129.0000,       278.6257,         0.0000,         0.4378,         0.0716
    370,         0.2059,         0.3345,         0.5405,       110.4590,       452.2090,       196.1675,     84004.1016,       163.1392,       246.8701,    156342.2812,       129.0000,       278.6562,         0.0000,         0.4407,         0.0998
    371,         0.1312,         0.3942,         0.5254,       110.0813,       452.2045,       196.1045,     84003.9141,       162.9226,       247.2277,    156342.0938,       129.0000,       278.6863,         0.0000,         0.4424,         0.0830
    372,         0.0345,         0.4368,         0.4713,       109.7049,       452.2004,       196.0418,     84003.7266,       162.7066,       247.5850,    156341.9062,       129.0000,       278.7170,         0.0000,         0.4391,         0.0322
    373,         0.0637,         0.3939,         0.4576,       109.3299,       452.1961,       195.9789,     84003.5391,       162.4903,       247.9418,    156341.7031,       129.0000,       278.7477,         0.0000,         0.4378,         0.0198
    374,         0.2138,         0.2430,         0.4568,       108.9561,       452.1922,       195.9159,     84003.3516,       162.2737,       248.2950,    156341.5156,       129.0000,       278.7780,         0.0000,         0.4420,         0.0148
    375,         0.2512,         0.1889,         0.4401,       108.5835,       452.1884,       195.8529,     84003.1641,       162.0577,       248.6483,    156341.3125,       129.0000,       278.8086,         0.0000,         0.4381,         0.0020
    376,         0.0106,         0.4279,         0.4385,       108.2123,       452.1851,       195.7899,     84002.9766,       161.8419,       248.9995,    156341.1250,       129.0000,       278.8392,         0.0000,         0.4385,         0.0000
    377,         0.0061,         0.4258,         0.4319,       107.8423,       452.1808,       195.7269,     84002.7891,       161.6264,       249.3529,    156340.9375,       129.0000,       278.8699,         0.0000,         0.4319,         0.0000
    378,         0.0061,         0.4244,         0.4306,       107.4736,       452.1768,       195.6639,     84002.6016,       161.4114,       249.7051,    156340.7500,       129.0000,       278.9007,         0.0000,         0.4306,         0.0000
    379,         0.0101,         0.4199,         0.4299,       107.1061,       452.1728,       195.6011,     84002.4141,       161.1969,       250.0560,    156340.5625,       129.0000,       278.9318,         0.0000,         0.4299,         0.0000
    380,         0.1014,         0.3359,         0.4373,       106.7399,       452.1700,       195.5381,     84002.2266,       160.9816,       250.4012,    156340.3750,       129.0000,       278.9627,         0.0000,         0.4372,         0.0001
    381,         0.0215,         0.4154,         0.4369,       106.3749,       452.1671,       195.4748,     84002.0391,       160.7652,       250.7462,    156340.1719,       129.0000,       278.9942,         0.0000,         0.4369,         0.0000
    382,         0.0053,         0.4250,         0.4303,       106.0112,       452.1638,       195.4114,     84001.8516,       160.5493,       251.0945,    156339.9844,       129.0000,       279.0260,         0.0000,         0.4303,         0.0000
    383,         0.0032,         0.4221,         0.4253,       105.6488,       452.1606,       195.3481,     84001.6641,       160.3339,       251.4443,    156339.7969,       129.0000,       279.0578,         0.0000,         0.4253,         0.0000
    384,         0.0015,         0.4182,         0.4197,       105.2876,       452.1576,       195.2847,     84001.4766,       160.1189,       251.7955,    156339.5938,       129.0000,       279.0896,         0.0000,         0.4197,         0.0000
    385,         0.0072,         0.4093,         0.4165,       104.9276,       452.1546,       195.2215,     84001.2891,       159.9044,       252.1468,    156339.4062,       129.0000,       279.1216,         0.0000,         0.4165,         0.0000
    386,         0.0069,         0.4114,         0.4184,       104.5688,       452.1519,       195.1585,     84001.1016,       159.6904,       252.4949,    156339.2188,       129.0000,       279.1535,         0.0000,         0.4184,         0.0000
    387,         0.0000,         0.4300,         0.4300,       104.2113,       452.1497,       195.0955,     84000.9141,       159.4770,       252.8327,    156339.0312,       129.0000,       279.1845,         0.0000,         0.4300,         0.0000
    388,         0.0000,         0.4307,         0.4307,       103.8550,       452.1482,       195.0325,     84000.7266,       159.2639,       253.1674,    156338.8438,       129.0000,       279.2152,         0.0000,         0.4307,         0.0000
    389,         0.0149,         0.4161,         0.4310,       103.4999,       452.1469,       194.9696,     84000.5391,       159.0513,       253.5003,    156338.6562,       129.0000,       279.2460,         0.0000,         0.4310,         0.0000
    390,         0.0000,         0.4310,         0.4310,       103.1461,       452.1457,       194.9066,     84000.3516,       158.8390,       253.8310,    156338.4688,       129.0000,       279.2769,         0.0000,         0.4310,         0.0000
