 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
    773,         0.0236,       -51.5305,         0.0943,         0.0947,         0.0948,        -0.2187,         0.0596,         0.4104
    774,         0.0074,       -51.8749,         0.0942,         0.0947,         0.0948,        -0.2054,         0.0662,         0.4087
    775,         0.0086,       -52.3693,         0.0939,         0.0946,         0.0948,        -0.2063,         0.0642,         0.4050
    776,         0.0082,       -53.0393,         0.0937,         0.0946,         0.0947,        -0.2996,        -0.0142,         0.3329
    777,         0.0122,       -53.5093,         0.0935,         0.0946,         0.0947,        -0.3129,        -0.0163,         0.3362
    778,         0.0066,       -54.0960,         0.0932,         0.0946,         0.0947,        -0.3554,        -0.0150,         0.3604
    779,         0.0072,       -54.7351,         0.0930,         0.0946,         0.0947,        -0.2700,         0.0329,         0.3883
    780,         0.0125,       -55.2711,         0.0927,         0.0946,         0.0947,        -0.3563,        -0.0600,         0.2946
    781,         0.0138,       -55.9143,         0.0924,         0.0945,         0.0947,        -0.4287,        -0.0896,         0.2833
    782,         0.0169,       -56.6546,         0.0920,         0.0945,         0.0947,        -0.4842,        -0.1033,         0.2942
    783,         0.0058,       -57.1699,         0.0918,         0.0945,         0.0947,        -0.3471,        -0.0004,         0.3808
    784,         0.0162,       -57.4905,         0.0916,         0.0945,         0.0947,        -0.2758,         0.0342,         0.3904
    785,         0.0187,       -58.0244,         0.0913,         0.0945,         0.0947,        -0.2850,         0.0138,         0.3596
    786,         0.0078,       -58.4780,         0.0911,         0.0945,         0.0947,        -0.3142,        -0.0217,         0.3204
    787,         0.0190,       -59.0605,         0.0907,         0.0945,         0.0947,        -0.3017,         0.0050,         0.3542
    788,         0.0099,       -59.5072,         0.0909,         0.0943,         0.0946,        -0.2417,         0.0625,         0.4092
    789,         0.0065,       -60.4234,         0.0903,         0.0942,         0.0945,        -0.2013,         0.0742,         0.4029
    790,         0.0143,       -61.7413,         0.0897,         0.0942,         0.0945,        -0.2275,         0.0262,         0.3383
    791,         0.0118,       -62.5990,         0.0892,         0.0943,         0.0945,        -0.3846,        -0.0650,         0.2850
    792,         0.0100,       -63.5816,         0.0885,         0.0942,         0.0945,        -0.2754,         0.0388,         0.3842
    793,         0.0067,       -65.2159,         0.0878,         0.0941,         0.0945,        -0.2550,         0.0321,         0.3638
    794,         0.0110,       -65.8746,         0.0874,         0.0943,         0.0945,        -0.2233,         0.0354,         0.3504
    795,         0.0140,       -66.1641,         0.0871,         0.0943,         0.0945,        -0.2637,        -0.0142,         0.2921
    796,         0.0218,       -66.7208,         0.0866,         0.0943,         0.0945,        -0.3450,        -0.0371,         0.3021
    797,         0.0055,       -66.7732,         0.0872,         0.0944,         0.0946,        -0.2421,         0.0262,         0.3408
    798,         0.0060,       -64.6148,         0.0894,         0.0944,         0.0946,        -0.1704,         0.0821,         0.3829
    799,         0.0061,       -62.2220,         0.0891,         0.0945,         0.0946,        -0.1633,         0.0625,         0.3487
    800,         0.0124,       -61.4133,         0.0904,         0.0945,         0.0946,        -0.1713,         0.0504,         0.3329
    801,         0.0056,       -60.6404,         0.0900,         0.0944,         0.0946,        -0.1875,         0.0225,         0.2987
    802,         0.0222,       -61.4866,         0.0895,         0.0944,         0.0946,        -0.1979,         0.0288,         0.3108
    803,         0.0066,       -57.9389,         0.0947,         0.0944,         0.0946,        -0.1479,         0.0783,         0.3600
    804,         0.0069,       -52.9426,         0.0942,         0.0943,         0.0946,        -0.1508,         0.0613,         0.3321
    805,         0.0057,       -53.8694,         0.0938,         0.0944,         0.0946,        -0.2217,        -0.0117,         0.2604
    806,         0.0071,       -54.8036,         0.0932,         0.0943,         0.0945,        -0.3300,        -0.0754,         0.2213
    807,         0.0066,       -55.8683,         0.0929,         0.0944,         0.0946,        -0.2217,         0.0171,         0.3046
    808,         0.0119,       -56.4328,         0.0924,         0.0943,         0.0946,        -0.2300,         0.0038,         0.2904
    809,         0.0124,       -57.5367,         0.0919,         0.0943,         0.0945,        -0.2512,        -0.0171,         0.2662
    810,         0.0218,       -58.5237,         0.0914,         0.0943,         0.0945,        -0.2575,        -0.0200,         0.2650
    811,         0.0161,       -59.5467,         0.0909,         0.0943,         0.0945,        -0.2329,         0.0092,         0.2975
    812,         0.0082,       -60.5568,         0.0903,         0.0942,         0.0945,        -0.1783,         0.0467,         0.3217
    813,         0.0062,       -61.6996,         0.0897,         0.0942,         0.0945,        -0.1171,         0.0833,         0.3417
    814,         0.0277,       -63.0532,         0.0889,         0.0941,         0.0944,        -0.0979,         0.1017,         0.3587
    815,         0.0078,       -64.4038,         0.0883,         0.0941,         0.0945,        -0.0796,         0.0771,         0.3075
    816,         0.0135,       -65.4954,         0.0876,         0.0941,         0.0944,        -0.0942,         0.0917,         0.3400
    817,         0.0105,       -66.8810,         0.0868,         0.0941,         0.0944,        -0.1208,         0.0600,         0.3050
    818,         0.0118,       -68.2370,         0.0860,         0.0941,         0.0944,        -0.0800,         0.0967,         0.3375
    819,         0.0061,       -63.1455,         0.0898,         0.0940,         0.0943,        -0.0138,         0.1500,         0.3754
    820,         0.0077,       -43.4805,         0.0953,         0.0940,         0.0943,        -0.0800,         0.0675,         0.2775
    821,         0.0083,       -24.0840,         0.0953,         0.0940,         0.0943,        -0.1292,         0.0237,         0.2354
    822,         0.0075,       -31.8641,         0.0953,         0.0940,         0.0943,        -0.1287,         0.0183,         0.2275
    823,         0.0073,       -37.5947,         0.0953,         0.0939,         0.0943,        -0.1350,         0.0238,         0.2367
    824,         0.0083,       -42.0117,         0.0953,         0.0939,         0.0943,        -0.0446,         0.0992,         0.3042
    825,         0.0067,       -45.7849,         0.0953,         0.0939,         0.0943,        -0.1225,         0.0262,         0.2321
    826,         0.0080,       -43.7888,         0.0953,         0.0941,         0.0944,        -0.0746,         0.0675,         0.2675
    827,         0.0144,       -13.4005,         0.0953,         0.0942,         0.0944,        -0.0650,         0.0763,         0.2767
    828,         0.0189,        -0.8430,         0.0953,         0.0942,         0.0945,        -0.0529,         0.0875,         0.2867
    829,         0.0179,         2.7366,         0.0953,         0.0941,         0.0944,        -0.0854,         0.0525,         0.2504
    830,         0.0148,        -7.2356,         0.0953,         0.0939,         0.0943,        -0.0804,         0.0629,         0.2650
    831,         0.0119,       -24.8037,         0.0953,         0.0939,         0.0943,        -0.1000,         0.0383,         0.2350
    832,         0.0142,       -13.1557,         0.0953,         0.0940,         0.0944,        -0.0833,         0.0533,         0.2487
    833,         0.0156,         0.8987,         0.0953,         0.0941,         0.0944,        -0.0975,         0.0371,         0.2325
    834,         0.0118,       -11.1310,         0.0953,         0.0940,         0.0943,        -0.1271,         0.0192,         0.2212
    835,         0.0154,        -6.4658,         0.0953,         0.0941,         0.0944,        -0.0671,         0.0725,         0.2692
    836,         0.0205,         6.6469,         0.0953,         0.0942,         0.0944,        -0.0512,         0.0875,         0.2812
    837,         0.0206,         4.4181,         0.0953,         0.0942,         0.0945,        -0.0667,         0.0679,         0.2629
    838,         0.0206,         4.9034,         0.0953,         0.0943,         0.0945,        -0.0800,         0.0567,         0.2508
    839,         0.0201,         8.3963,         0.0953,         0.0942,         0.0945,        -0.0604,         0.0696,         0.2617
    840,         0.0134,        10.0575,         0.0953,         0.0941,         0.0944,        -0.1233,         0.0192,         0.2175
    841,         0.0154,         8.7918,         0.0953,         0.0942,         0.0945,        -0.1179,         0.0275,         0.2258
    842,         0.0195,         9.5849,         0.0953,         0.0942,         0.0945,        -0.0750,         0.0600,         0.2525
    843,         0.0185,         6.2094,         0.0953,         0.0941,         0.0944,        -0.0579,         0.0767,         0.2692
    844,         0.0169,         3.2256,         0.0953,         0.0941,         0.0944,        -0.1025,         0.0400,         0.2346
    845,         0.0305,        -1.0094,         0.0953,         0.0941,         0.0944,        -0.0600,         0.0812,         0.2742
    846,         0.0583,       -19.1166,         0.0953,         0.0939,         0.0943,        -0.0192,         0.1196,         0.3100
    847,         0.0170,         4.1553,         0.0953,         0.0939,         0.0943,        -0.0325,         0.1104,         0.3042
    848,         0.0208,        24.0940,         0.0953,         0.0939,         0.0943,        -0.0171,         0.1158,         0.3004
    849,         0.0187,        41.1767,         0.0953,         0.0938,         0.0942,        -0.0321,         0.1092,         0.2988
    850,         0.0208,        46.8961,         0.0953,         0.0937,         0.0942,         0.0250,         0.1529,         0.3313
    851,         0.0208,        39.5509,         0.0953,         0.0938,         0.0942,        -0.0379,         0.0863,         0.2646
    852,         0.0207,        32.6278,         0.0953,         0.0938,         0.0942,        -0.0512,         0.0675,         0.2429
    853,         0.0160,        26.3116,         0.0953,         0.0937,         0.0942,         0.0538,         0.1083,         0.2537
    854,         0.0208,        23.9800,         0.0953,         0.0940,         0.0943,         0.1096,         0.1379,         0.2650
    855,         0.0211,        21.9506,         0.0953,         0.0941,         0.0944,         0.4917,         0.2988,         0.2983
    856,         0.0354,        17.3478,         0.0953,         0.0940,         0.0943,         1.2558,         0.6179,         0.3342
    857,         0.0333,        12.8713,         0.0953,         0.0940,         0.0943,         1.5329,         0.7950,         0.3933
    858,         0.0487,         9.0736,         0.0953,         0.0939,         0.0943,         2.8717,         1.3463,         0.5146
    859,         0.0363,         5.8530,         0.0953,         0.0938,         0.0942,         3.3054,         1.6696,         0.7125
    860,         0.0501,         2.1477,         0.0953,         0.0938,         0.0942,         3.1492,         1.7279,         0.8725
    861,         0.0330,       -10.4069,         0.0953,         0.0937,         0.0942,         2.4167,         1.5546,         1.0437
    862,         0.0934,       -28.2513,         0.0953,         0.0936,         0.0941,         2.7358,         1.6567,         1.0204
    863,         0.0220,       -37.2338,         0.0953,         0.0935,         0.0941,         2.5750,         1.6992,         1.1750
    864,         0.0517,       -37.8686,         0.0952,         0.0934,         0.0940,         5.6775,         3.1450,         1.5079
    865,         0.0132,       -42.7651,         0.0953,         0.0934,         0.0940,         6.5979,         3.9212,         2.1058
    866,         0.0235,       -48.5360,         0.0953,         0.0934,         0.0939,         6.7325,         4.2283,         2.5442
    867,         0.0183,       -53.3931,         0.0952,         0.0933,         0.0939,         8.0746,         5.1504,         3.1083
    868,         0.0184,       -53.9511,         0.0953,         0.0937,         0.0941,         7.3621,         5.0700,         3.4654
    869,         0.0224,       -51.8047,         0.0953,         0.0939,         0.0942,         8.1258,         5.4779,         3.6512
    870,         0.0339,       -11.5988,         0.0953,         0.0941,         0.0943,         7.6858,         5.6208,         4.0796
    871,         0.0452,         9.1535,         0.0953,         0.0942,         0.0944,         6.1079,         5.0346,         4.2121
    872,         0.0457,         8.8759,         0.0953,         0.0937,         0.0942,         7.3671,         5.5258,         4.1775
    873,         0.0480,         3.5251,         0.0953,         0.0934,         0.0940,         7.6296,         5.7892,         4.4150
    874,         0.0514,       -10.7377,         0.0953,         0.0934,         0.0940,         7.0600,         5.5592,         4.4738
    875,         0.0383,       -27.9303,         0.0953,         0.0935,         0.0940,         8.2425,         6.2362,         4.7404
    876,         0.0689,       -38.1805,         0.0952,         0.0932,         0.0938,         8.7017,         6.4883,         4.8871
    877,         0.0308,       -46.6538,         0.0952,         0.0933,         0.0939,         8.7950,         6.7592,         5.2429
    878,         0.0354,       -50.1346,         0.0953,         0.0936,         0.0940,         9.5746,         7.1979,         5.4717
    879,         0.0544,       -47.0135,         0.0953,         0.0937,         0.0941,        11.1250,         8.0713,         5.8571
    880,         0.0619,        -1.3414,         0.0953,         0.0939,         0.0942,        12.1033,         8.8937,         6.5292
    881,         0.0747,         2.9155,         0.0953,         0.0939,         0.0942,        12.9679,         9.6062,         7.1187
    882,         0.0735,         1.6263,         0.0953,         0.0939,         0.0943,        10.8292,         9.0187,         7.5537
    883,         0.0653,        -9.8891,         0.0953,         0.0936,         0.0941,         9.7292,         8.4575,         7.4062
    884,         0.0568,       -29.7419,         0.0953,         0.0935,         0.0941,         8.8671,         8.0913,         7.3667
    885,         0.0511,       -37.2420,         0.0953,         0.0937,         0.0941,        10.0483,         8.6433,         7.4471
    886,         0.0546,        -4.8832,         0.0953,         0.0939,         0.0943,         9.3017,         8.3875,         7.5154
    887,         0.0644,         2.9001,         0.0953,         0.0940,         0.0943,         8.9783,         8.1571,         7.3979
    888,         0.0721,        -3.2955,         0.0953,         0.0940,         0.0943,        10.1292,         8.7025,         7.4950
    889,         0.1013,       -22.4186,         0.0953,         0.0937,         0.0942,        10.6204,         9.0604,         7.7583
    890,         0.0548,       -15.3853,         0.0953,         0.0939,         0.0943,        10.2679,         9.1512,         8.1079
    891,         0.0770,         4.7493,         0.0953,         0.0940,         0.0943,        12.1654,        10.0138,         8.3221
    892,         0.1191,         0.0343,         0.0953,         0.0937,         0.0942,        13.8400,        11.0442,         8.8562
    893,         0.1007,       -21.3076,         0.0953,         0.0934,         0.0940,        13.0133,        11.0404,         9.4017
    894,         0.1057,       -35.9015,         0.0953,         0.0934,         0.0939,        13.3425,        11.3196,         9.6742
    895,         0.0478,       -40.7856,         0.0953,         0.0935,         0.0940,        13.2296,        11.4550,         9.9512
    896,         0.0693,       -39.5668,         0.0953,         0.0935,         0.0940,        14.4746,        12.1608,        10.2904
    897,         0.0736,       -40.5780,         0.0953,         0.0936,         0.0941,        13.7733,        11.9725,        10.4721
    898,         0.0484,       -36.7332,         0.0953,         0.0938,         0.0942,        13.4417,        12.0200,        10.7108
    899,         0.0927,       -42.8694,         0.0953,         0.0935,         0.0940,        12.1879,        11.3296,        10.5008
    900,         0.0967,       -49.1477,         0.0953,         0.0934,         0.0940,        13.6104,        11.9196,        10.5162
    901,         0.0420,       -45.9339,         0.0953,         0.0938,         0.0942,        13.8046,        12.2396,        10.8454
    902,         0.0975,         0.8773,         0.0953,         0.0938,         0.0942,        15.9817,        13.3079,        11.1979
    903,         0.1219,         5.1077,         0.0953,         0.0939,         0.0943,        16.1200,        13.7321,        11.7487
    904,         0.1293,         4.8551,         0.0953,         0.0939,         0.0943,        16.1275,        13.8850,        12.0354
    905,         0.1814,         2.1138,         0.0953,         0.0936,         0.0941,        16.0792,        13.9263,        12.1496
    906,         0.1875,       -17.2128,         0.0953,         0.0935,         0.0940,        17.3050,        14.6192,        12.4588
    907,         0.1000,       -24.0664,         0.0953,         0.0936,         0.0941,        17.6621,        15.0529,        12.9125
    908,         0.1294,        -5.8150,         0.0953,         0.0935,         0.0940,        17.2200,        15.0258,        13.1833
    909,         0.1299,        -5.1452,         0.0953,         0.0937,         0.0941,        17.3325,        15.2033,        13.3871
    910,         0.1685,         7.1677,         0.0953,         0.0934,         0.0940,        17.1700,        15.2442,        13.5562
    911,         0.1865,         1.6549,         0.0953,         0.0932,         0.0939,        15.7250,        14.5583,        13.4333
    912,         0.1718,       -19.2723,         0.0953,         0.0933,         0.0939,        15.9000,        14.5604,        13.3146
    913,         0.1257,       -33.5040,         0.0953,         0.0933,         0.0939,        15.7592,        14.4771,        13.2613
    914,         0.0981,       -42.1872,         0.0953,         0.0933,         0.0939,        15.9550,        14.5221,        13.2300
    915,         0.0990,       -48.6838,         0.0953,         0.0932,         0.0938,        16.5908,        14.8225,        13.3125
    916,         0.0947,       -53.7934,         0.0953,         0.0933,         0.0939,        18.2887,        15.6754,        13.5846
    917,         0.0561,       -55.2426,         0.0953,         0.0936,         0.0940,        17.2942,        15.4621,        13.8750
    918,         0.1135,       -51.3464,         0.0953,         0.0938,         0.0941,        18.4038,        15.9625,        14.0175
    919,         0.0869,       -38.8688,         0.0953,         0.0937,         0.0941,        19.3579,        16.6346,        14.4492
    920,         0.1074,       -14.4795,         0.0953,         0.0938,         0.0942,        17.4575,        16.0396,        14.7083
    921,         0.1630,         7.0558,         0.0953,         0.0937,         0.0941,        16.6550,        15.6392,        14.6092
    922,         0.1957,         3.2281,         0.0953,         0.0935,         0.0940,        16.4717,        15.3696,        14.3354
    923,         0.2368,       -10.2419,         0.0952,         0.0933,         0.0939,        18.8067,        16.4242,        14.4712
    924,         0.1879,         7.2523,         0.0953,         0.0935,         0.0940,        20.1542,        17.3258,        15.0275
    925,         0.2068,         7.9600,         0.0953,         0.0938,         0.0942,        18.8487,        17.0512,        15.4308
    926,         0.2260,        12.1636,         0.0953,         0.0939,         0.0943,        18.6233,        16.9104,        15.4083
    927,         0.2831,         9.2587,         0.0953,         0.0937,         0.0941,        19.3646,        17.2125,        15.4371
    928,         0.2441,         7.3601,         0.0953,         0.0937,         0.0941,        20.0187,        17.6933,        15.7404
    929,         0.2652,        16.9426,         0.0953,         0.0936,         0.0941,        21.1933,        18.4554,        16.2133
    930,         0.2382,        38.6190,         0.0953,         0.0933,         0.0939,        19.9387,        18.2642,        16.7379
    931,         0.2380,        29.9528,         0.0952,         0.0932,         0.0938,        17.9071,        17.2608,        16.4946
    932,         0.2666,        22.4774,         0.0952,         0.0932,         0.0938,        17.1067,        16.6475,        16.0162
    933,         0.2646,        16.2927,         0.0952,         0.0932,         0.0938,        18.2283,        17.0617,        15.8771
    934,         0.2533,        10.7669,         0.0953,         0.0932,         0.0938,        16.3417,        16.1404,        15.6546
    935,         0.2559,         6.1917,         0.0953,         0.0932,         0.0938,        16.3983,        15.9346,        15.3133
    936,         0.2473,         2.5263,         0.0953,         0.0933,         0.0939,        16.4425,        15.9075,        15.1954
    937,         0.2112,        -0.1359,         0.0952,         0.0935,         0.0940,        15.0583,        15.2379,        15.0225
    938,         0.1801,       -14.9107,         0.0952,         0.0935,         0.0940,        13.5521,        14.2775,        14.5021
    939,         0.1840,       -28.0321,         0.0953,         0.0934,         0.0939,        14.1037,        14.1896,        14.0225
    940,         0.1396,       -38.1305,         0.0953,         0.0934,         0.0939,        13.9725,        14.0200,        13.8237
    941,         0.1207,       -41.6334,         0.0953,         0.0936,         0.0940,        15.3738,        14.5908,        13.8354
    942,         0.1123,       -46.3380,         0.0953,         0.0934,         0.0940,        15.5879,        14.7796,        13.9821
    943,         0.1173,       -51.7501,         0.0953,         0.0934,         0.0939,        15.0550,        14.5388,        13.9921
    944,         0.0888,       -56.3002,         0.0939,         0.0933,         0.0939,        14.4067,        14.2463,        13.9208
    945,         0.1182,       -60.8755,         0.0916,         0.0932,         0.0938,        13.4379,        13.7171,        13.7183
    946,         0.0856,       -64.8418,         0.0895,         0.0932,         0.0938,        12.8233,        13.2887,        13.4458
    947,         0.0615,       -41.4775,         0.0953,         0.0935,         0.0940,        14.6008,        13.9963,        13.4083
    948,         0.0860,       -37.7667,         0.0953,         0.0937,         0.0941,        13.9150,        13.7129,        13.4025
    949,         0.1277,       -36.8686,         0.0953,         0.0936,         0.0940,        14.1213,        13.7804,        13.3750
    950,         0.1155,       -41.8822,         0.0953,         0.0936,         0.0940,        14.5938,        13.9721,        13.3825
    951,         0.0984,       -46.6298,         0.0953,         0.0936,         0.0941,        12.5971,        13.0821,        13.2513
    952,         0.1396,       -50.5416,         0.0953,         0.0935,         0.0940,        13.8575,        13.4892,        13.1017
    953,         0.0961,       -53.8774,         0.0951,         0.0936,         0.0941,        13.9354,        13.5129,        13.0837
    954,         0.0966,       -56.9580,         0.0933,         0.0935,         0.0940,        13.4058,        13.3179,        13.0967
    955,         0.0722,       -60.9635,         0.0913,         0.0934,         0.0939,        11.8875,        12.5804,        12.9104
    956,         0.1139,       -64.4954,         0.0894,         0.0934,         0.0939,        12.5696,        12.7083,        12.6908
    957,         0.0856,       -67.5134,         0.0876,         0.0934,         0.0939,        12.5908,        12.6750,        12.6096
    958,         0.1096,       -70.1478,         0.0859,         0.0934,         0.0940,        13.7758,        13.1542,        12.6300
    959,         0.0802,       -72.7435,         0.0841,         0.0934,         0.0939,        14.1579,        13.4100,        12.7837
    960,         0.0737,       -75.2136,         0.0825,         0.0935,         0.0940,        15.4450,        14.0475,        12.9938
    961,         0.0937,       -77.2210,         0.0810,         0.0935,         0.0940,        17.2700,        15.0233,        13.3817
    962,         0.0967,       -79.2303,         0.0794,         0.0935,         0.0940,        17.8217,        15.5221,        13.8333
    963,         0.0570,       -73.3964,         0.0841,         0.0934,         0.0939,        18.1042,        15.9608,        14.3096
    964,         0.0875,       -75.1336,         0.0825,         0.0933,         0.0939,        14.7971,        14.6363,        14.3604
    965,         0.0958,       -78.1387,         0.0804,         0.0933,         0.0939,        13.6617,        13.9267,        13.9933
    966,         0.1189,       -80.9348,         0.0783,         0.0933,         0.0939,        17.5446,        15.5088,        14.0038
    967,         0.1008,       -82.7627,         0.0774,         0.0934,         0.0939,        20.0408,        16.8808,        14.5475
    968,         0.0909,       -83.7519,         0.0770,         0.0931,         0.0940,        19.6258,        17.0325,        15.0633
    969,         0.0883,       -78.8444,         0.0800,         0.0934,         0.0940,        19.7271,        17.3287,        15.4792
    970,         0.0883,       -80.6040,         0.0784,         0.0935,         0.0940,        19.1542,        17.1925,        15.6525
    971,         0.0535,       -62.2812,         0.0953,         0.0938,         0.0942,        17.7404,        16.7013,        15.7458
    972,         0.0933,       -50.3008,         0.0953,         0.0937,         0.0941,        18.6129,        17.0912,        15.8367
    973,         0.1178,       -47.5110,         0.0953,         0.0937,         0.0941,        17.6904,        16.7050,        15.8004
    974,         0.0813,       -37.5901,         0.0953,         0.0937,         0.0942,        16.9296,        16.4000,        15.7704
    975,         0.1273,       -41.2709,         0.0953,         0.0937,         0.0941,        14.6646,        15.3150,        15.4846
    976,         0.1310,       -46.7077,         0.0953,         0.0936,         0.0941,        12.9500,        14.1850,        14.8604
    977,         0.1179,       -51.3020,         0.0953,         0.0935,         0.0940,        13.9346,        14.4542,        14.5529
    978,         0.1047,       -55.4635,         0.0943,         0.0935,         0.0940,        11.9317,        13.3454,        14.1387
    979,         0.1250,       -58.3618,         0.0929,         0.0936,         0.0940,        15.6246,        14.7258,        13.9904
    980,         0.1113,       -61.0259,         0.0911,         0.0935,         0.0940,        16.5567,        15.3388,        14.2992
    981,         0.0733,       -63.2185,         0.0909,         0.0936,         0.0941,        13.8942,        14.2371,        14.2963
    982,         0.0908,       -56.4626,         0.0953,         0.0939,         0.0942,        15.6517,        14.9012,        14.2517
    983,         0.1173,       -51.4555,         0.0953,         0.0939,         0.0943,        16.7179,        15.4625,        14.4246
    984,         0.0946,       -52.3426,         0.0953,         0.0938,         0.0942,        14.1637,        14.4062,        14.3958
    985,         0.0946,       -52.4292,         0.0953,         0.0936,         0.0941,        11.7779,        13.2171,        14.0371
    986,         0.0895,       -56.0633,         0.0938,         0.0936,         0.0941,        10.5687,        12.3787,        13.5012
    987,         0.0838,       -58.1960,         0.0936,         0.0937,         0.0941,        11.4979,        12.4958,        13.0892
    988,         0.0916,       -57.6640,         0.0929,         0.0937,         0.0942,        12.0325,        12.7521,        13.0537
    989,         0.1025,       -60.2655,         0.0914,         0.0936,         0.0941,         8.0588,        10.7904,        12.5871
    990,         0.1079,       -62.7265,         0.0901,         0.0936,         0.0941,         9.3988,        10.9742,        12.0533
    991,         0.0965,       -63.7548,         0.0901,         0.0939,         0.0942,        13.5742,        12.8054,        12.1933
    992,         0.0779,       -61.3727,         0.0914,         0.0941,         0.0943,        15.4142,        13.8242,        12.6350
    993,         0.0627,       -60.8994,         0.0905,         0.0940,         0.0943,        13.2229,        13.1075,        12.9133
    994,         0.0996,       -63.3977,         0.0892,         0.0938,         0.0942,        10.0654,        11.6725,        12.6854
    995,         0.0919,       -66.1542,         0.0877,         0.0936,         0.0941,         7.9829,        10.3762,        12.0362
    996,         0.1163,       -69.2563,         0.0860,         0.0935,         0.0941,        11.1754,        11.5721,        11.8038
    997,         0.0815,       -71.5890,         0.0847,         0.0937,         0.0941,        10.6529,        11.3458,        11.7654
    998,         0.0875,       -73.2573,         0.0834,         0.0937,         0.0941,         9.8171,        10.8962,        11.6229
    999,         0.0868,       -75.2845,         0.0819,         0.0936,         0.0941,        11.8921,        11.7487,        11.6287
   1000,         0.0666,       -73.0038,         0.0858,         0.0937,         0.0942,        14.3037,        12.9258,        11.9196
   1001,         0.0433,       -59.7449,         0.0953,         0.0939,         0.0942,        13.6213,        12.9596,        12.3513
   1002,         0.0677,       -51.7629,         0.0953,         0.0938,         0.0942,         9.1383,        10.8896,        12.1125
   1003,         0.1091,       -54.8170,         0.0943,         0.0937,         0.0942,        12.0417,        11.9708,        11.8979
   1004,         0.0773,       -57.6067,         0.0927,         0.0936,         0.0941,        10.8817,        11.5529,        11.9133
   1005,         0.0783,       -60.3707,         0.0921,         0.0937,         0.0941,         7.8250,         9.9633,        11.4475
   1006,         0.0854,       -61.1985,         0.0913,         0.0937,         0.0942,         8.6517,        10.1000,        11.0996
   1007,         0.0764,       -62.0456,         0.0904,         0.0938,         0.0942,         9.9729,        10.6217,        11.0279
   1008,         0.0457,       -42.2865,         0.0953,         0.0939,         0.0943,         9.5683,        10.4321,        10.9871
   1009,         0.0805,        14.5114,         0.0953,         0.0940,         0.0943,         8.5738,         9.8800,        10.7142
   1010,         0.0728,        10.8595,         0.0953,         0.0939,         0.0943,         5.8583,         8.5000,        10.2633
   1011,         0.1420,         6.7677,         0.0953,         0.0937,         0.0942,         7.3075,         8.7783,         9.8321
   1012,         0.1136,         3.1849,         0.0953,         0.0938,         0.0942,         8.3292,         9.1992,         9.7888
   1013,         0.1349,        -4.9727,         0.0953,         0.0937,         0.0942,         9.4471,         9.6554,         9.8379
   1014,         0.1120,       -14.6387,         0.0953,         0.0937,         0.0942,        11.0821,        10.4813,        10.0950
   1015,         0.0891,         3.3570,         0.0953,         0.0939,         0.0943,        10.5333,        10.4679,        10.3900
   1016,         0.0813,         3.1924,         0.0953,         0.0938,         0.0942,         6.7888,         8.8525,        10.2246
   1017,         0.0908,         2.8811,         0.0953,         0.0940,         0.0943,         6.2912,         8.2712,         9.6692
   1018,         0.0836,        18.0813,         0.0953,         0.0941,         0.0944,         7.4658,         8.5896,         9.3754
   1019,         0.1191,        17.4971,         0.0953,         0.0940,         0.0943,         6.2517,         7.9625,         9.1254
   1020,         0.1066,        13.6785,         0.0953,         0.0941,         0.0944,         6.0454,         7.6242,         8.7583
   1021,         0.1005,        10.5586,         0.0953,         0.0941,         0.0944,         4.5392,         6.8542,         8.4446
   1022,         0.1108,         7.2536,         0.0953,         0.0941,         0.0944,         4.5050,         6.6133,         8.0917
   1023,         0.0715,         6.3958,         0.0953,         0.0941,         0.0944,         3.0087,         5.7583,         7.6938
   1024,         0.0915,         6.2654,         0.0953,         0.0942,         0.0945,         3.2604,         5.6013,         7.2792
   1025,         0.0882,         4.2495,         0.0953,         0.0943,         0.0945,         3.7338,         5.6292,         7.0108
   1026,         0.0765,         2.0949,         0.0953,         0.0943,         0.0945,         2.9942,         5.1988,         6.7871
   1027,         0.0874,         0.2490,         0.0953,         0.0944,         0.0946,         3.0217,         5.0592,         6.5567
   1028,         0.1060,       -14.4871,         0.0953,         0.0943,         0.0945,         2.7487,         4.8183,         6.3658
   1029,         0.0497,       -19.3354,         0.0953,         0.0943,         0.0945,         4.1329,         5.3404,         6.2850
   1030,         0.0615,       -24.7598,         0.0953,         0.0943,         0.0945,         3.3571,         5.0104,         6.2567
   1031,         0.0525,       -31.5457,         0.0953,         0.0942,         0.0945,         1.4692,         4.0854,         5.9854
   1032,         0.0580,       -35.4431,         0.0953,         0.0943,         0.0945,         0.8929,         3.5292,         5.5179
   1033,         0.0517,       -36.9355,         0.0953,         0.0944,         0.0946,         1.2779,         3.5262,         5.2058
   1034,         0.0631,       -36.2139,         0.0953,         0.0945,         0.0946,         2.3621,         3.9083,         5.1083
   1035,         0.0475,       -37.8332,         0.0953,         0.0945,         0.0947,         3.5563,         4.4738,         5.2513
   1036,         0.0390,       -40.0356,         0.0953,         0.0945,         0.0946,         2.1125,         3.9313,         5.2900
   1037,         0.0471,       -42.5545,         0.0953,         0.0943,         0.0946,         1.6017,         3.5667,         5.0900
   1038,         0.0469,       -41.8460,         0.0953,         0.0943,         0.0946,         3.4650,         4.2808,         5.0125
   1039,         0.0240,       -38.7587,         0.0953,         0.0944,         0.0946,         1.5600,         3.5129,         4.9662
