 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
    708,         0.0326,         0.6793,         0.7119,       164.2455,       457.7929,        73.3354,     83776.6953,       191.2904,       256.3267,    156190.4375,        94.0000,       262.0182,         0.0000,         0.4825,         0.2294
    709,         0.0000,         0.7023,         0.7023,       163.8133,       457.7851,        73.2708,     83776.5078,       191.0258,       256.7557,    156190.2500,        94.0000,       262.0497,         0.0000,         0.4872,         0.2151
    710,         0.0065,         0.5529,         0.5594,       163.3823,       457.7769,        73.2065,     83776.3203,       190.7623,       257.1921,    156190.0469,        94.0000,       262.0818,         0.0000,         0.4717,         0.0878
    711,         0.0000,         0.5905,         0.5905,       162.9525,       457.7695,        73.1425,     83776.1328,       190.5002,       257.6248,    156189.8594,        94.0000,       262.1131,         0.0000,         0.4726,         0.1179
    712,         0.0354,         0.6021,         0.6375,       162.5237,       457.7627,        73.0787,     83775.9453,       190.2393,       258.0553,    156189.6562,        94.0000,       262.1444,         0.0000,         0.4713,         0.1662
    713,         0.0292,         0.6046,         0.6338,       162.0961,       457.7563,        73.0152,     83775.7578,       189.9796,       258.4832,    156189.4688,        94.0000,       262.1759,         0.0000,         0.4705,         0.1633
    714,         0.0437,         0.6190,         0.6627,       161.6696,       457.7498,        72.9520,     83775.5703,       189.7212,       258.9139,    156189.2812,        94.0000,       262.2072,         0.0000,         0.4627,         0.2001
    715,         0.0000,         0.8747,         0.8747,       161.2443,       457.7448,        72.8889,     83775.3828,       189.4632,       259.3331,    156189.0781,        94.0000,       262.2377,         0.0000,         0.4765,         0.3982
    716,         0.0000,         0.7178,         0.7178,       160.8200,       457.7402,        72.8253,     83775.1953,       189.2035,       259.7508,    156188.8906,        94.0000,       262.2685,         0.0000,         0.4785,         0.2392
    717,         0.0000,         0.6650,         0.6650,       160.3969,       457.7357,        72.7618,     83775.0078,       188.9444,       260.1682,    156188.6875,        94.0000,       262.2994,         0.0000,         0.4755,         0.1895
    718,         0.0065,         0.6775,         0.6840,       159.9749,       457.7315,        72.6984,     83774.8203,       188.6858,       260.5843,    156188.5000,        94.0000,       262.3305,         0.0000,         0.4745,         0.2095
    719,         0.0759,         0.6547,         0.7307,       159.5540,       457.7278,        72.6350,     83774.6328,       188.4272,       260.9973,    156188.3125,        94.0000,       262.3612,         0.0000,         0.4776,         0.2531
    720,         0.0204,         0.6102,         0.6306,       159.1342,       457.7243,        72.5715,     83774.4453,       188.1685,       261.4106,    156188.1250,        94.0000,       262.3925,         0.0000,         0.4744,         0.1561
    721,         0.0108,         0.5346,         0.5454,       158.7155,       457.7204,        72.5081,     83774.2578,       187.9103,       261.8282,    156187.9375,        94.0000,       262.4241,         0.0000,         0.4647,         0.0807
    722,         0.0250,         0.5472,         0.5721,       158.2980,       457.7169,        72.4448,     83774.0703,       187.6527,       262.2440,    156187.7500,        94.0000,       262.4552,         0.0000,         0.4646,         0.1075
    723,         0.0147,         0.5592,         0.5739,       157.8815,       457.7137,        72.3817,     83773.8828,       187.3956,       262.6563,    156187.5469,        94.0000,       262.4860,         0.0000,         0.4668,         0.1072
    724,         0.0040,         0.5232,         0.5272,       157.4661,       457.7105,        72.3186,     83773.6953,       187.1391,       263.0697,    156187.3594,        94.0000,       262.5172,         0.0000,         0.4616,         0.0656
    725,         0.0037,         0.4969,         0.5007,       157.0518,       457.7076,        72.2556,     83773.5078,       186.8832,       263.4867,    156187.1719,        94.0000,       262.5488,         0.0000,         0.4538,         0.0468
    726,         0.0068,         0.5117,         0.5185,       156.6386,       457.7048,        72.1928,     83773.3203,       186.6278,       263.9013,    156186.9688,        94.0000,       262.5804,         0.0000,         0.4544,         0.0640
    727,         0.0130,         0.5274,         0.5404,       156.2265,       457.7025,        72.1300,     83773.1328,       186.3728,       264.3132,    156186.7812,        94.0000,       262.6121,         0.0000,         0.4553,         0.0851
    728,         0.0196,         0.5507,         0.5703,       155.8155,       457.7006,        72.0674,     83772.9453,       186.1184,       264.7216,    156186.5938,        94.0000,       262.6435,         0.0000,         0.4576,         0.1128
    729,         0.0060,         0.5670,         0.5730,       155.4055,       457.6993,        72.0047,     83772.7578,       185.8644,       265.1261,    156186.4062,        94.0000,       262.6748,         0.0000,         0.4604,         0.1126
    730,         0.0276,         0.5636,         0.5912,       154.9966,       457.6982,        71.9422,     83772.5703,       185.6108,       265.5286,    156186.2188,        94.0000,       262.7061,         0.0000,         0.4602,         0.1310
    731,         0.0146,         0.5287,         0.5433,       154.5888,       457.6973,        71.8798,     83772.3828,       185.3579,       265.9292,    156186.0312,        94.0000,       262.7366,         0.0000,         0.4606,         0.0827
    732,         0.0145,         0.5138,         0.5283,       154.1821,       457.6966,        71.8175,     83772.1953,       185.1054,       266.3282,    156185.8438,        94.0000,       262.7673,         0.0000,         0.4607,         0.0676
    733,         0.0158,         0.5061,         0.5219,       153.7764,       457.6962,        71.7552,     83772.0078,       184.8534,       266.7251,    156185.6562,        94.0000,       262.7978,         0.0000,         0.4601,         0.0619
    734,         0.0834,         0.4480,         0.5314,       153.3718,       457.6964,        71.6931,     83771.8203,       184.6020,       267.1223,    156185.4688,        94.0000,       262.8285,         0.0000,         0.4563,         0.0750
    735,         0.0427,         0.4561,         0.4988,       152.9683,       457.6967,        71.6311,     83771.6328,       184.3511,       267.5201,    156185.2812,        94.0000,       262.8595,         0.0000,         0.4526,         0.0462
    736,         0.0260,         0.4619,         0.4879,       152.5658,       457.6973,        71.5692,     83771.4453,       184.1007,       267.9145,    156185.0938,        94.0000,       262.8902,         0.0000,         0.4548,         0.0331
    737,         0.1446,         0.3555,         0.5001,       152.1644,       457.6981,        71.5072,     83771.2578,       183.8503,       268.3059,    156184.9062,        94.0000,       262.9209,         0.0000,         0.4571,         0.0430
    738,         0.0519,         0.4248,         0.4767,       151.7641,       457.6993,        71.4452,     83771.0703,       183.5996,       268.6968,    156184.7188,        94.0000,       262.9517,         0.0000,         0.4563,         0.0204
    739,         0.0544,         0.4172,         0.4716,       151.3648,       457.7009,        71.3832,     83770.8828,       183.3494,       269.0829,    156184.5312,        94.0000,       262.9824,         0.0000,         0.4604,         0.0112
    740,         0.2533,         0.2139,         0.4672,       150.9666,       457.7031,        71.3207,     83770.6953,       183.0974,       269.4662,    156184.3438,        94.0000,       263.0131,         0.0000,         0.4653,         0.0018
    741,         0.0000,         0.4637,         0.4637,       150.5694,       457.7060,        71.2576,     83770.5078,       182.8428,       269.8459,    156184.1562,        94.0000,       263.0439,         0.0000,         0.4637,         0.0000
    742,         0.0104,         0.4455,         0.4559,       150.1732,       457.7089,        71.1945,     83770.3203,       182.5885,       270.2267,    156183.9844,        94.0000,       263.0746,         0.0000,         0.4559,         0.0000
    743,         0.0062,         0.4452,         0.4514,       149.7781,       457.7119,        71.1315,     83770.1328,       182.3346,       270.6092,    156183.7969,        94.0000,       263.1055,         0.0000,         0.4514,         0.0000
    744,         0.0088,         0.4410,         0.4498,       149.3840,       457.7149,        71.0685,     83769.9453,       182.0810,       270.9906,    156183.6250,        94.0000,       263.1367,         0.0000,         0.4498,         0.0000
    745,         0.0141,         0.4356,         0.4498,       148.9910,       457.7181,        71.0056,     83769.7578,       181.8278,       271.3709,    156183.4375,        94.0000,       263.1679,         0.0000,         0.4498,         0.0000
    746,         0.0136,         0.4364,         0.4500,       148.5990,       457.7216,        70.9428,     83769.5703,       181.5750,       271.7491,    156183.2500,        94.0000,       263.1992,         0.0000,         0.4500,         0.0000
    747,         0.0078,         0.4422,         0.4500,       148.2081,       457.7250,        70.8800,     83769.3828,       181.3224,       272.1291,    156183.0625,        94.0000,       263.2306,         0.0000,         0.4500,         0.0000
    748,         0.0000,         0.4547,         0.4547,       147.8181,       457.7289,        70.8172,     83769.1953,       181.0703,       272.5049,    156182.8750,        94.0000,       263.2618,         0.0000,         0.4547,         0.0000
    749,         0.0000,         0.4590,         0.4590,       147.4292,       457.7330,        70.7546,     83769.0078,       180.8185,       272.8766,    156182.6875,        94.0000,       263.2928,         0.0000,         0.4590,         0.0000
    750,         0.0012,         0.4542,         0.4554,       147.0413,       457.7372,        70.6919,     83768.8203,       180.5670,       273.2529,    156182.5000,        94.0000,       263.3243,         0.0000,         0.4554,         0.0000
    751,         0.0006,         0.4508,         0.4514,       146.6544,       457.7412,        70.6293,     83768.6328,       180.3159,       273.6315,    156182.3281,        94.0000,       263.3561,         0.0000,         0.4514,         0.0000
    752,         0.0021,         0.4457,         0.4479,       146.2686,       457.7450,        70.5668,     83768.4453,       180.0651,       274.0108,    156182.1406,        94.0000,       263.3882,         0.0000,         0.4479,         0.0000
    753,         0.0033,         0.4490,         0.4523,       145.8837,       457.7494,        70.5044,     83768.2578,       179.8147,       274.3858,    156181.9688,        94.0000,       263.4197,         0.0000,         0.4523,         0.0000
    754,         0.0013,         0.4460,         0.4473,       145.4999,       457.7536,        70.4419,     83768.0703,       179.5646,       274.7622,    156181.7812,        94.0000,       263.4511,         0.0000,         0.4473,         0.0000
    755,         0.0079,         0.4481,         0.4560,       145.1171,       457.7588,        70.3795,     83767.8828,       179.3148,       275.1305,    156181.5938,        94.0000,       263.4819,         0.0000,         0.4560,         0.0000
    756,         0.0015,         0.4525,         0.4540,       144.7353,       457.7643,        70.3173,     83767.6953,       179.0655,       275.4991,    156181.4062,        94.0000,       263.5129,         0.0000,         0.4540,         0.0000
    757,         0.0803,         0.3789,         0.4591,       144.3545,       457.7701,        70.2550,     83767.5078,       178.8165,       275.8615,    156181.2344,        94.0000,       263.5437,         0.0000,         0.4591,         0.0000
    758,         0.0803,         0.3838,         0.4641,       143.9747,       457.7766,        70.1928,     83767.3203,       178.5678,       276.2180,    156181.0469,        94.0000,       263.5739,         0.0000,         0.4641,         0.0000
    759,         0.0000,         0.4640,         0.4640,       143.5959,       457.7832,        70.1307,     83767.1328,       178.3195,       276.5725,    156180.8750,        94.0000,       263.6039,         0.0000,         0.4640,         0.0000
    760,         0.0000,         0.4593,         0.4593,       143.2181,       457.7902,        70.0686,     83766.9453,       178.0715,       276.9283,    156180.6875,        94.0000,       263.6347,         0.0000,         0.4593,         0.0000
    761,         0.0036,         0.4541,         0.4578,       142.8413,       457.7972,        70.0066,     83766.7578,       177.8239,       277.2852,    156180.5000,        94.0000,       263.6655,         0.0000,         0.4578,         0.0000
    762,         0.0017,         0.4498,         0.4515,       142.4654,       457.8037,        69.9446,     83766.5703,       177.5766,       277.6457,    156180.3281,        94.0000,       263.6966,         0.0000,         0.4515,         0.0000
    763,         0.0062,         0.4465,         0.4527,       142.0906,       457.8105,        69.8827,     83766.3828,       177.3296,       278.0039,    156180.1562,        94.0000,       263.7276,         0.0000,         0.4527,         0.0000
    764,         0.0091,         0.4463,         0.4554,       141.7168,       457.8177,        69.8209,     83766.1953,       177.0830,       278.3586,    156179.9688,        94.0000,       263.7585,         0.0000,         0.4554,         0.0000
    765,         0.0060,         0.4426,         0.4487,       141.3439,       457.8247,        69.7590,     83766.0078,       176.8367,       278.7161,    156179.7812,        94.0000,       263.7898,         0.0000,         0.4487,         0.0000
    766,         0.0217,         0.4362,         0.4580,       140.9720,       457.8325,        69.6973,     83765.8203,       176.5908,       279.0658,    156179.6094,        94.0000,       263.8205,         0.0000,         0.4580,         0.0000
    767,         0.0113,         0.4460,         0.4573,       140.6011,       457.8406,        69.6356,     83765.6328,       176.3452,       279.4131,    156179.4375,        94.0000,       263.8513,         0.0000,         0.4573,         0.0000
    768,         0.0470,         0.4119,         0.4589,       140.2312,       457.8490,        69.5740,     83765.4453,       176.1002,       279.7573,    156179.2500,        94.0000,       263.8815,         0.0000,         0.4589,         0.0000
    769,         0.0701,         0.3899,         0.4600,       139.8622,       457.8578,        69.5126,     83765.2578,       175.8558,       280.0993,    156179.0625,        94.0000,       263.9114,         0.0000,         0.4600,         0.0000
    770,         0.0447,         0.4151,         0.4598,       139.4942,       457.8669,        69.4512,     83765.0703,       175.6120,       280.4390,    156178.8906,        94.0000,       263.9415,         0.0000,         0.4598,         0.0000
    771,         0.0000,         0.4606,         0.4606,       139.1272,       457.8763,        69.3900,     83764.8828,       175.3687,       280.7758,    156178.7188,        94.0000,       263.9715,         0.0000,         0.4606,         0.0000
    772,         0.0479,         0.4119,         0.4598,       138.7612,       457.8859,        69.3288,     83764.6953,       175.1259,       281.1115,    156178.5312,        94.0000,       264.0015,         0.0000,         0.4598,         0.0000
    773,         0.0973,         0.3622,         0.4595,       138.3961,       457.8957,        69.2678,     83764.5078,       174.8837,       281.4458,    156178.3594,        94.0000,       264.0314,         0.0000,         0.4595,         0.0000
    774,         0.1119,         0.3474,         0.4593,       138.0320,       457.9057,        69.2069,     83764.3203,       174.6421,       281.7781,    156178.1875,        94.0000,       264.0614,         0.0000,         0.4592,         0.0001
    775,         0.0487,         0.4101,         0.4588,       137.6688,       457.9157,        69.1461,     83764.1328,       174.4011,       282.1087,    156178.0000,        94.0000,       264.0911,         0.0000,         0.4588,         0.0000
    776,         0.0207,         0.4351,         0.4558,       137.3066,       457.9257,        69.0855,     83763.9453,       174.1608,       282.4402,    156177.8125,        94.0000,       264.1205,         0.0000,         0.4558,         0.0000
    777,         0.0330,         0.4224,         0.4554,       136.9453,       457.9357,        69.0250,     83763.7578,       173.9212,       282.7704,    156177.6562,        94.0000,       264.1499,         0.0000,         0.4554,         0.0000
    778,         0.0572,         0.3969,         0.4541,       136.5850,       457.9461,        68.9646,     83763.5703,       173.6823,       283.0989,    156177.4688,        94.0000,       264.1793,         0.0000,         0.4541,         0.0000
    779,         0.0000,         0.4554,         0.4554,       136.2257,       457.9568,        68.9044,     83763.3828,       173.4441,       283.4243,    156177.2812,        94.0000,       264.2086,         0.0000,         0.4554,         0.0000
    780,         0.0092,         0.4425,         0.4517,       135.8672,       457.9673,        68.8444,     83763.1953,       173.2067,       283.7512,    156177.1250,        94.0000,       264.2384,         0.0000,         0.4517,         0.0000
    781,         0.0211,         0.4289,         0.4500,       135.5098,       457.9780,        68.7845,     83763.0078,       172.9700,       284.0775,    156176.9375,        94.0000,       264.2679,         0.0000,         0.4500,         0.0000
    782,         0.0576,         0.3911,         0.4487,       135.1532,       457.9884,        68.7248,     83762.8203,       172.7342,       284.4024,    156176.7656,        94.0000,       264.2970,         0.0000,         0.4487,         0.0000
    783,         0.0651,         0.3865,         0.4517,       134.7977,       457.9991,        68.6653,     83762.6328,       172.4991,       284.7229,    156176.5938,        94.0000,       264.3259,         0.0000,         0.4516,         0.0000
    784,         0.1577,         0.2959,         0.4535,       134.4430,       458.0103,        68.6059,     83762.4453,       172.2646,       285.0408,    156176.4062,        94.0000,       264.3549,         0.0000,         0.4534,         0.0001
    785,         0.1880,         0.2637,         0.4517,       134.0893,       458.0217,        68.5466,     83762.2578,       172.0309,       285.3578,    156176.2344,        94.0000,       264.3839,         0.0000,         0.4515,         0.0002
    786,         0.1127,         0.3369,         0.4496,       133.7365,       458.0332,        68.4875,     83762.0703,       171.7978,       285.6744,    156176.0625,        94.0000,       264.4130,         0.0000,         0.4496,         0.0001
    787,         0.3080,         0.1439,         0.4519,       133.3846,       458.0450,        68.4286,     83761.8828,       171.5656,       285.9887,    156175.8750,        94.0000,       264.4414,         0.0000,         0.4506,         0.0013
    788,         0.3172,         0.1371,         0.4543,       133.0337,       458.0569,        68.3698,     83761.6953,       171.3338,       286.2998,    156175.7031,        94.0000,       264.4696,         0.0000,         0.4530,         0.0013
    789,         0.1293,         0.3220,         0.4513,       132.6836,       458.0689,        68.3111,     83761.5078,       171.1027,       286.6089,    156175.5312,        94.0000,       264.4980,         0.0000,         0.4512,         0.0001
    790,         0.0820,         0.3665,         0.4485,       132.3345,       458.0811,        68.2527,     83761.3203,       170.8729,       286.9183,    156175.3438,        94.0000,       264.5264,         0.0000,         0.4485,         0.0000
    791,         0.0940,         0.3492,         0.4432,       131.9864,       458.0933,        68.1945,     83761.1328,       170.6441,       287.2292,    156175.1875,        94.0000,       264.5548,         0.0000,         0.4431,         0.0000
    792,         0.1574,         0.2888,         0.4462,       131.6391,       458.1055,        68.1366,     83760.9453,       170.4165,       287.5356,    156175.0000,        94.0000,       264.5825,         0.0000,         0.4461,         0.0000
    793,         0.1220,         0.3210,         0.4430,       131.2928,       458.1181,        68.0791,     83760.7578,       170.1904,       287.8407,    156174.8281,        94.0000,       264.6104,         0.0000,         0.4430,         0.0000
    794,         0.0097,         0.4321,         0.4418,       130.9473,       458.1310,        68.0218,     83760.5703,       169.9653,       288.1445,    156174.6562,        94.0000,       264.6379,         0.0000,         0.4418,         0.0000
    795,         0.0584,         0.3815,         0.4399,       130.6028,       458.1439,        67.9646,     83760.3828,       169.7410,       288.4484,    156174.4688,        94.0000,       264.6653,         0.0000,         0.4398,         0.0000
    796,         0.1501,         0.2878,         0.4379,       130.2592,       458.1569,        67.9077,     83760.1953,       169.5175,       288.7517,    156174.3125,        94.0000,       264.6928,         0.0000,         0.4378,         0.0001
    797,         0.1151,         0.3249,         0.4400,       129.9165,       458.1703,        67.8509,     83760.0078,       169.2945,       289.0516,    156174.1250,        94.0000,       264.7202,         0.0000,         0.4400,         0.0001
    798,         0.0000,         0.4452,         0.4452,       129.5747,       458.1839,        67.7936,     83759.8203,       169.0701,       289.3479,    156173.9688,        94.0000,       264.7475,         0.0000,         0.4452,         0.0000
    799,         0.0460,         0.4025,         0.4485,       129.2337,       458.1978,        67.7359,     83759.6328,       168.8440,       289.6429,    156173.7812,        94.0000,       264.7753,         0.0000,         0.4485,         0.0000
    800,         0.0814,         0.3675,         0.4489,       128.8937,       458.2117,        67.6781,     83759.4453,       168.6176,       289.9366,    156173.6094,        94.0000,       264.8030,         0.0000,         0.4489,         0.0000
    801,         0.0696,         0.3805,         0.4501,       128.5546,       458.2257,        67.6201,     83759.2578,       168.3907,       290.2296,    156173.4375,        94.0000,       264.8306,         0.0000,         0.4501,         0.0000
    802,         0.1492,         0.3011,         0.4504,       128.2164,       458.2397,        67.5623,     83759.0703,       168.1647,       290.5209,    156173.2656,        94.0000,       264.8582,         0.0000,         0.4502,         0.0001
    803,         0.2512,         0.2063,         0.4574,       127.8790,       458.2544,        67.5040,     83758.8828,       167.9366,       290.8087,    156173.0938,        94.0000,       264.8861,         0.0000,         0.4568,         0.0007
    804,         0.0818,         0.3810,         0.4628,       127.5426,       458.2696,        67.4446,     83758.6953,       167.7045,       291.0944,    156172.9219,        94.0000,       264.9146,         0.0000,         0.4627,         0.0000
    805,         0.0442,         0.4156,         0.4598,       127.2070,       458.2845,        67.3854,     83758.5078,       167.4734,       291.3810,    156172.7500,        94.0000,       264.9432,         0.0000,         0.4597,         0.0000
    806,         0.0543,         0.4007,         0.4549,       126.8723,       458.2996,        67.3265,     83758.3203,       167.2431,       291.6683,    156172.5625,        94.0000,       264.9716,         0.0000,         0.4549,         0.0000
    807,         0.0483,         0.4091,         0.4574,       126.5385,       458.3147,        67.2677,     83758.1328,       167.0140,       291.9514,    156172.4062,        94.0000,       264.9994,         0.0000,         0.4574,         0.0000
    808,         0.0550,         0.4024,         0.4574,       126.2055,       458.3300,        67.2092,     83757.9453,       166.7857,       292.2335,    156172.2188,        94.0000,       265.0275,         0.0000,         0.4574,         0.0000
    809,         0.0594,         0.3961,         0.4555,       125.8735,       458.3451,        67.1509,     83757.7578,       166.5584,       292.5153,    156172.0625,        94.0000,       265.0558,         0.0000,         0.4555,         0.0000
    810,         0.1255,         0.3285,         0.4539,       125.5423,       458.3606,        67.0928,     83757.5703,       166.3322,       292.7956,    156171.8750,        94.0000,       265.0833,         0.0000,         0.4539,         0.0000
    811,         0.2393,         0.2146,         0.4539,       125.2120,       458.3762,        67.0351,     83757.3828,       166.1071,       293.0739,    156171.7188,        94.0000,       265.1108,         0.0000,         0.4535,         0.0004
    812,         0.2514,         0.2025,         0.4540,       124.8826,       458.3919,        66.9775,     83757.1953,       165.8830,       293.3496,    156171.5312,        94.0000,       265.1382,         0.0000,         0.4533,         0.0007
    813,         0.1640,         0.2888,         0.4528,       124.5540,       458.4077,        66.9202,     83757.0078,       165.6601,       293.6233,    156171.3750,        94.0000,       265.1655,         0.0000,         0.4527,         0.0001
    814,         0.2915,         0.1624,         0.4539,       124.2263,       458.4237,        66.8632,     83756.8203,       165.4385,       293.8951,    156171.1875,        94.0000,       265.1923,         0.0000,         0.4533,         0.0006
    815,         0.2812,         0.1698,         0.4510,       123.8994,       458.4401,        66.8066,     83756.6328,       165.2183,       294.1666,    156171.0312,        94.0000,       265.2193,         0.0000,         0.4504,         0.0006
    816,         0.4907,        -0.0388,         0.4520,       123.5735,       458.4562,        66.7502,     83756.4453,       164.9992,       294.4365,    156170.8438,        94.0000,       265.2458,         0.0000,         0.4483,         0.0037
    817,         0.6536,        -0.2006,         0.4530,       123.2483,       458.4727,        66.6942,     83756.2578,       164.7816,       294.7057,    156170.6875,        94.0000,       265.2722,         0.0000,         0.4457,         0.0073
    818,         0.9307,        -0.4678,         0.4630,       122.9242,       458.4892,        66.6385,     83756.0703,       164.5655,       294.9725,    156170.5156,        94.0000,       265.2984,         0.0003,         0.4457,         0.0173
    819,         1.0991,        -0.6036,         0.4955,       122.6010,       458.5062,        66.5818,     83755.8828,       164.3455,       295.2356,    156170.3438,        94.0000,       265.3248,         0.0005,         0.4555,         0.0400
    820,         0.1669,         0.3133,         0.4802,       122.2784,       458.5237,        66.5233,     83755.6953,       164.1187,       295.4979,    156170.1719,        94.0000,       265.3523,         0.0000,         0.4627,         0.0175
    821,         0.1667,         0.2995,         0.4662,       121.9567,       458.5413,        66.4646,     83755.5078,       163.8908,       295.7597,    156170.0000,        94.0000,       265.3799,         0.0000,         0.4637,         0.0024
    822,         0.2426,         0.2221,         0.4647,       121.6358,       458.5591,        66.4058,     83755.3203,       163.6632,       296.0206,    156169.8438,        94.0000,       265.4075,         0.0000,         0.4644,         0.0004
    823,         0.4170,         0.0497,         0.4667,       121.3158,       458.5770,        66.3471,     83755.1328,       163.4360,       296.2795,    156169.6562,        94.0000,       265.4350,         0.0000,         0.4642,         0.0025
    824,         0.4027,         0.0664,         0.4691,       120.9966,       458.5954,        66.2885,     83754.9453,       163.2091,       296.5349,    156169.5000,        94.0000,       265.4626,         0.0000,         0.4673,         0.0018
    825,         0.2763,         0.1894,         0.4657,       120.6783,       458.6136,        66.2299,     83754.7578,       162.9826,       296.7910,    156169.3281,        94.0000,       265.4901,         0.0000,         0.4653,         0.0004
    826,         0.0921,         0.3735,         0.4656,       120.3608,       458.6321,        66.1713,     83754.5703,       162.7562,       297.0443,    156169.1562,        94.0000,       265.5177,         0.0000,         0.4656,         0.0001
    827,         0.3156,         0.1449,         0.4605,       120.0441,       458.6508,        66.1128,     83754.3828,       162.5302,       297.2962,    156168.9844,        94.0000,       265.5452,         0.0000,         0.4593,         0.0012
    828,         0.2464,         0.2118,         0.4582,       119.7283,       458.6696,        66.0544,     83754.1953,       162.3044,       297.5460,    156168.8125,        94.0000,       265.5726,         0.0000,         0.4576,         0.0006
    829,         0.2626,         0.1953,         0.4579,       119.4133,       458.6886,        65.9960,     83754.0078,       162.0789,       297.7959,    156168.6562,        94.0000,       265.6001,         0.0000,         0.4575,         0.0004
    830,         0.4300,         0.0341,         0.4641,       119.0991,       458.7077,        65.9377,     83753.8203,       161.8539,       298.0438,    156168.4844,        94.0000,       265.6276,         0.0000,         0.4614,         0.0027
    831,         0.1340,         0.3273,         0.4613,       118.7857,       458.7271,        65.8795,     83753.6328,       161.6292,       298.2913,    156168.3125,        94.0000,       265.6554,         0.0000,         0.4612,         0.0001
    832,         0.1785,         0.2805,         0.4589,       118.4732,       458.7466,        65.8212,     83753.4453,       161.4047,       298.5368,    156168.1562,        94.0000,       265.6830,         0.0000,         0.4588,         0.0001
    833,         0.2223,         0.2382,         0.4604,       118.1615,       458.7661,        65.7630,     83753.2578,       161.1805,       298.7813,    156167.9688,        94.0000,       265.7106,         0.0000,         0.4603,         0.0001
    834,         0.3936,         0.0702,         0.4638,       117.8506,       458.7855,        65.7049,     83753.0703,       160.9566,       299.0251,    156167.8125,        94.0000,       265.7375,         0.0000,         0.4616,         0.0022
    835,         0.2507,         0.2090,         0.4597,       117.5406,       458.8053,        65.6468,     83752.8828,       160.7331,       299.2657,    156167.6406,        94.0000,       265.7642,         0.0000,         0.4594,         0.0002
    836,         0.3265,         0.1317,         0.4583,       117.2313,       458.8251,        65.5888,     83752.6953,       160.5098,       299.5045,    156167.4688,        94.0000,       265.7910,         0.0000,         0.4572,         0.0011
    837,         0.2428,         0.2139,         0.4567,       116.9229,       458.8452,        65.5307,     83752.5078,       160.2868,       299.7427,    156167.3125,        94.0000,       265.8177,         0.0000,         0.4564,         0.0003
    838,         0.1099,         0.3462,         0.4561,       116.6152,       458.8652,        65.4728,     83752.3203,       160.0641,       299.9798,    156167.1406,        94.0000,       265.8446,         0.0000,         0.4561,         0.0001
    839,         0.2309,         0.2276,         0.4585,       116.3084,       458.8857,        65.4149,     83752.1328,       159.8417,       300.2151,    156166.9688,        94.0000,       265.8714,         0.0000,         0.4584,         0.0001
    840,         0.3570,         0.1062,         0.4632,       116.0024,       458.9057,        65.3570,     83751.9453,       159.6196,       300.4506,    156166.8125,        94.0000,       265.8982,         0.0000,         0.4619,         0.0013
    841,         0.2152,         0.2438,         0.4589,       115.6972,       458.9260,        65.2992,     83751.7578,       159.3979,       300.6848,    156166.6406,        94.0000,       265.9249,         0.0000,         0.4587,         0.0002
    842,         0.2785,         0.1796,         0.4581,       115.3928,       458.9466,        65.2415,     83751.5703,       159.1765,       300.9163,    156166.4688,        94.0000,       265.9516,         0.0000,         0.4577,         0.0004
    843,         0.4619,         0.0012,         0.4631,       115.0892,       458.9673,        65.1838,     83751.3828,       158.9555,       301.1461,    156166.3125,        94.0000,       265.9784,         0.0000,         0.4607,         0.0025
    844,         0.4553,         0.0080,         0.4634,       114.7864,       458.9878,        65.1261,     83751.1953,       158.7346,       301.3757,    156166.1250,        94.0000,       266.0052,         0.0000,         0.4606,         0.0028
    845,         0.5497,        -0.0842,         0.4655,       114.4844,       459.0089,        65.0686,     83751.0078,       158.5142,       301.6026,    156165.9688,        94.0000,       266.0319,         0.0000,         0.4607,         0.0049
    846,         1.8055,        -1.2757,         0.5298,       114.1944,       459.0301,        65.0133,     83750.8203,       158.3030,       301.8269,    156165.8125,        94.0000,       266.0586,         0.0225,         0.4661,         0.0637
    847,         2.1823,        -1.5633,         0.6190,       113.9287,       459.0514,        64.9628,     83750.6328,       158.1110,       302.0502,    156165.6406,        94.0000,       266.0852,         0.0696,         0.4616,         0.1574
    848,         1.5352,        -0.8836,         0.6517,       113.6574,       459.0726,        64.9110,     83750.4453,       157.9143,       302.2724,    156165.4688,        94.0000,       266.1116,         0.0569,         0.4596,         0.1921
    849,         1.6975,        -1.0175,         0.6800,       113.4014,       459.0943,        64.8624,     83750.2578,       157.7296,       302.4933,    156165.3125,        94.0000,       266.1382,         0.0862,         0.4615,         0.2185
    850,         1.7715,        -1.0452,         0.7263,       113.1386,       459.1160,        64.8121,     83750.0703,       157.5391,       302.7118,    156165.1406,        94.0000,       266.1642,         0.0710,         0.4614,         0.2649
    851,         0.2791,         0.2970,         0.5761,       112.8409,       459.1376,        64.7548,     83749.8828,       157.3204,       302.9312,    156164.9688,        94.0000,       266.1900,         0.0000,         0.4582,         0.1179
    852,         0.2412,         0.2940,         0.5352,       112.5440,       459.1594,        64.6976,     83749.6953,       157.1021,       303.1500,    156164.8125,        94.0000,       266.2159,         0.0000,         0.4575,         0.0777
    853,         0.4229,         0.1230,         0.5459,       112.2479,       459.1815,        64.6405,     83749.5078,       156.8840,       303.3662,    156164.6406,        94.0000,       266.2419,         0.0000,         0.4642,         0.0817
