 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
    362,         0.0137,       -74.0559,         0.0812,         0.0946,         0.0947,        -0.5242,         0.2863,         1.0325
    363,         0.0063,       -74.2668,         0.0811,         0.0946,         0.0948,        -0.2833,         0.3658,         1.0196
    364,         0.0107,       -74.3479,         0.0809,         0.0947,         0.0948,        -0.3754,         0.3142,         0.9850
    365,         0.0112,       -74.4202,         0.0808,         0.0947,         0.0948,        -0.3292,         0.3375,         0.9954
    366,         0.0069,       -74.6445,         0.0806,         0.0947,         0.0948,        -0.1883,         0.3767,         0.9742
    367,         0.0151,       -75.2126,         0.0803,         0.0946,         0.0948,        -0.4513,         0.2208,         0.8733
    368,         0.0069,       -75.5727,         0.0801,         0.0946,         0.0948,        -0.5821,         0.1625,         0.8529
    369,         0.0216,       -75.8559,         0.0799,         0.0946,         0.0948,        -0.4571,         0.2292,         0.8883
    370,         0.0112,       -76.1471,         0.0796,         0.0946,         0.0948,        -0.3088,         0.3100,         0.9300
    371,         0.0063,       -76.6475,         0.0794,         0.0946,         0.0947,        -0.1412,         0.3775,         0.9362
    372,         0.0063,       -76.9522,         0.0792,         0.0946,         0.0948,        -0.1921,         0.3167,         0.8663
    373,         0.0120,       -76.2918,         0.0803,         0.0946,         0.0948,        -0.3258,         0.2592,         0.8475
    374,         0.0160,       -75.7723,         0.0800,         0.0946,         0.0947,        -0.2283,         0.3192,         0.8842
    375,         0.0101,       -76.2016,         0.0797,         0.0946,         0.0947,        -0.3633,         0.2408,         0.8367
    376,         0.0064,       -76.0832,         0.0799,         0.0946,         0.0948,        -0.2508,         0.2537,         0.7942
    377,         0.0064,       -76.1680,         0.0797,         0.0946,         0.0948,        -0.5229,         0.1004,         0.6996
    378,         0.0064,       -76.3349,         0.0796,         0.0947,         0.0948,        -0.5650,         0.0746,         0.6813
    379,         0.0060,       -76.4443,         0.0795,         0.0947,         0.0948,        -0.6317,         0.0450,         0.6717
    380,         0.0162,       -75.3391,         0.0813,         0.0947,         0.0948,        -0.3438,         0.1900,         0.7404
    381,         0.0066,       -74.0669,         0.0811,         0.0946,         0.0948,        -0.4467,         0.1179,         0.6779
    382,         0.0058,       -74.3395,         0.0810,         0.0947,         0.0948,        -0.7887,        -0.0725,         0.5650
    383,         0.0055,       -74.5166,         0.0808,         0.0947,         0.0948,        -1.0271,        -0.1962,         0.5058
    384,         0.0055,       -74.6984,         0.0807,         0.0947,         0.0948,        -1.2454,        -0.3258,         0.4292
    385,         0.0055,       -74.9074,         0.0805,         0.0947,         0.0948,        -1.3996,        -0.4033,         0.4054
    386,         0.0064,       -75.1595,         0.0803,         0.0947,         0.0948,        -1.2646,        -0.3487,         0.4263
    387,         0.0095,       -75.4286,         0.0802,         0.0947,         0.0948,        -0.5713,        -0.0213,         0.5358
    388,         0.0098,       -75.4908,         0.0801,         0.0947,         0.0948,        -0.4100,         0.0242,         0.5046
    389,         0.0187,       -75.5758,         0.0800,         0.0947,         0.0948,        -0.3775,         0.0229,         0.4767
    390,         0.0064,       -75.6714,         0.0799,         0.0947,         0.0948,        -0.3608,         0.0404,         0.4921
    391,         0.0091,       -75.7164,         0.0799,         0.0948,         0.0948,        -0.2383,         0.0904,         0.4954
    392,         0.0071,       -75.7367,         0.0799,         0.0948,         0.0948,        -0.4637,        -0.0413,         0.4112
    393,         0.0062,       -75.8712,         0.0797,         0.0948,         0.0948,        -0.4412,        -0.0325,         0.4171
    394,         0.0121,       -76.1114,         0.0796,         0.0947,         0.0948,        -0.5129,        -0.1029,         0.3446
    395,         0.0084,       -76.3376,         0.0794,         0.0947,         0.0948,        -0.4746,        -0.0333,         0.4317
    396,         0.0104,       -76.4543,         0.0794,         0.0947,         0.0948,        -0.3142,         0.0350,         0.4421
    397,         0.0088,       -76.2456,         0.0798,         0.0948,         0.0948,        -0.2175,         0.0879,         0.4671
    398,         0.0073,       -75.3919,         0.0808,         0.0948,         0.0948,        -0.1571,         0.1179,         0.4737
    399,         0.0163,       -72.7503,         0.0837,         0.0948,         0.0948,        -0.1587,         0.1062,         0.4567
    400,         0.0068,       -67.7900,         0.0872,         0.0947,         0.0948,        -0.2487,         0.0771,         0.4546
    401,         0.0073,       -64.3117,         0.0879,         0.0947,         0.0948,        -0.2567,         0.0583,         0.4350
    402,         0.0065,       -63.8341,         0.0876,         0.0947,         0.0948,        -0.3904,        -0.0117,         0.3971
    403,         0.0059,       -64.4467,         0.0874,         0.0946,         0.0948,        -0.5871,        -0.1396,         0.3137
    404,         0.0058,       -65.0884,         0.0870,         0.0946,         0.0947,        -0.8138,        -0.2212,         0.3246
    405,         0.0061,       -65.8403,         0.0867,         0.0945,         0.0947,        -0.7167,        -0.1783,         0.3375
    406,         0.0056,       -66.5086,         0.0863,         0.0945,         0.0947,        -0.7738,        -0.2583,         0.2433
    407,         0.0059,       -67.1683,         0.0860,         0.0945,         0.0947,        -1.0050,        -0.3592,         0.2271
    408,         0.0108,       -67.7753,         0.0856,         0.0945,         0.0946,        -0.9908,        -0.3542,         0.2333
    409,         0.0055,       -68.2266,         0.0854,         0.0945,         0.0947,        -1.0088,        -0.3717,         0.2167
    410,         0.0183,       -68.5421,         0.0852,         0.0945,         0.0947,        -0.5317,        -0.1167,         0.3237
    411,         0.0088,       -68.8570,         0.0851,         0.0945,         0.0947,        -0.5108,        -0.1050,         0.3187
    412,         0.0059,       -68.4784,         0.0855,         0.0945,         0.0947,        -0.2817,        -0.0196,         0.3046
    413,         0.0060,       -67.1802,         0.0866,         0.0945,         0.0947,        -0.2596,        -0.0142,         0.2913
    414,         0.0135,       -66.4939,         0.0864,         0.0945,         0.0947,        -0.4150,        -0.1350,         0.1892
    415,         0.0124,       -67.0555,         0.0860,         0.0945,         0.0947,        -0.5329,        -0.1496,         0.2467
    416,         0.0059,       -67.7911,         0.0856,         0.0945,         0.0946,        -0.4279,        -0.0825,         0.2946
    417,         0.0059,       -68.1907,         0.0855,         0.0945,         0.0947,        -0.2504,        -0.0112,         0.2917
    418,         0.0072,       -68.1993,         0.0854,         0.0946,         0.0947,        -0.2375,        -0.0208,         0.2604
    419,         0.0146,       -68.4194,         0.0851,         0.0946,         0.0947,        -0.2562,        -0.0304,         0.2521
    420,         0.0060,       -68.7886,         0.0849,         0.0946,         0.0947,        -0.2767,        -0.0454,         0.2442
    421,         0.0131,       -69.1930,         0.0846,         0.0946,         0.0947,        -0.3400,        -0.0787,         0.2279
    422,         0.0055,       -69.4672,         0.0845,         0.0946,         0.0947,        -0.3529,        -0.0750,         0.2421
    423,         0.0115,       -69.6605,         0.0843,         0.0946,         0.0947,        -0.3175,        -0.0704,         0.2292
    424,         0.0065,       -69.1349,         0.0854,         0.0946,         0.0947,        -0.2737,        -0.0392,         0.2458
    425,         0.0063,       -68.3863,         0.0851,         0.0946,         0.0947,        -0.2104,        -0.0000,         0.2700
    426,         0.0113,       -66.4660,         0.0884,         0.0946,         0.0947,        -0.1821,         0.0179,         0.2775
    427,         0.0076,       -60.6109,         0.0916,         0.0946,         0.0947,        -0.1583,         0.0283,         0.2804
    428,         0.0065,       -57.6110,         0.0914,         0.0946,         0.0947,        -0.1942,        -0.0171,         0.2250
    429,         0.0062,       -57.9450,         0.0912,         0.0946,         0.0947,        -0.2804,        -0.0929,         0.1550
    430,         0.0057,       -58.3414,         0.0910,         0.0946,         0.0947,        -0.3592,        -0.1246,         0.1488
    431,         0.0130,       -47.4333,         0.0953,         0.0945,         0.0947,        -0.2287,         0.0117,         0.2938
    432,         0.0079,       -36.0485,         0.0953,         0.0945,         0.0947,        -0.2167,        -0.0125,         0.2467
    433,         0.0072,       -38.6439,         0.0953,         0.0945,         0.0947,        -0.2829,        -0.0712,         0.1900
    434,         0.0065,       -41.4166,         0.0953,         0.0944,         0.0946,        -0.3621,        -0.1133,         0.1733
    435,         0.0075,       -44.9468,         0.0953,         0.0942,         0.0945,        -0.2500,        -0.0008,         0.2879
    436,         0.0159,       -47.9042,         0.0953,         0.0941,         0.0944,        -0.1396,         0.0463,         0.2913
    437,         0.0125,       -30.2149,         0.0953,         0.0942,         0.0945,        -0.0592,         0.0771,         0.2779
    438,         0.0128,       -21.6773,         0.0953,         0.0941,         0.0944,        -0.0658,         0.0779,         0.2858
    439,         0.0122,       -31.7152,         0.0953,         0.0939,         0.0943,        -0.0279,         0.1100,         0.3125
    440,         0.0140,        -0.3457,         0.0953,         0.0939,         0.0943,        -0.0933,         0.0467,         0.2525
    441,         0.0153,        11.8635,         0.0953,         0.0938,         0.0942,        -0.0612,         0.0883,         0.2971
    442,         0.0206,        16.0735,         0.0953,         0.0940,         0.0943,        -0.0162,         0.1096,         0.3058
    443,         0.0208,        19.5019,         0.0953,         0.0940,         0.0944,         0.1279,         0.1704,         0.3329
    444,         0.0208,        15.5446,         0.0953,         0.0941,         0.0944,         0.3183,         0.2175,         0.3179
    445,         0.0208,        14.4738,         0.0953,         0.0942,         0.0945,         0.2300,         0.1817,         0.3000
    446,         0.0208,        11.6624,         0.0953,         0.0943,         0.0945,         0.2096,         0.1733,         0.2967
    447,         0.0197,         9.8621,         0.0953,         0.0943,         0.0945,         0.2212,         0.1671,         0.2808
    448,         0.0210,        13.7223,         0.0953,         0.0944,         0.0946,         0.5025,         0.2771,         0.3108
    449,         0.0211,        11.2742,         0.0953,         0.0944,         0.0946,         0.6629,         0.3342,         0.3171
    450,         0.0203,         8.0784,         0.0953,         0.0942,         0.0945,         0.1108,         0.1433,         0.2937
    451,         0.0148,         4.5562,         0.0953,         0.0941,         0.0944,        -0.1112,         0.0463,         0.2562
    452,         0.0208,         1.3258,         0.0953,         0.0940,         0.0944,         0.2979,         0.2150,         0.3088
    453,         0.0259,       -11.5495,         0.0953,         0.0941,         0.0944,         0.2608,         0.1842,         0.2800
    454,         0.0170,        -8.0931,         0.0953,         0.0942,         0.0945,        -0.1358,         0.0296,         0.2396
    455,         0.0206,        16.3905,         0.0953,         0.0943,         0.0945,        -0.0425,         0.0875,         0.2825
    456,         0.0208,        15.3875,         0.0953,         0.0944,         0.0946,         0.1333,         0.1567,         0.2992
    457,         0.0212,        11.9023,         0.0953,         0.0942,         0.0945,         0.7750,         0.3862,         0.3329
    458,         0.0213,        16.6181,         0.0953,         0.0942,         0.0945,         0.8563,         0.4117,         0.3200
    459,         0.0214,        19.8650,         0.0953,         0.0939,         0.0943,         0.9104,         0.4492,         0.3408
    460,         0.0162,        14.3856,         0.0953,         0.0937,         0.0942,         0.1325,         0.1592,         0.2996
    461,         0.0221,         9.6275,         0.0953,         0.0936,         0.0942,         0.3104,         0.2354,         0.3200
    462,         0.0285,         5.3307,         0.0953,         0.0936,         0.0941,         0.4988,         0.3075,         0.3246
    463,         0.0216,         2.3447,         0.0953,         0.0938,         0.0942,         0.5254,         0.3183,         0.3167
    464,         0.0542,        -7.7660,         0.0953,         0.0937,         0.0941,         0.4300,         0.2867,         0.3183
    465,         0.0263,       -25.4453,         0.0953,         0.0937,         0.0942,        -0.0987,         0.0696,         0.2758
    466,         0.0447,       -33.3709,         0.0953,         0.0937,         0.0942,        -0.0950,         0.0804,         0.2938
    467,         0.0271,       -39.5536,         0.0953,         0.0937,         0.0942,        -0.0550,         0.0946,         0.2946
    468,         0.0309,       -45.0587,         0.0952,         0.0935,         0.0941,         0.1050,         0.1879,         0.3433
    469,         0.0125,       -47.0820,         0.0953,         0.0937,         0.0941,         0.5408,         0.3638,         0.3608
    470,         0.0240,       -26.6922,         0.0953,         0.0937,         0.0941,         2.4292,         1.2058,         0.5175
    471,         0.0160,       -13.5465,         0.0953,         0.0940,         0.0943,         1.8650,         1.1929,         0.7983
    472,         0.0222,        21.7979,         0.0953,         0.0941,         0.0944,         0.5125,         0.5888,         0.7300
    473,         0.0216,        25.0484,         0.0953,         0.0940,         0.0943,         0.0362,         0.2767,         0.5229
    474,         0.0215,        34.0267,         0.0953,         0.0941,         0.0944,         0.0504,         0.2304,         0.4283
    475,         0.0214,        30.1457,         0.0953,         0.0940,         0.0943,         0.1792,         0.2825,         0.4454
    476,         0.0220,        23.7556,         0.0952,         0.0938,         0.0942,         0.8750,         0.6608,         0.6483
    477,         0.0226,        21.6502,         0.0953,         0.0940,         0.0943,         0.6696,         0.6804,         0.7954
    478,         0.0217,        30.7355,         0.0953,         0.0941,         0.0944,         0.1146,         0.3133,         0.5288
    479,         0.0220,        33.4542,         0.0953,         0.0941,         0.0944,         0.8983,         0.7308,         0.6558
    480,         0.0245,        27.0247,         0.0953,         0.0938,         0.0942,         2.8329,         1.9013,         1.2917
    481,         0.0288,        23.0166,         0.0953,         0.0939,         0.0943,         4.0792,         2.9425,         2.1842
    482,         0.0317,        18.1659,         0.0953,         0.0937,         0.0942,         4.1546,         3.1746,         2.5179
    483,         0.0327,        12.6044,         0.0952,         0.0934,         0.0940,         3.8242,         3.1508,         2.6950
    484,         0.0486,         6.7734,         0.0952,         0.0932,         0.0939,         5.0783,         3.8121,         2.9175
    485,         0.0497,         2.0798,         0.0953,         0.0934,         0.0939,         6.5950,         4.7983,         3.4929
    486,         0.0848,       -11.7729,         0.0953,         0.0936,         0.0940,         7.3117,         5.4771,         4.0900
    487,         0.0419,       -20.3812,         0.0953,         0.0938,         0.0942,         6.6087,         5.3425,         4.3937
    488,         0.0863,       -25.8035,         0.0953,         0.0938,         0.0942,         8.9929,         6.5050,         4.6775
    489,         0.0574,        -0.8755,         0.0953,         0.0938,         0.0942,         9.9992,         7.4662,         5.5308
    490,         0.0603,       -14.6713,         0.0953,         0.0939,         0.0942,         9.1429,         7.4438,         6.0821
    491,         0.0514,       -25.6873,         0.0953,         0.0939,         0.0942,         8.6488,         7.1887,         6.0600
    492,         0.0455,       -19.0009,         0.0953,         0.0940,         0.0943,         8.5138,         7.2150,         6.1358
    493,         0.0592,         1.4325,         0.0953,         0.0940,         0.0943,         8.7696,         7.3338,         6.1654
    494,         0.0611,         1.5397,         0.0953,         0.0940,         0.0943,         8.8900,         7.5096,         6.3546
    495,         0.0802,        -2.2635,         0.0953,         0.0938,         0.0942,         8.4354,         7.3608,         6.4267
    496,         0.1182,       -23.1652,         0.0953,         0.0935,         0.0941,         9.1646,         7.7400,         6.5579
    497,         0.0483,       -31.5783,         0.0953,         0.0936,         0.0941,         9.4550,         8.1337,         6.9488
    498,         0.0712,       -39.6027,         0.0953,         0.0933,         0.0939,         8.6767,         7.7638,         6.9454
    499,         0.0744,       -48.5830,         0.0952,         0.0931,         0.0938,         9.7246,         8.3067,         7.1054
    500,         0.0748,       -55.0792,         0.0948,         0.0931,         0.0938,        11.0008,         9.0575,         7.4725
    501,         0.0444,       -60.0763,         0.0921,         0.0930,         0.0937,        11.0342,         9.4208,         7.9946
    502,         0.0630,       -64.7236,         0.0897,         0.0931,         0.0937,         9.7150,         8.8592,         8.0629
    503,         0.0652,       -68.8362,         0.0869,         0.0930,         0.0937,        11.5188,         9.7129,         8.2279
    504,         0.0658,       -73.1138,         0.0845,         0.0930,         0.0937,        13.8787,        10.9887,         8.7487
    505,         0.0412,       -73.1812,         0.0859,         0.0932,         0.0938,        15.2096,        12.1113,         9.6237
    506,         0.0361,       -58.2586,         0.0953,         0.0934,         0.0939,        12.4475,        11.2712,        10.1429
    507,         0.0428,       -56.7282,         0.0939,         0.0933,         0.0939,        11.6750,        10.6567,         9.7708
    508,         0.0487,       -56.8019,         0.0944,         0.0933,         0.0939,        13.2525,        11.4425,         9.8908
    509,         0.0625,       -38.4485,         0.0953,         0.0935,         0.0940,        13.4783,        11.7458,        10.2258
    510,         0.0935,         9.4802,         0.0953,         0.0938,         0.0942,        12.7175,        11.5346,        10.4275
    511,         0.0938,        12.7197,         0.0953,         0.0936,         0.0941,        12.7133,        11.4804,        10.3654
    512,         0.0910,         8.1657,         0.0952,         0.0936,         0.0941,        11.6829,        11.0696,        10.3592
    513,         0.0917,        22.9644,         0.0953,         0.0938,         0.0942,        11.7800,        11.0712,        10.2937
    514,         0.0938,        40.8424,         0.0953,         0.0938,         0.0942,        12.8462,        11.6054,        10.4567
    515,         0.1043,        34.3360,         0.0953,         0.0938,         0.0942,        11.9575,        11.2746,        10.5425
    516,         0.1158,        28.9368,         0.0953,         0.0937,         0.0941,        10.9358,        10.6658,        10.2254
    517,         0.1456,        22.1551,         0.0953,         0.0935,         0.0940,        11.1012,        10.5850,         9.9725
    518,         0.1321,        15.7551,         0.0953,         0.0933,         0.0939,        11.4242,        10.6908,         9.9358
    519,         0.1300,         9.9041,         0.0953,         0.0932,         0.0938,        12.2417,        11.1083,        10.0717
    520,         0.1175,         5.0735,         0.0953,         0.0934,         0.0939,        12.3392,        11.2833,        10.2933
    521,         0.1497,        -1.7878,         0.0953,         0.0933,         0.0939,        14.3783,        12.3358,        10.6425
    522,         0.1279,       -22.3287,         0.0953,         0.0934,         0.0939,        14.4038,        12.6558,        11.1638
    523,         0.0939,       -22.6024,         0.0953,         0.0936,         0.0940,        14.7404,        13.0696,        11.6092
    524,         0.1351,       -29.8742,         0.0953,         0.0935,         0.0940,        15.6250,        13.5988,        11.9221
    525,         0.1106,       -35.6296,         0.0953,         0.0934,         0.0940,        16.9937,        14.5146,        12.4654
    526,         0.1032,       -43.6064,         0.0953,         0.0933,         0.0939,        17.0992,        14.8337,        12.9400
    527,         0.0982,       -40.9611,         0.0953,         0.0934,         0.0939,        17.5933,        15.3046,        13.3683
    528,         0.1167,       -15.3728,         0.0952,         0.0934,         0.0939,        16.3271,        14.9517,        13.6379
    529,         0.1171,       -30.6760,         0.0953,         0.0933,         0.0939,        14.8733,        14.2042,        13.4338
    530,         0.1187,       -41.3820,         0.0952,         0.0932,         0.0938,        14.4238,        13.8046,        13.0904
    531,         0.0831,       -22.3534,         0.0953,         0.0935,         0.0940,        14.2671,        13.6938,        12.9608
    532,         0.1421,       -19.0849,         0.0953,         0.0935,         0.0940,        15.1171,        13.9008,        12.7713
    533,         0.1211,       -26.4180,         0.0953,         0.0936,         0.0940,        15.2996,        14.1371,        12.9779
    534,         0.1258,       -28.5782,         0.0953,         0.0935,         0.0940,        15.2671,        14.1325,        13.0562
    535,         0.1368,       -35.1427,         0.0953,         0.0934,         0.0940,        16.3829,        14.7325,        13.2633
    536,         0.0912,       -16.1158,         0.0953,         0.0938,         0.0941,        14.9454,        14.2442,        13.4383
    537,         0.1353,        30.9280,         0.0953,         0.0939,         0.0942,        15.3975,        14.3983,        13.4204
    538,         0.1391,        28.8860,         0.0953,         0.0937,         0.0942,        15.4075,        14.4562,        13.5025
    539,         0.1786,        23.6706,         0.0953,         0.0935,         0.0940,        15.2967,        14.4100,        13.5233
    540,         0.1841,        19.8686,         0.0953,         0.0936,         0.0941,        15.0438,        14.3267,        13.5462
    541,         0.1997,        17.8550,         0.0953,         0.0934,         0.0940,        16.4917,        15.0217,        13.6838
    542,         0.1805,        11.7504,         0.0953,         0.0933,         0.0939,        15.5438,        14.6954,        13.8133
    543,         0.1998,         6.2292,         0.0952,         0.0931,         0.0938,        15.8025,        14.7750,        13.7817
    544,         0.2115,         1.3948,         0.0953,         0.0933,         0.0939,        16.9721,        15.3492,        13.9225
    545,         0.1948,       -20.9236,         0.0952,         0.0930,         0.0937,        17.3575,        15.7383,        14.2721
    546,         0.1553,       -38.3538,         0.0952,         0.0930,         0.0937,        16.7821,        15.5692,        14.4279
    547,         0.1147,       -46.8510,         0.0952,         0.0932,         0.0938,        16.3575,        15.4017,        14.4404
    548,         0.1123,       -51.9801,         0.0953,         0.0932,         0.0938,        17.1121,        15.6896,        14.4279
    549,         0.1101,       -43.1894,         0.0953,         0.0933,         0.0939,        18.5767,        16.5204,        14.7583
    550,         0.1859,         3.1452,         0.0953,         0.0934,         0.0939,        19.2354,        17.1129,        15.3029
    551,         0.1972,        -0.3059,         0.0953,         0.0935,         0.0940,        18.8400,        17.1713,        15.6617
    552,         0.2406,        -8.2421,         0.0953,         0.0933,         0.0939,        19.0725,        17.3550,        15.8329
    553,         0.1716,        -1.8678,         0.0953,         0.0936,         0.0940,        17.4746,        16.7421,        15.8904
    554,         0.2450,         4.0688,         0.0953,         0.0933,         0.0939,        17.0462,        16.3146,        15.5337
    555,         0.2500,       -10.4922,         0.0952,         0.0931,         0.0938,        17.8271,        16.6488,        15.4808
    556,         0.1921,       -32.6165,         0.0952,         0.0931,         0.0937,        16.9862,        16.2875,        15.4796
    557,         0.1617,       -42.4662,         0.0952,         0.0932,         0.0938,        17.0258,        16.2267,        15.3704
    558,         0.1572,       -49.0006,         0.0952,         0.0931,         0.0937,        17.7229,        16.5354,        15.3996
    559,         0.1215,       -54.2685,         0.0953,         0.0932,         0.0938,        17.7554,        16.6196,        15.5192
    560,         0.1247,       -34.2746,         0.0953,         0.0935,         0.0940,        18.3025,        16.9662,        15.7038
    561,         0.1671,       -21.3149,         0.0953,         0.0935,         0.0940,        18.5896,        17.1767,        15.8904
    562,         0.1758,       -32.1506,         0.0953,         0.0937,         0.0941,        18.0179,        17.0125,        16.0029
    563,         0.1810,       -26.3777,         0.0953,         0.0935,         0.0940,        19.4929,        17.6800,        16.1217
    564,         0.1837,       -33.9016,         0.0953,         0.0935,         0.0940,        19.6729,        18.0021,        16.4879
    565,         0.1612,       -41.6511,         0.0953,         0.0935,         0.0940,        18.7817,        17.6692,        16.5779
    566,         0.1699,       -47.9640,         0.0952,         0.0933,         0.0939,        18.1917,        17.3400,        16.4687
    567,         0.1623,       -53.0610,         0.0953,         0.0933,         0.0939,        19.3929,        17.8421,        16.4675
    568,         0.1455,       -57.6923,         0.0932,         0.0932,         0.0938,        19.1567,        17.9025,        16.6796
    569,         0.1508,       -62.0780,         0.0911,         0.0932,         0.0938,        19.0000,        17.7954,        16.6829
    570,         0.1149,       -65.1114,         0.0894,         0.0934,         0.0939,        18.8062,        17.7783,        16.7313
    571,         0.1135,       -68.4921,         0.0869,         0.0932,         0.0938,        18.0396,        17.3788,        16.6496
    572,         0.1032,       -38.3697,         0.0953,         0.0934,         0.0939,        18.7604,        17.7075,        16.6667
    573,         0.2023,         2.6724,         0.0953,         0.0934,         0.0939,        18.0446,        17.4096,        16.6721
    574,         0.2807,       -10.4315,         0.0953,         0.0934,         0.0939,        18.2712,        17.4262,        16.5533
    575,         0.1992,       -29.8080,         0.0953,         0.0934,         0.0939,        17.6579,        17.0933,        16.4404
    576,         0.1987,       -39.2122,         0.0953,         0.0933,         0.0939,        18.4792,        17.4163,        16.4071
    577,         0.1560,       -40.5770,         0.0953,         0.0934,         0.0939,        19.0954,        17.8046,        16.5933
    578,         0.1585,       -46.8010,         0.0953,         0.0934,         0.0939,        17.9196,        17.2854,        16.5921
    579,         0.1670,       -51.0826,         0.0953,         0.0935,         0.0940,        18.6267,        17.5700,        16.5667
    580,         0.1548,       -54.6940,         0.0948,         0.0934,         0.0939,        18.2767,        17.4708,        16.6304
    581,         0.1287,       -47.7898,         0.0953,         0.0935,         0.0940,        17.5642,        17.1000,        16.5375
    582,         0.1946,         1.2346,         0.0953,         0.0936,         0.0940,        18.2746,        17.4296,        16.5646
    583,         0.2694,       -13.5378,         0.0953,         0.0934,         0.0939,        16.7442,        16.7000,        16.4267
    584,         0.2276,       -33.0356,         0.0953,         0.0932,         0.0938,        17.0537,        16.6392,        16.1483
    585,         0.1803,       -42.9199,         0.0953,         0.0932,         0.0938,        16.5633,        16.4062,        16.0500
    586,         0.1439,       -46.0678,         0.0953,         0.0934,         0.0939,        17.1775,        16.5867,        15.9554
    587,         0.1345,       -35.2369,         0.0953,         0.0934,         0.0939,        16.7283,        16.4233,        15.9700
    588,         0.1763,       -40.1567,         0.0953,         0.0933,         0.0939,        15.2054,        15.6221,        15.7254
    589,         0.1677,       -47.1446,         0.0953,         0.0933,         0.0939,        15.3238,        15.4737,        15.4083
    590,         0.1538,       -51.3567,         0.0953,         0.0935,         0.0940,        15.8617,        15.6400,        15.2962
    591,         0.1482,       -54.2712,         0.0949,         0.0934,         0.0939,        16.5471,        15.9700,        15.3604
    592,         0.1369,       -58.1600,         0.0931,         0.0934,         0.0939,        14.9542,        15.2300,        15.2487
    593,         0.1319,       -57.0595,         0.0953,         0.0934,         0.0939,        15.3842,        15.2525,        15.0342
    594,         0.1068,       -44.2235,         0.0953,         0.0935,         0.0940,        15.6996,        15.4975,        15.1258
    595,         0.1437,       -48.7003,         0.0953,         0.0934,         0.0940,        13.3933,        14.3354,        14.8571
    596,         0.1432,       -43.2333,         0.0953,         0.0935,         0.0940,        13.5300,        14.1563,        14.4625
    597,         0.1134,       -33.9255,         0.0953,         0.0934,         0.0939,        12.9317,        13.7575,        14.2000
    598,         0.1605,       -42.8924,         0.0953,         0.0933,         0.0939,        12.8429,        13.5242,        13.8958
    599,         0.1493,       -49.2993,         0.0953,         0.0933,         0.0939,        13.3921,        13.6663,        13.7583
    600,         0.1377,       -53.9727,         0.0953,         0.0933,         0.0939,        14.7079,        14.2554,        13.8317
    601,         0.1247,       -57.4549,         0.0936,         0.0934,         0.0939,        15.8429,        14.8712,        14.0821
    602,         0.1319,       -60.3328,         0.0919,         0.0934,         0.0939,        16.5321,        15.3438,        14.4075
    603,         0.1070,       -62.2401,         0.0909,         0.0937,         0.0941,        16.9267,        15.7175,        14.7304
    604,         0.1309,       -64.4637,         0.0890,         0.0934,         0.0939,        15.8029,        15.3413,        14.8825
    605,         0.1198,       -68.1946,         0.0871,         0.0934,         0.0939,        14.8854,        14.8750,        14.7496
    606,         0.1256,       -71.0630,         0.0853,         0.0934,         0.0939,        14.8100,        14.7400,        14.5833
    607,         0.1343,       -73.8429,         0.0833,         0.0933,         0.0939,        15.7279,        15.1013,        14.5525
    608,         0.0849,       -76.4698,         0.0816,         0.0934,         0.0939,        16.2683,        15.4733,        14.7329
    609,         0.1111,       -79.4690,         0.0792,         0.0932,         0.0938,        13.7471,        14.3446,        14.6337
    610,         0.1198,       -82.9893,         0.0768,         0.0931,         0.0938,        13.4704,        14.0171,        14.2950
    611,         0.0951,       -86.2596,         0.0759,         0.0921,         0.0938,        15.5638,        14.8400,        14.2375
    612,         0.1235,       -88.3237,         0.0749,         0.0910,         0.0938,        15.4625,        14.9137,        14.3829
    613,         0.1108,       -90.6446,         0.0740,         0.0900,         0.0939,        15.4662,        14.9554,        14.4521
    614,         0.0876,       -90.8949,         0.0754,         0.0891,         0.0939,        14.5046,        14.5683,        14.4625
    615,         0.0836,       -91.5077,         0.0755,         0.0884,         0.0940,        12.7762,        13.6429,        14.1604
    616,         0.0975,       -92.2449,         0.0750,         0.0877,         0.0940,        13.0267,        13.6317,        13.9283
    617,         0.0834,       -93.6331,         0.0744,         0.0870,         0.0941,        11.1458,        12.6396,        13.5913
    618,         0.1124,       -95.1130,         0.0737,         0.0862,         0.0941,        11.2437,        12.4946,        13.2721
    619,         0.0991,       -97.2101,         0.0725,         0.0852,         0.0939,        11.3279,        12.2937,        12.9496
    620,         0.0987,       -99.5428,         0.0717,         0.0843,         0.0939,        13.4987,        13.2250,        12.9612
    621,         0.0402,      -103.9089,         0.0704,         0.0831,         0.0939,        13.0187,        13.1650,        13.1387
    622,         0.0387,      -109.2922,         0.0691,         0.0819,         0.0938,        10.4383,        11.9004,        12.9012
    623,         0.0453,      -114.2345,         0.0682,         0.0809,         0.0938,         8.6429,        10.9296,        12.4825
    624,         0.0518,      -118.2988,         0.0672,         0.0799,         0.0939,         8.6900,        10.6054,        11.9908
    625,         0.0370,      -122.6707,         0.0660,         0.0787,         0.0938,        10.3558,        11.2200,        11.8263
    626,         0.0339,      -125.8249,         0.0678,         0.0777,         0.0939,         9.0125,        10.6838,        11.7825
    627,         0.0333,      -125.3786,         0.0671,         0.0768,         0.0939,         5.7988,         8.9775,        11.2738
    628,         0.0339,      -127.5672,         0.0682,         0.0764,         0.0936,         9.2096,        10.1892,        10.9446
