 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
    520,         4.0284,        -0.7096,         3.3188,       166.1605,       388.5752,        66.3478,     86178.7188,       171.1046,       253.7859,    157771.0312,        94.0000,       296.0218,         1.5831,         1.3394,         1.9794
    521,         5.1781,        -1.7383,         3.4398,       166.4733,       388.8057,        66.4394,     86177.6797,       171.4676,       253.4890,    157770.6875,        94.0000,       295.9761,         1.5018,         1.4882,         1.9516
    522,         4.6292,        -0.9421,         3.6871,       166.8961,       389.0415,        66.5531,     86176.5234,       171.9187,       253.1598,    157770.3125,        94.0000,       295.9270,         1.7233,         1.5791,         2.1081
    523,         3.9435,        -0.2385,         3.7050,       167.2558,       389.2860,        66.6542,     86175.3203,       172.3196,       252.7886,    157769.9062,        94.0000,       295.8735,         1.5993,         1.6474,         2.0576
    524,         5.2141,        -1.2524,         3.9617,       167.7477,       389.5462,        66.7818,     86174.0547,       172.8264,       252.3547,    157769.4688,        94.0000,       295.8136,         1.8656,         1.7517,         2.2099
    525,         5.2576,        -0.8754,         4.3822,       168.4719,       389.8347,        66.9562,     86172.6406,       173.5198,       251.8094,    157768.9062,        94.0000,       295.7430,         2.3343,         1.9235,         2.4587
    526,         5.1817,        -0.9179,         4.2638,       168.9667,       390.1297,        67.0848,     86171.1172,       174.0299,       251.2245,    157768.1875,        94.0000,       295.6682,         1.8778,         2.0037,         2.2601
    527,         4.5928,         0.0121,         4.6049,       169.6992,       390.4374,        67.2612,     86169.5547,       174.7308,       250.5800,    157767.4062,        94.0000,       295.5869,         2.3572,         2.0894,         2.5155
    528,         3.5974,         0.2164,         3.8138,       169.7328,       390.7239,        67.2980,     86168.0000,       174.8729,       249.9918,    157766.6719,        94.0000,       295.5107,         0.9617,         1.9965,         1.8172
    529,         2.7612,         0.8824,         3.6437,       169.6738,       390.9798,        67.3161,     86166.5703,       174.9406,       249.5070,    157766.0625,        94.0000,       295.4444,         0.7757,         1.8899,         1.7538
    530,         3.9762,         0.1236,         4.0998,       170.1064,       391.2220,        67.4326,     86165.1797,       175.4017,       249.0747,    157765.4688,        94.0000,       295.3833,         1.7598,         1.8254,         2.2744
    531,         0.7798,         3.1289,         3.9087,       170.4561,       391.4586,        67.5327,     86163.8672,       175.7966,       248.6613,    157764.9688,        94.0000,       295.3235,         1.5964,         1.7700,         2.1388
    532,         5.5030,        -1.5080,         3.9950,       170.8814,       391.7037,        67.6480,     86162.4688,       176.2521,       248.2231,    157764.3750,        94.0000,       295.2610,         1.7496,         1.8033,         2.1916
    533,         4.6151,        -0.6713,         3.9437,       171.1673,       391.9529,        67.7355,     86161.0625,       176.5964,       247.7604,    157763.7812,        94.0000,       295.1956,         1.4728,         1.8561,         2.0876
    534,         4.6459,        -0.4935,         4.1525,       171.6261,       392.1996,        67.8576,     86159.6562,       177.0791,       247.3011,    157763.1875,        94.0000,       295.1306,         1.8199,         1.8634,         2.2891
    535,         5.3416,        -0.8710,         4.4705,       172.2735,       392.4647,        68.0176,     86158.1094,       177.7132,       246.7688,    157762.4375,        94.0000,       295.0583,         2.2009,         1.9815,         2.4891
    536,         0.4862,         3.5573,         4.0436,       172.6464,       392.7067,        68.1229,     86156.6094,       178.1278,       246.3059,    157761.7500,        94.0000,       294.9925,         1.6538,         1.8675,         2.1760
    537,         2.8947,         1.2328,         4.1275,       173.2049,       392.9525,        68.2654,     86155.1094,       178.6913,       245.8271,    157761.0625,        94.0000,       294.9247,         2.0283,         1.8502,         2.2773
    538,         4.2416,        -0.4705,         3.7710,       173.4170,       393.1980,        68.3388,     86153.6328,       178.9777,       245.3436,    157760.3906,        94.0000,       294.8561,         1.3371,         1.8626,         1.9084
    539,         5.0446,        -1.2231,         3.8215,       173.6447,       393.4393,        68.4153,     86152.1641,       179.2768,       244.8692,    157759.7188,        94.0000,       294.7881,         1.3694,         1.8556,         1.9659
    540,         3.4120,         0.6153,         4.0273,       174.0561,       393.6747,        68.5287,     86150.6875,       179.7230,       244.4097,    157759.0469,        94.0000,       294.7213,         1.7383,         1.8412,         2.1861
    541,         5.0256,        -0.8478,         4.1778,       174.5107,       393.9328,        68.6508,     86149.1406,       180.2042,       243.8620,    157758.2500,        94.0000,       294.6451,         1.8276,         1.9622,         2.2156
    542,         5.1280,        -1.2052,         3.9228,       174.7231,       394.1747,        68.7246,     86147.6016,       180.4918,       243.3621,    157757.4688,        94.0000,       294.5735,         1.3444,         1.9100,         2.0128
    543,         5.4015,        -1.1872,         4.2143,       175.1564,       394.4175,        68.8428,     86146.0469,       180.9563,       242.8551,    157756.6562,        94.0000,       294.5008,         1.7877,         1.9222,         2.2921
    544,         4.9942,        -0.3899,         4.6043,       175.8561,       394.6786,        69.0143,     86144.5312,       181.6345,       242.2742,    157755.8750,        94.0000,       294.4209,         2.3241,         2.0272,         2.5772
    545,         5.2272,        -0.7576,         4.4696,       176.2764,       394.9485,        69.1301,     86142.9219,       182.0895,       241.6432,    157754.9375,        94.0000,       294.3353,         1.7680,         2.1706,         2.2990
    546,         5.5064,        -1.1038,         4.4026,       176.5880,       395.2066,        69.2244,     86141.3125,       182.4578,       241.0417,    157754.0156,        94.0000,       294.2523,         1.5523,         2.1748,         2.2279
    547,         5.4322,        -0.9912,         4.4410,       176.9099,       395.4548,        69.3207,     86139.7344,       182.8346,       240.4697,    157753.1094,        94.0000,       294.1718,         1.5749,         2.1494,         2.2916
    548,         4.9848,        -0.2797,         4.7051,       177.3882,       395.7124,        69.4484,     86138.1094,       183.3364,       239.8579,    157752.1875,        94.0000,       294.0868,         1.8893,         2.2131,         2.4920
    549,         4.5267,         0.6024,         5.1291,       178.1422,       395.9977,        69.6315,     86136.3828,       184.0596,       239.1269,    157751.2031,        94.0000,       293.9890,         2.4445,         2.3699,         2.7592
    550,         5.3561,        -0.1988,         5.1574,       178.8907,       396.2990,        69.8137,     86134.5156,       184.7787,       238.3053,    157750.1250,        94.0000,       293.8813,         2.4375,         2.4182,         2.7392
    551,         4.1668,         0.9960,         5.1629,       179.6262,       396.5934,        69.9935,     86132.6250,       185.4879,       237.4838,    157749.0938,        94.0000,       293.7734,         2.4153,         2.4482,         2.7147
    552,         5.5627,        -0.4511,         5.1116,       180.2610,       396.8893,        70.1534,     86130.6719,       186.1171,       236.6386,    157748.0000,        94.0000,       293.6623,         2.2178,         2.5234,         2.5882
    553,         2.1371,         2.6537,         4.7907,       180.7370,       397.1523,        70.2817,     86128.8125,       186.6197,       235.9044,    157746.9531,        94.0000,       293.5620,         1.9032,         2.3788,         2.4119
    554,         5.5954,        -0.9918,         4.6036,       181.1547,       397.3989,        70.3984,     86127.0703,       187.0759,       235.2415,    157745.9062,        94.0000,       293.4685,         1.7882,         2.2585,         2.3450
    555,         5.7077,        -0.9246,         4.7831,       181.6150,       397.6561,        70.5238,     86125.2969,       187.5667,       234.5337,    157744.8438,        94.0000,       293.3698,         1.8764,         2.3614,         2.4216
    556,         5.5350,        -0.8942,         4.6407,       181.9048,       397.8950,        70.6153,     86123.5781,       187.9213,       233.8881,    157743.7969,        94.0000,       293.2770,         1.5369,         2.3427,         2.2980
    557,         5.4725,        -0.6619,         4.8107,       182.3153,       398.1298,        70.7309,     86121.8750,       188.3724,       233.2562,    157742.7656,        94.0000,       293.1851,         1.7799,         2.3406,         2.4701
    558,         5.4603,        -0.4793,         4.9810,       182.7904,       398.3735,        70.8596,     86120.1094,       188.8755,       232.5822,    157741.7031,        94.0000,       293.0883,         1.9116,         2.4138,         2.5671
    559,         5.3032,        -0.2361,         5.0671,       183.3076,       398.6154,        70.9969,     86118.3281,       189.4126,       231.9020,    157740.6250,        94.0000,       292.9911,         1.9984,         2.4381,         2.6290
    560,         4.2854,         1.0473,         5.3326,       184.0536,       398.8651,        71.1801,     86116.4844,       190.1332,       231.1747,    157739.5625,        94.0000,       292.8880,         2.4596,         2.4751,         2.8575
    561,         5.5243,        -0.1913,         5.3330,       184.7796,       399.1176,        71.3595,     86114.5469,       190.8383,       230.4187,    157738.4375,        94.0000,       292.7811,         2.4237,         2.5198,         2.8132
    562,         4.5542,         0.5347,         5.0889,       185.2542,       399.3578,        71.4887,     86112.6875,       191.3425,       229.6974,    157737.3438,        94.0000,       292.6772,         1.9234,         2.5133,         2.5756
    563,         4.9098,         0.5529,         5.4627,       185.9863,       399.6209,        71.6697,     86110.6484,       192.0533,       228.8702,    157736.1250,        94.0000,       292.5612,         2.4421,         2.6564,         2.8063
    564,         4.9519,         0.6094,         5.5613,       186.7129,       399.8878,        71.8498,     86108.5234,       192.7602,       227.9970,    157734.8438,        94.0000,       292.4402,         2.4349,         2.7686,         2.7927
    565,         5.0354,         0.3013,         5.3367,       187.2827,       400.1337,        71.9988,     86106.4688,       193.3423,       227.1912,    157733.5938,        94.0000,       292.3255,         2.1250,         2.7043,         2.6324
    566,         5.4999,        -0.3549,         5.1450,       187.7058,       400.3634,        72.1186,     86104.4922,       193.8072,       226.4464,    157732.4062,        94.0000,       292.2168,         1.8334,         2.6300,         2.5150
    567,         4.5226,         1.0417,         5.5644,       188.4285,       400.6104,        72.2984,     86102.4531,       194.5123,       225.6229,    157731.1875,        94.0000,       292.0988,         2.4360,         2.7568,         2.8076
    568,         5.6678,        -0.2276,         5.4402,       189.0153,       400.8502,        72.4516,     86100.3516,       195.1106,       224.8065,    157729.8750,        94.0000,       291.9807,         2.1679,         2.7651,         2.6751
    569,         4.7529,         0.5029,         5.2558,       189.4611,       401.0783,        72.5777,     86098.3125,       195.6001,       224.0321,    157728.6250,        94.0000,       291.8660,         1.8880,         2.7035,         2.5522
    570,         5.6089,        -0.2192,         5.3898,       190.0720,       401.2974,        72.7377,     86096.3125,       196.2256,       223.2864,    157727.4062,        94.0000,       291.7536,         2.2218,         2.6638,         2.7259
    571,         5.2617,        -0.1602,         5.1015,       190.4900,       401.4964,        72.8601,     86094.4219,       196.7005,       222.6256,    157726.2500,        94.0000,       291.6497,         1.8379,         2.5343,         2.5672
    572,         4.6948,         0.8294,         5.5243,       191.2081,       401.7112,        73.0404,     86092.3516,       197.4058,       221.8757,    157724.9375,        94.0000,       291.5364,         2.4417,         2.6671,         2.8572
    573,         5.1700,         0.0211,         5.1910,       191.7472,       401.9122,        73.1845,     86090.3359,       197.9663,       221.1728,    157723.6875,        94.0000,       291.4278,         2.0868,         2.5077,         2.6833
    574,         5.2840,        -0.0766,         5.2073,       192.2668,       402.1120,        73.3249,     86088.3438,       198.5116,       220.4740,    157722.4688,        94.0000,       291.3188,         2.0511,         2.5489,         2.6585
    575,         5.6153,        -0.5011,         5.1142,       192.6713,       402.2977,        73.4424,     86086.4062,       198.9651,       219.8332,    157721.2500,        94.0000,       291.2156,         1.8224,         2.5297,         2.5845
    576,         5.6384,        -0.2253,         5.4131,       193.2678,       402.4925,        73.5984,     86084.3906,       199.5724,       219.1474,    157720.0000,        94.0000,       291.1069,         2.2093,         2.6201,         2.7930
    577,         5.3630,         0.1869,         5.5499,       193.8967,       402.6951,        73.7612,     86082.2734,       200.2062,       218.4072,    157718.6562,        94.0000,       290.9916,         2.2778,         2.7176,         2.8322
    578,         5.4411,        -0.1846,         5.2565,       194.3104,       402.8752,        73.8809,     86080.2891,       200.6679,       217.7565,    157717.4062,        94.0000,       290.8860,         1.8493,         2.6048,         2.6517
    579,         5.6948,        -0.0613,         5.6335,       195.0292,       403.0624,        74.0619,     86078.2500,       201.3742,       217.0674,    157716.1250,        94.0000,       290.7754,         2.4631,         2.6733,         2.9602
    580,         5.5663,        -0.0838,         5.4826,       195.6094,       403.2413,        74.2154,     86076.2188,       201.9703,       216.4031,    157714.8281,        94.0000,       290.6668,         2.1896,         2.6511,         2.8315
    581,         3.7049,         1.5975,         5.3024,       196.1268,       403.4049,        74.3566,     86074.2656,       202.5167,       215.8044,    157713.5938,        94.0000,       290.5650,         2.0664,         2.5437,         2.7588
    582,         4.0324,         1.2635,         5.2958,       196.7198,       403.5765,        74.5129,     86072.2422,       203.1235,       215.1599,    157712.3125,        94.0000,       290.4573,         2.2211,         2.4951,         2.8007
    583,         4.5971,         0.1349,         4.7320,       196.8649,       403.7228,        74.5798,     86070.3828,       203.3721,       214.6311,    157711.1250,        94.0000,       290.3621,         1.3267,         2.3861,         2.3459
    584,         5.4902,        -0.4821,         5.0081,       197.2253,       403.8690,        74.6897,     86068.5469,       203.7932,       214.1138,    157709.9062,        94.0000,       290.2679,         1.7584,         2.4148,         2.5933
    585,         5.1217,        -0.2428,         4.8789,       197.4582,       404.0067,        74.7743,     86066.7812,       204.1125,       213.6360,    157708.7188,        94.0000,       290.1782,         1.5050,         2.3728,         2.5061
    586,         4.1024,         1.1464,         5.2489,       198.0221,       404.1490,        74.9251,     86064.9922,       204.6967,       213.1374,    157707.5625,        94.0000,       290.0858,         2.1695,         2.4077,         2.8412
    587,         4.1225,         0.7689,         4.8913,       198.3018,       404.2838,        75.0192,     86063.2266,       205.0538,       212.6673,    157706.3750,        94.0000,       289.9960,         1.6035,         2.3566,         2.5347
    588,         4.6846,        -0.0892,         4.5954,       198.4225,       404.3972,        75.0816,     86061.6328,       205.2836,       212.3070,    157705.2812,        94.0000,       289.9185,         1.2862,         2.1970,         2.3984
    589,         5.0733,        -0.4343,         4.6390,       198.5897,       404.5093,        75.1533,     86060.0156,       205.5506,       211.9677,    157704.1875,        94.0000,       289.8430,         1.3800,         2.1627,         2.4762
    590,         4.2818,         0.5621,         4.8439,       198.9121,       404.6258,        75.2561,     86058.4219,       205.9417,       211.6110,    157703.0781,        94.0000,       289.7653,         1.6913,         2.1904,         2.6535
    591,         4.7636,         0.2930,         5.0566,       199.4015,       404.7490,        75.3925,     86056.8047,       206.4670,       211.2165,    157701.9688,        94.0000,       289.6828,         2.0285,         2.2565,         2.8002
    592,         4.7013,        -0.1501,         4.5512,       199.5195,       404.8517,        75.4551,     86055.2344,       206.6973,       210.9244,    157700.9375,        94.0000,       289.6118,         1.2867,         2.0968,         2.4543
    593,         4.1859,         0.6090,         4.7949,       199.8723,       404.9563,        75.5650,     86053.6484,       207.1171,       210.6350,    157699.9062,        94.0000,       289.5406,         1.7572,         2.0798,         2.7150
    594,         2.6105,         1.9323,         4.5427,       199.9471,       405.0654,        75.6185,     86052.0938,       207.3106,       210.3102,    157698.8438,        94.0000,       289.4654,         1.2028,         2.1452,         2.3975
    595,         3.7741,         0.4992,         4.2733,       199.9914,       405.1486,        75.6658,     86050.5859,       207.4797,       210.1228,    157697.9375,        94.0000,       289.4062,         1.1420,         1.9334,         2.3399
    596,         3.5594,         0.6605,         4.2200,       200.0081,       405.2317,        75.7077,     86049.1172,       207.6265,       209.9565,    157697.0938,        94.0000,       289.3495,         1.0870,         1.8798,         2.3401
    597,         3.9057,         0.2741,         4.1798,       200.0274,       405.3085,        75.7501,     86047.7031,       207.7752,       209.8334,    157696.3125,        94.0000,       289.2977,         1.0923,         1.8035,         2.3763
    598,         4.4972,        -0.3172,         4.1799,       200.0901,       405.3839,        75.8011,     86046.3203,       207.9586,       209.7341,    157695.5781,        94.0000,       289.2486,         1.1792,         1.7666,         2.4133
    599,         4.9291,        -0.5613,         4.3678,       200.2615,       405.4635,        75.8739,     86044.9219,       208.2289,       209.6211,    157694.8125,        94.0000,       289.1977,         1.3972,         1.7865,         2.5813
    600,         5.0629,        -0.5021,         4.5607,       200.5318,       405.5547,        75.9665,     86043.4922,       208.5783,       209.4472,    157694.0156,        94.0000,       289.1396,         1.5961,         1.8849,         2.6758
    601,         5.1421,        -0.0793,         5.0628,       201.1853,       405.6560,        76.1362,     86041.9922,       209.2359,       209.2112,    157693.1094,        94.0000,       289.0739,         2.3652,         1.9901,         3.0727
    602,         5.0488,         0.0301,         5.0790,       201.7999,       405.7628,        76.2990,     86040.4531,       209.8659,       208.9308,    157692.1406,        94.0000,       289.0027,         2.2905,         2.0673,         3.0117
    603,         2.8306,         2.3472,         5.1778,       202.4999,       405.8725,        76.4797,     86038.9141,       210.5673,       208.6184,    157691.0938,        94.0000,       288.9271,         2.4651,         2.1269,         3.0510
    604,         5.0621,        -0.4683,         4.5938,       202.7448,       405.9687,        76.5700,     86037.3984,       210.9073,       208.3613,    157690.1250,        94.0000,       288.8573,         1.5573,         2.0455,         2.5483
    605,         4.8842,        -0.4711,         4.4131,       202.8795,       406.0535,        76.6392,     86035.8984,       211.1629,       208.1692,    157689.2344,        94.0000,       288.7947,         1.3377,         1.9351,         2.4780
    606,         5.0064,        -0.4906,         4.5158,       203.1260,       406.1357,        76.7315,     86034.4609,       211.5112,       208.0012,    157688.4062,        94.0000,       288.7346,         1.5620,         1.8859,         2.6299
    607,         4.7874,        -0.1197,         4.6678,       203.4712,       406.2246,        76.8445,     86033.0234,       211.9420,       207.8039,    157687.5781,        94.0000,       288.6708,         1.7609,         1.9217,         2.7461
    608,         5.0208,        -0.1988,         4.8220,       203.9396,       406.3171,        76.9830,     86031.5312,       212.4752,       207.5802,    157686.6875,        94.0000,       288.6033,         2.0104,         1.9639,         2.8582
    609,         4.7572,        -0.5129,         4.2443,       203.9906,       406.3851,        77.0390,     86030.1797,       212.6783,       207.4858,    157685.9688,        94.0000,       288.5504,         1.1766,         1.7528,         2.4915
    610,         4.6242,        -0.2871,         4.3371,       204.1877,       406.4491,        77.1252,     86028.9062,       213.0025,       207.4338,    157685.3125,        94.0000,       288.5021,         1.4687,         1.6669,         2.6702
    611,         3.6380,         1.2894,         4.9273,       204.8873,       406.5283,        77.3130,     86027.5078,       213.7332,       207.3144,    157684.5625,        94.0000,       288.4455,         2.4770,         1.7630,         3.1643
    612,         4.7669,        -0.2809,         4.4861,       205.2103,       406.6064,        77.4260,     86026.1484,       214.1646,       207.1940,    157683.8438,        94.0000,       288.3882,         1.7261,         1.7688,         2.7173
    613,         4.9918,        -0.6931,         4.2987,       205.3404,       406.6835,        77.5010,     86024.7812,       214.4440,       207.0760,    157683.1094,        94.0000,       288.3311,         1.3414,         1.7641,         2.5345
    614,         3.7000,         0.5211,         4.2210,       205.4297,       406.7522,        77.5677,     86023.4609,       214.6902,       206.9976,    157682.4219,        94.0000,       288.2785,         1.2607,         1.7083,         2.5127
    615,         2.6961,         1.3348,         4.0310,       205.4598,       406.8069,        77.6225,     86022.2812,       214.8887,       207.0041,    157681.8438,        94.0000,       288.2360,         1.1423,         1.5715,         2.4594
    616,         2.2614,         1.4378,         3.6992,       205.2280,       406.8633,        77.6250,     86021.1250,       214.8779,       207.0142,    157681.3125,        94.0000,       288.1939,         0.6180,         1.5588,         2.1404
    617,         2.1226,         1.5484,         3.6710,       205.1009,       406.9065,        77.6486,     86020.1016,       214.9518,       207.1073,    157680.7969,        94.0000,       288.1613,         0.8267,         1.4178,         2.2532
    618,         3.2845,         0.4104,         3.6949,       205.0445,       406.9506,        77.6867,     86019.1094,       215.0836,       207.2131,    157680.2812,        94.0000,       288.1301,         0.9676,         1.3843,         2.3106
    619,         4.2168,        -0.2261,         3.9907,       205.3110,       406.9950,        77.7898,     86018.1406,       215.4755,       207.3345,    157679.7344,        94.0000,       288.1006,         1.6133,         1.3456,         2.6450
    620,         4.3900,        -0.2190,         4.1709,       205.6381,       407.0529,        77.9057,     86017.1016,       215.9185,       207.3911,    157679.2344,        94.0000,       288.0634,         1.7361,         1.4784,         2.6925
    621,         2.9756,         0.8967,         3.8724,       205.7357,       407.1073,        77.9763,     86016.1016,       216.1808,       207.4609,    157678.7188,        94.0000,       288.0276,         1.2789,         1.4410,         2.4314
    622,         2.8013,         0.8358,         3.6371,       205.7625,       407.1451,        78.0334,     86015.1875,       216.3892,       207.6277,    157678.1562,        94.0000,       288.0027,         1.1373,         1.2824,         2.3547
    623,         2.8586,         0.4109,         3.2696,       205.6566,       407.1738,        78.0646,     86014.2969,       216.4938,       207.8609,    157677.5312,        94.0000,       287.9855,         0.8719,         1.1570,         2.1126
    624,         3.6291,        -0.3415,         3.2876,       205.6172,       407.2030,        78.1096,     86013.4766,       216.6537,       208.1137,    157676.9531,        94.0000,       287.9705,         1.0045,         1.1181,         2.1695
    625,         3.4386,         0.0589,         3.4975,       205.6296,       407.2407,        78.1653,     86012.6406,       216.8571,       208.3335,    157676.3750,        94.0000,       287.9516,         1.1080,         1.1497,         2.3479
    626,         1.5220,         1.2841,         2.8060,       205.1227,       407.2722,        78.1175,     86011.7734,       216.6460,       208.5878,    157675.7344,        94.0000,       287.9365,         0.0683,         1.0859,         1.7202
    627,         1.6211,         1.0245,         2.6456,       204.7440,       407.2895,        78.0946,     86011.0547,       216.5349,       208.9294,    157675.2188,        94.0000,       287.9319,         0.3223,         0.9411,         1.7045
    628,         1.9110,         1.0606,         2.9716,       204.4186,       407.3223,        78.0825,     86010.2656,       216.4668,       209.2068,    157674.6562,        94.0000,       287.9202,         0.4271,         1.0440,         1.9276
    629,         1.5368,         1.2967,         2.8335,       203.9340,       407.3604,        78.0378,     86009.4531,       216.2685,       209.4542,    157674.0625,        94.0000,       287.9054,         0.1066,         1.0849,         1.7486
    630,         1.3189,         1.3411,         2.6600,       203.4214,       407.3867,        77.9858,     86008.6953,       216.0407,       209.7622,    157673.5156,        94.0000,       287.8979,         0.0478,         0.9956,         1.6644
    631,         0.9538,         1.6366,         2.5905,       202.8861,       407.4155,        77.9277,     86007.9453,       215.7876,       210.0652,    157672.9844,        94.0000,       287.8907,         0.0000,         1.0007,         1.5897
    632,         1.3137,         0.9749,         2.2886,       202.3799,       407.4318,        77.8753,     86007.3047,       215.5579,       210.4427,    157672.5469,        94.0000,       287.8922,         0.0551,         0.8861,         1.4025
    633,         3.0961,        -0.0653,         3.0308,       202.3002,       407.4564,        77.9086,     86006.6562,       215.6711,       210.7942,    157672.1094,        94.0000,       287.8908,         0.9067,         0.9371,         2.0937
    634,         1.4295,         0.9307,         2.3603,       201.8640,       407.4761,        77.8710,     86006.0469,       215.5005,       211.1772,    157671.7188,        94.0000,       287.8930,         0.1922,         0.8404,         1.5198
    635,         1.6489,         0.8022,         2.4511,       201.5182,       407.4950,        77.8515,     86005.4609,       215.4030,       211.5733,    157671.3281,        94.0000,       287.8969,         0.3709,         0.8245,         1.6266
    636,         2.2475,         0.4004,         2.6479,       201.3413,       407.5146,        77.8660,     86004.8906,       215.4415,       211.9748,    157670.9688,        94.0000,       287.9012,         0.7074,         0.8023,         1.8456
    637,         2.7076,         0.1940,         2.9017,       201.2123,       407.5431,        77.8903,     86004.2656,       215.5191,       212.3378,    157670.5625,        94.0000,       287.9014,         0.8023,         0.8689,         2.0328
    638,         3.4200,        -0.4742,         2.9459,       201.1342,       407.5718,        77.9250,     86003.6406,       215.6383,       212.6962,    157670.1562,        94.0000,       287.9011,         0.9034,         0.8690,         2.0768
    639,         3.1912,        -0.1858,         3.0054,       201.0645,       407.6018,        77.9617,     86003.0156,       215.7657,       213.0491,    157669.7500,        94.0000,       287.8999,         0.9200,         0.8653,         2.1402
    640,         2.8613,         0.1384,         2.9997,       201.0078,       407.6357,        78.0013,     86002.3828,       215.9053,       213.3809,    157669.3281,        94.0000,       287.8965,         0.9457,         0.8923,         2.1074
    641,         2.6701,         0.1086,         2.7787,       200.9216,       407.6597,        78.0355,     86001.7969,       216.0229,       213.7653,    157668.9531,        94.0000,       287.8988,         0.8862,         0.8027,         1.9760
    642,         2.8782,         0.1190,         2.9971,       200.9371,       407.6894,        78.0904,     86001.1953,       216.2235,       214.1290,    157668.5625,        94.0000,       287.8989,         1.0895,         0.8306,         2.1665
    643,         0.3368,         2.0974,         2.4342,       200.4084,       407.7202,        78.0364,     86000.6328,       215.9887,       214.4839,    157668.2188,        94.0000,       287.8980,         0.0000,         0.8309,         1.6033
    644,         0.2090,         2.0817,         2.2907,       199.8812,       407.7410,        77.9802,     86000.0703,       215.7442,       214.8917,    157667.8750,        94.0000,       287.9043,         0.0000,         0.7599,         1.5308
    645,         0.5243,         1.6214,         2.1458,       199.3553,       407.7623,        77.9220,     85999.5078,       215.4910,       215.3090,    157667.5312,        94.0000,       287.9126,         0.0000,         0.7577,         1.3881
    646,         0.9754,         1.1037,         2.0791,       198.8308,       407.7789,        77.8640,     85999.0547,       215.2392,       215.7593,    157667.2812,        94.0000,       287.9243,         0.0000,         0.7087,         1.3704
    647,         0.4340,         1.8335,         2.2675,       198.3076,       407.8031,        77.8058,     85998.5547,       214.9864,       216.1813,    157666.9844,        94.0000,       287.9334,         0.0000,         0.7476,         1.5198
    648,         0.3408,         1.8773,         2.2181,       197.7859,       407.8283,        77.7471,     85997.9922,       214.7315,       216.5984,    157666.6250,        94.0000,       287.9424,         0.0000,         0.7392,         1.4789
    649,         0.4744,         1.6941,         2.1685,       197.2655,       407.8532,        77.6884,     85997.4297,       214.4767,       217.0172,    157666.2812,        94.0000,       287.9518,         0.0000,         0.7385,         1.4301
    650,         0.3996,         1.6337,         2.0333,       196.7465,       407.8773,        77.6298,     85996.9141,       214.2224,       217.4437,    157665.9688,        94.0000,       287.9623,         0.0000,         0.7062,         1.3271
    651,         0.5671,         1.2008,         1.7679,       196.2288,       407.8936,        77.5714,     85996.5391,       213.9694,       217.9133,    157665.8125,        94.0000,       287.9779,         0.0000,         0.6260,         1.1419
    652,         0.8419,         1.1823,         2.0242,       195.7126,       407.9196,        77.5135,     85996.0938,       213.7185,       218.3416,    157665.5781,        94.0000,       287.9888,         0.0000,         0.7167,         1.3075
    653,         1.1120,         0.9239,         2.0359,       195.2260,       407.9462,        77.4615,     85995.6484,       213.4912,       218.7659,    157665.3438,        94.0000,       287.9994,         0.0567,         0.7052,         1.3308
    654,         1.1719,         0.8085,         1.9804,       194.8130,       407.9707,        77.4242,     85995.2031,       213.3231,       219.2002,    157665.1094,        94.0000,       288.0114,         0.2017,         0.6738,         1.3067
    655,         2.4502,         0.0214,         2.4716,       194.6835,       408.0071,        77.4438,     85994.6406,       213.3826,       219.5750,    157664.7812,        94.0000,       288.0167,         0.7669,         0.7832,         1.6884
    656,         0.2510,         1.7901,         2.0411,       194.1713,       408.0427,        77.3867,     85994.0781,       213.1350,       219.9495,    157664.4375,        94.0000,       288.0221,         0.0000,         0.7526,         1.2885
    657,         0.2698,         1.7944,         2.0642,       193.6605,       408.0836,        77.3284,     85993.5156,       212.8831,       220.2942,    157664.0938,        94.0000,       288.0251,         0.0000,         0.8059,         1.2583
    658,         1.0174,         1.0353,         2.0526,       193.1509,       408.1263,        77.2699,     85992.9531,       212.6297,       220.6248,    157663.7656,        94.0000,       288.0269,         0.0000,         0.8348,         1.2178
    659,         0.9821,         1.0031,         1.9851,       192.6477,       408.1583,        77.2125,     85992.3906,       212.3816,       221.0054,    157663.4219,        94.0000,       288.0345,         0.0099,         0.7507,         1.2344
    660,         1.1352,         1.0819,         2.2171,       192.3232,       408.1981,        77.1909,     85991.8281,       212.2764,       221.3503,    157663.0938,        94.0000,       288.0378,         0.3651,         0.8152,         1.4019
    661,         1.2945,         0.8625,         2.1571,       191.9159,       408.2427,        77.1526,     85991.2656,       212.1047,       221.6681,    157662.7500,        94.0000,       288.0383,         0.1976,         0.8556,         1.3015
    662,         0.2012,         1.8287,         2.0299,       191.4109,       408.2881,        77.0939,     85990.7031,       211.8508,       221.9789,    157662.4375,        94.0000,       288.0390,         0.0000,         0.8436,         1.1863
    663,         0.2897,         1.7389,         2.0286,       190.9073,       408.3359,        77.0348,     85990.0938,       211.5957,       222.2737,    157662.0625,        94.0000,       288.0383,         0.0000,         0.8677,         1.1609
    664,         0.0000,         1.9747,         1.9747,       190.4050,       408.3691,        76.9755,     85989.5312,       211.3401,       222.6372,    157661.7188,        94.0000,       288.0452,         0.0000,         0.7639,         1.2108
